Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
14/02/2023 12:00:00 AM,245.71 V,246.98 V,245.68 V,6.56 A,4.69 A,6.44 A,-0.97 pf
14/02/2023 12:30:00 AM,245.07 V,246.38 V,244.97 V,6.71 A,4.38 A,6.74 A,-0.97 pf
14/02/2023 1:00:00 AM,245.62 V,246.91 V,245.62 V,6.56 A,4.38 A,5.65 A,-0.98 pf
14/02/2023 1:30:00 AM,243.99 V,245.23 V,243.89 V,6.68 A,4.96 A,6.32 A,-0.97 pf
14/02/2023 2:00:00 AM,242.33 V,243.70 V,242.27 V,6.38 A,4.60 A,5.83 A,-0.98 pf
14/02/2023 2:30:00 AM,242.63 V,243.99 V,242.60 V,6.50 A,4.75 A,5.20 A,-0.98 pf
14/02/2023 3:00:00 AM,242.65 V,244.01 V,242.62 V,6.47 A,4.50 A,5.50 A,-0.98 pf
14/02/2023 3:30:00 AM,242.84 V,244.18 V,242.72 V,6.41 A,4.57 A,5.77 A,-0.98 pf
14/02/2023 4:00:00 AM,242.88 V,244.15 V,242.70 V,6.35 A,4.60 A,5.17 A,-0.98 pf
14/02/2023 4:30:00 AM,242.94 V,244.25 V,242.77 V,6.23 A,4.44 A,5.50 A,-0.98 pf
14/02/2023 5:00:00 AM,242.75 V,244.01 V,242.62 V,6.38 A,4.60 A,6.02 A,-0.99 pf
14/02/2023 5:30:00 AM,242.48 V,243.53 V,242.39 V,6.11 A,4.44 A,3.57 A,-0.99 pf
14/02/2023 6:00:00 AM,244.75 V,245.88 V,244.47 V,6.23 A,4.57 A,6.44 A,-0.97 pf
14/02/2023 6:30:00 AM,246.43 V,247.44 V,246.16 V,6.47 A,4.84 A,6.59 A,-0.97 pf
14/02/2023 7:00:00 AM,248.32 V,249.40 V,248.30 V,12.03 A,10.10 A,6.35 A,-0.99 pf
14/02/2023 7:30:00 AM,248.30 V,249.27 V,248.46 V,11.03 A,8.89 A,7.20 A,-0.99 pf
14/02/2023 8:00:00 AM,247.36 V,248.25 V,248.06 V,16.69 A,8.53 A,9.19 A,-0.98 pf
14/02/2023 8:30:00 AM,245.07 V,245.86 V,245.85 V,18.17 A,12.37 A,12.58 A,-0.98 pf
14/02/2023 9:00:00 AM,244.27 V,244.92 V,245.16 V,17.17 A,12.52 A,13.67 A,-0.99 pf
14/02/2023 9:30:00 AM,245.81 V,246.28 V,246.76 V,17.05 A,14.00 A,14.09 A,-0.99 pf
14/02/2023 10:00:00 AM,245.86 V,246.04 V,246.76 V,16.78 A,17.02 A,14.12 A,-1.00 pf
14/02/2023 10:30:00 AM,244.46 V,244.75 V,245.33 V,17.60 A,16.75 A,14.27 A,1.00 pf
14/02/2023 11:00:00 AM,244.70 V,244.85 V,245.50 V,17.87 A,17.72 A,14.18 A,-0.99 pf
14/02/2023 11:30:00 AM,244.15 V,244.08 V,244.92 V,18.02 A,18.65 A,15.27 A,-0.99 pf
14/02/2023 12:00:00 PM,244.92 V,244.90 V,245.57 V,17.60 A,18.68 A,17.32 A,-0.99 pf
14/02/2023 12:30:00 PM,246.26 V,246.35 V,247.24 V,18.41 A,19.14 A,17.08 A,-0.99 pf
14/02/2023 1:00:00 PM,245.47 V,245.81 V,246.53 V,19.38 A,19.14 A,17.47 A,-0.99 pf
14/02/2023 1:30:00 PM,243.63 V,243.82 V,244.49 V,20.13 A,20.01 A,17.66 A,-0.99 pf
14/02/2023 2:00:00 PM,243.03 V,243.27 V,243.84 V,20.68 A,19.77 A,19.08 A,-0.99 pf
14/02/2023 2:30:00 PM,244.68 V,244.87 V,245.45 V,21.13 A,20.35 A,18.50 A,-0.99 pf
14/02/2023 3:00:00 PM,243.48 V,243.75 V,244.34 V,21.59 A,20.68 A,18.96 A,-0.99 pf
14/02/2023 3:30:00 PM,240.33 V,241.12 V,241.67 V,23.31 A,18.38 A,15.54 A,-0.99 pf
14/02/2023 4:00:00 PM,240.71 V,241.64 V,241.98 V,24.16 A,15.84 A,12.55 A,-0.99 pf
14/02/2023 4:30:00 PM,241.47 V,242.48 V,242.75 V,20.13 A,10.73 A,9.40 A,1.00 pf
14/02/2023 5:00:00 PM,242.82 V,243.75 V,244.18 V,14.15 A,5.23 A,7.92 A,-0.99 pf
14/02/2023 5:30:00 PM,243.85 V,244.66 V,245.37 V,15.09 A,5.26 A,6.62 A,-0.99 pf
14/02/2023 6:00:00 PM,245.07 V,245.95 V,246.47 V,14.36 A,5.02 A,6.32 A,-1.00 pf
14/02/2023 6:30:00 PM,244.68 V,245.62 V,245.80 V,14.09 A,5.02 A,7.01 A,-0.99 pf
14/02/2023 7:00:00 PM,243.13 V,244.27 V,243.67 V,13.67 A,4.90 A,6.62 A,-0.99 pf
14/02/2023 7:30:00 PM,242.74 V,244.03 V,243.00 V,12.85 A,5.53 A,6.80 A,-0.99 pf
14/02/2023 8:00:00 PM,244.01 V,245.40 V,244.44 V,11.49 A,5.05 A,6.41 A,-0.99 pf
14/02/2023 8:30:00 PM,243.99 V,245.31 V,244.39 V,9.92 A,5.35 A,6.23 A,-0.99 pf
14/02/2023 9:00:00 PM,242.17 V,243.32 V,242.48 V,8.83 A,4.81 A,6.17 A,-0.99 pf
14/02/2023 9:30:00 PM,242.69 V,243.70 V,242.88 V,8.68 A,4.84 A,6.08 A,-0.99 pf
14/02/2023 10:00:00 PM,242.60 V,243.61 V,242.77 V,8.56 A,4.93 A,6.11 A,-0.99 pf
14/02/2023 10:30:00 PM,244.54 V,245.42 V,244.49 V,8.31 A,5.02 A,5.77 A,-0.99 pf
14/02/2023 11:00:00 PM,243.85 V,244.71 V,243.80 V,8.31 A,5.08 A,5.77 A,-0.98 pf
14/02/2023 11:30:00 PM,244.11 V,245.25 V,244.25 V,8.10 A,4.75 A,5.44 A,-0.99 pf
