Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
15/02/2023 12:00:00 AM,244.23 V,245.42 V,244.44 V,8.01 A,4.87 A,4.66 A,-0.99 pf
15/02/2023 12:30:00 AM,244.15 V,245.35 V,244.09 V,7.92 A,4.66 A,5.93 A,-0.99 pf
15/02/2023 1:00:00 AM,244.68 V,245.98 V,244.64 V,7.83 A,4.53 A,6.17 A,-0.99 pf
15/02/2023 1:30:00 AM,245.09 V,246.22 V,245.06 V,7.77 A,5.02 A,5.08 A,-0.98 pf
15/02/2023 2:00:00 AM,245.66 V,246.74 V,245.49 V,7.71 A,4.75 A,5.93 A,-0.98 pf
15/02/2023 2:30:00 AM,245.38 V,246.65 V,245.37 V,7.71 A,4.90 A,5.96 A,-0.98 pf
15/02/2023 3:00:00 AM,245.02 V,246.24 V,244.87 V,7.71 A,4.66 A,5.93 A,-0.98 pf
15/02/2023 3:30:00 AM,245.25 V,246.38 V,245.06 V,7.77 A,4.78 A,5.17 A,-0.98 pf
15/02/2023 4:00:00 AM,245.33 V,246.67 V,245.23 V,7.77 A,4.53 A,5.99 A,-0.98 pf
15/02/2023 4:30:00 AM,243.22 V,244.30 V,242.91 V,7.68 A,4.63 A,6.08 A,-0.99 pf
15/02/2023 5:00:00 AM,242.96 V,244.18 V,242.88 V,7.65 A,4.57 A,5.20 A,-0.98 pf
15/02/2023 5:30:00 AM,242.19 V,243.30 V,241.91 V,7.65 A,3.63 A,5.68 A,-0.98 pf
15/02/2023 6:00:00 AM,247.74 V,248.72 V,247.68 V,7.80 A,3.90 A,4.53 A,-0.99 pf
15/02/2023 6:30:00 AM,247.96 V,248.90 V,247.81 V,7.77 A,3.48 A,4.90 A,-0.98 pf
15/02/2023 7:00:00 AM,247.60 V,248.53 V,247.36 V,7.68 A,3.48 A,5.99 A,-0.98 pf
15/02/2023 7:30:00 AM,247.74 V,248.39 V,248.17 V,10.07 A,7.71 A,7.13 A,-0.98 pf
15/02/2023 8:00:00 AM,245.54 V,246.26 V,246.76 V,16.51 A,14.30 A,8.25 A,-1.00 pf
15/02/2023 8:30:00 AM,244.16 V,244.76 V,245.35 V,16.36 A,12.97 A,8.34 A,-0.99 pf
15/02/2023 9:00:00 AM,243.73 V,244.32 V,244.94 V,18.38 A,15.75 A,9.58 A,-0.99 pf
15/02/2023 9:30:00 AM,245.54 V,246.24 V,246.71 V,19.05 A,15.72 A,9.83 A,-0.99 pf
15/02/2023 10:00:00 AM,245.50 V,246.10 V,246.55 V,21.92 A,16.36 A,10.88 A,-0.99 pf
15/02/2023 10:30:00 AM,240.13 V,240.80 V,241.29 V,25.37 A,17.20 A,11.40 A,-0.99 pf
15/02/2023 11:00:00 AM,239.41 V,240.04 V,240.50 V,25.58 A,17.57 A,10.43 A,1.00 pf
15/02/2023 11:30:00 AM,239.11 V,239.66 V,240.11 V,24.73 A,16.99 A,10.13 A,0.99 pf
15/02/2023 12:00:00 PM,239.95 V,240.45 V,241.21 V,23.97 A,16.36 A,8.80 A,0.99 pf
15/02/2023 12:30:00 PM,241.38 V,242.08 V,242.79 V,24.16 A,16.39 A,8.10 A,0.99 pf
15/02/2023 1:00:00 PM,241.43 V,242.08 V,242.75 V,23.91 A,15.96 A,9.37 A,0.99 pf
15/02/2023 1:30:00 PM,239.18 V,239.82 V,240.52 V,24.61 A,16.99 A,9.07 A,0.99 pf
15/02/2023 2:00:00 PM,241.47 V,242.26 V,242.86 V,25.12 A,17.20 A,9.86 A,0.99 pf
15/02/2023 2:30:00 PM,244.70 V,245.11 V,245.54 V,22.46 A,16.90 A,18.35 A,1.00 pf
15/02/2023 3:00:00 PM,244.78 V,245.06 V,245.40 V,21.68 A,17.75 A,20.59 A,-1.00 pf
15/02/2023 3:30:00 PM,244.35 V,244.85 V,245.07 V,22.25 A,16.54 A,20.53 A,-1.00 pf
15/02/2023 4:00:00 PM,244.37 V,244.75 V,245.09 V,21.50 A,16.08 A,19.68 A,1.00 pf
15/02/2023 4:30:00 PM,244.94 V,245.55 V,245.95 V,20.71 A,14.69 A,14.84 A,-0.99 pf
15/02/2023 5:00:00 PM,245.55 V,246.43 V,246.95 V,17.57 A,11.19 A,9.73 A,-0.99 pf
15/02/2023 5:30:00 PM,244.09 V,244.90 V,245.52 V,17.17 A,10.37 A,8.62 A,-1.00 pf
15/02/2023 6:00:00 PM,245.11 V,245.83 V,246.36 V,15.54 A,9.55 A,8.50 A,-1.00 pf
15/02/2023 6:30:00 PM,245.11 V,246.00 V,246.16 V,12.15 A,5.14 A,5.59 A,1.00 pf
15/02/2023 7:00:00 PM,243.06 V,244.25 V,243.46 V,11.28 A,4.69 A,6.86 A,-0.99 pf
15/02/2023 7:30:00 PM,243.53 V,244.70 V,243.91 V,9.89 A,5.17 A,6.38 A,-0.99 pf
15/02/2023 8:00:00 PM,244.42 V,245.42 V,244.75 V,8.25 A,4.69 A,5.99 A,-0.99 pf
15/02/2023 8:30:00 PM,244.63 V,245.59 V,245.04 V,8.37 A,5.02 A,5.56 A,-0.98 pf
15/02/2023 9:00:00 PM,244.42 V,245.38 V,244.70 V,8.34 A,4.66 A,5.68 A,-0.99 pf
15/02/2023 9:30:00 PM,243.18 V,243.75 V,243.05 V,8.10 A,4.84 A,5.99 A,-0.99 pf
15/02/2023 10:00:00 PM,243.65 V,244.37 V,243.60 V,8.22 A,4.78 A,5.80 A,-0.99 pf
15/02/2023 10:30:00 PM,245.14 V,245.86 V,244.99 V,8.16 A,4.93 A,5.96 A,-0.98 pf
15/02/2023 11:00:00 PM,243.72 V,244.42 V,243.56 V,7.98 A,4.84 A,5.47 A,-0.98 pf
15/02/2023 11:30:00 PM,244.03 V,245.09 V,244.04 V,7.98 A,4.78 A,6.20 A,-0.98 pf
