Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
20/02/2023 12:00:00 AM,248.06 V,249.33 V,247.96 V,7.62 A,4.99 A,5.35 A,-0.97 pf
20/02/2023 12:30:00 AM,246.55 V,247.87 V,246.50 V,7.50 A,4.99 A,5.35 A,-0.97 pf
20/02/2023 1:00:00 AM,247.39 V,248.84 V,247.39 V,7.59 A,4.63 A,5.32 A,-0.98 pf
20/02/2023 1:30:00 AM,248.05 V,249.23 V,247.87 V,7.59 A,5.32 A,5.35 A,-0.96 pf
20/02/2023 2:00:00 AM,248.06 V,249.42 V,248.03 V,7.56 A,4.96 A,5.20 A,-0.97 pf
20/02/2023 2:30:00 AM,248.42 V,249.85 V,248.39 V,7.59 A,5.02 A,4.90 A,-0.96 pf
20/02/2023 3:00:00 AM,245.50 V,246.65 V,245.38 V,7.29 A,4.87 A,3.75 A,-0.99 pf
20/02/2023 3:30:00 AM,245.38 V,246.79 V,245.37 V,7.26 A,4.72 A,4.47 A,-0.99 pf
20/02/2023 4:00:00 AM,245.43 V,246.76 V,245.30 V,7.23 A,4.87 A,5.32 A,-0.97 pf
20/02/2023 4:30:00 AM,244.44 V,245.80 V,244.18 V,7.23 A,4.60 A,5.20 A,-0.98 pf
20/02/2023 5:00:00 AM,242.77 V,244.18 V,242.65 V,7.23 A,4.87 A,4.96 A,-0.98 pf
20/02/2023 5:30:00 AM,242.17 V,243.42 V,241.96 V,7.23 A,4.69 A,4.63 A,-0.98 pf
20/02/2023 6:00:00 AM,243.22 V,244.39 V,243.00 V,7.20 A,4.78 A,4.96 A,-0.98 pf
20/02/2023 6:30:00 AM,247.70 V,249.04 V,247.50 V,7.35 A,4.69 A,5.35 A,-0.97 pf
20/02/2023 7:00:00 AM,247.32 V,248.72 V,247.19 V,7.35 A,4.50 A,5.38 A,-0.98 pf
20/02/2023 7:30:00 AM,247.94 V,249.14 V,248.58 V,12.46 A,9.83 A,5.44 A,-0.99 pf
20/02/2023 8:00:00 AM,246.81 V,247.99 V,247.98 V,21.50 A,16.14 A,8.80 A,-1.00 pf
20/02/2023 8:30:00 AM,244.92 V,245.23 V,245.49 V,19.59 A,19.68 A,18.68 A,0.99 pf
20/02/2023 9:00:00 AM,243.82 V,244.01 V,244.54 V,19.50 A,18.83 A,18.32 A,0.99 pf
20/02/2023 9:30:00 AM,244.15 V,244.27 V,245.07 V,19.80 A,19.38 A,18.50 A,0.99 pf
20/02/2023 10:00:00 AM,244.44 V,244.71 V,245.18 V,20.59 A,19.68 A,19.56 A,1.00 pf
20/02/2023 10:30:00 AM,243.75 V,244.01 V,244.40 V,22.13 A,20.47 A,20.98 A,-0.99 pf
20/02/2023 11:00:00 AM,243.46 V,243.68 V,243.99 V,22.80 A,21.77 A,21.89 A,-0.99 pf
20/02/2023 11:30:00 AM,243.01 V,243.24 V,243.58 V,23.97 A,23.19 A,21.01 A,-0.99 pf
20/02/2023 12:00:00 PM,243.48 V,243.73 V,244.06 V,23.49 A,22.73 A,20.17 A,-0.99 pf
20/02/2023 12:30:00 PM,245.19 V,245.71 V,246.12 V,22.04 A,21.53 A,15.00 A,-0.99 pf
20/02/2023 1:00:00 PM,244.87 V,245.54 V,246.33 V,22.34 A,22.10 A,11.13 A,-0.99 pf
20/02/2023 1:30:00 PM,243.51 V,244.23 V,244.94 V,22.80 A,19.74 A,10.01 A,-0.99 pf
20/02/2023 2:00:00 PM,242.63 V,243.67 V,243.63 V,24.88 A,12.97 A,9.98 A,-0.99 pf
20/02/2023 2:30:00 PM,242.79 V,243.80 V,243.63 V,24.43 A,13.12 A,9.55 A,-0.99 pf
20/02/2023 3:00:00 PM,244.08 V,245.13 V,245.01 V,25.12 A,13.45 A,9.37 A,-0.99 pf
20/02/2023 3:30:00 PM,244.08 V,245.14 V,245.25 V,25.61 A,13.03 A,7.65 A,-0.99 pf
20/02/2023 4:00:00 PM,245.04 V,246.21 V,246.16 V,27.12 A,13.42 A,9.89 A,-0.99 pf
20/02/2023 4:30:00 PM,245.38 V,246.50 V,246.33 V,30.05 A,13.97 A,11.10 A,-0.98 pf
20/02/2023 5:00:00 PM,244.16 V,245.21 V,245.50 V,27.78 A,15.66 A,10.16 A,-0.99 pf
20/02/2023 5:30:00 PM,243.87 V,245.04 V,245.61 V,24.88 A,14.57 A,7.95 A,-1.00 pf
20/02/2023 6:00:00 PM,247.38 V,248.60 V,248.97 V,21.13 A,11.10 A,7.01 A,-0.99 pf
20/02/2023 6:30:00 PM,247.91 V,249.33 V,249.33 V,17.87 A,6.08 A,7.10 A,-0.99 pf
20/02/2023 7:00:00 PM,246.41 V,247.94 V,247.03 V,13.45 A,5.26 A,6.41 A,-0.99 pf
20/02/2023 7:30:00 PM,246.35 V,248.01 V,246.52 V,12.40 A,5.53 A,6.05 A,-0.99 pf
20/02/2023 8:00:00 PM,247.63 V,249.30 V,247.81 V,11.64 A,5.32 A,5.50 A,-0.99 pf
20/02/2023 8:30:00 PM,246.55 V,247.94 V,246.71 V,10.82 A,5.56 A,5.38 A,-0.99 pf
20/02/2023 9:00:00 PM,243.17 V,244.49 V,243.34 V,10.28 A,5.14 A,5.38 A,-0.99 pf
20/02/2023 9:30:00 PM,243.08 V,244.06 V,243.06 V,9.64 A,5.35 A,4.72 A,-0.99 pf
20/02/2023 10:00:00 PM,243.05 V,244.01 V,242.96 V,8.19 A,4.72 A,4.57 A,-0.99 pf
20/02/2023 10:30:00 PM,243.82 V,244.66 V,243.53 V,7.98 A,5.08 A,5.96 A,-0.98 pf
20/02/2023 11:00:00 PM,244.13 V,245.02 V,243.89 V,8.04 A,5.02 A,5.87 A,-0.98 pf
20/02/2023 11:30:00 PM,244.54 V,245.83 V,244.46 V,8.01 A,5.05 A,5.96 A,-0.98 pf
