Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
03/02/2023 12:00:00 AM,245.04 V,246.22 V,245.14 V,6.80 A,4.57 A,5.02 A,-0.98 pf
03/02/2023 12:30:00 AM,244.35 V,245.47 V,244.37 V,6.83 A,4.50 A,4.96 A,-0.98 pf
03/02/2023 1:00:00 AM,244.87 V,246.02 V,244.85 V,6.47 A,4.47 A,5.53 A,-0.98 pf
03/02/2023 1:30:00 AM,245.18 V,246.36 V,245.14 V,6.74 A,4.87 A,5.53 A,-0.98 pf
03/02/2023 2:00:00 AM,243.24 V,244.52 V,243.20 V,6.50 A,4.60 A,5.65 A,-0.97 pf
03/02/2023 2:30:00 AM,246.60 V,247.89 V,246.52 V,6.68 A,4.69 A,5.47 A,-0.97 pf
03/02/2023 3:00:00 AM,244.99 V,246.33 V,244.90 V,6.68 A,4.60 A,5.87 A,-0.97 pf
03/02/2023 3:30:00 AM,245.16 V,246.48 V,245.04 V,6.50 A,4.63 A,5.87 A,-0.97 pf
03/02/2023 4:00:00 AM,245.80 V,247.15 V,245.76 V,6.44 A,4.47 A,4.96 A,-0.98 pf
03/02/2023 4:30:00 AM,245.98 V,247.38 V,246.07 V,6.50 A,4.57 A,3.90 A,-0.99 pf
03/02/2023 5:00:00 AM,243.99 V,245.26 V,243.75 V,6.23 A,4.53 A,5.80 A,-0.97 pf
03/02/2023 5:30:00 AM,242.55 V,243.72 V,242.26 V,6.47 A,3.87 A,5.41 A,-0.98 pf
03/02/2023 6:00:00 AM,246.77 V,247.91 V,246.57 V,6.50 A,3.72 A,5.41 A,-0.97 pf
03/02/2023 6:30:00 AM,244.71 V,245.83 V,244.49 V,6.35 A,3.51 A,4.99 A,-0.97 pf
03/02/2023 7:00:00 AM,243.89 V,244.88 V,243.58 V,6.20 A,3.54 A,5.23 A,-0.98 pf
03/02/2023 7:30:00 AM,243.79 V,244.61 V,244.23 V,6.56 A,4.29 A,5.90 A,-0.98 pf
03/02/2023 8:00:00 AM,243.00 V,243.89 V,244.20 V,11.64 A,9.25 A,6.44 A,-1.00 pf
03/02/2023 8:30:00 AM,244.04 V,244.78 V,245.14 V,11.91 A,9.25 A,6.68 A,-0.99 pf
03/02/2023 9:00:00 AM,241.55 V,242.15 V,242.51 V,11.82 A,9.10 A,6.65 A,1.00 pf
03/02/2023 9:30:00 AM,241.07 V,241.59 V,242.00 V,11.94 A,9.13 A,7.38 A,-1.00 pf
03/02/2023 10:00:00 AM,239.89 V,240.26 V,240.87 V,11.97 A,10.97 A,7.29 A,1.00 pf
03/02/2023 10:30:00 AM,241.29 V,241.69 V,242.53 V,14.06 A,14.54 A,6.98 A,-1.00 pf
03/02/2023 11:00:00 AM,241.79 V,242.77 V,243.01 V,23.19 A,13.73 A,9.22 A,-0.99 pf
03/02/2023 11:30:00 AM,241.98 V,243.53 V,243.42 V,33.95 A,13.67 A,9.61 A,-0.99 pf
03/02/2023 12:00:00 PM,242.22 V,243.72 V,243.73 V,35.31 A,15.00 A,9.98 A,-0.99 pf
