Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
21/02/2023 12:00:00 AM,243.34 V,244.58 V,243.17 V,7.98 A,5.02 A,5.71 A,-0.98 pf
21/02/2023 12:30:00 AM,242.48 V,243.75 V,242.41 V,7.92 A,4.75 A,4.84 A,-0.99 pf
21/02/2023 1:00:00 AM,243.55 V,244.94 V,243.49 V,7.74 A,4.57 A,4.87 A,-0.99 pf
21/02/2023 1:30:00 AM,243.60 V,244.85 V,243.46 V,7.71 A,5.23 A,5.32 A,-0.98 pf
21/02/2023 2:00:00 AM,243.72 V,245.02 V,243.58 V,7.71 A,4.81 A,5.50 A,-0.98 pf
21/02/2023 2:30:00 AM,244.87 V,246.19 V,244.76 V,7.71 A,4.87 A,5.44 A,-0.98 pf
21/02/2023 3:00:00 AM,244.85 V,246.10 V,244.59 V,7.71 A,4.75 A,4.81 A,-0.98 pf
21/02/2023 3:30:00 AM,245.19 V,246.47 V,244.95 V,7.74 A,4.75 A,4.26 A,-0.99 pf
21/02/2023 4:00:00 AM,243.48 V,244.87 V,243.46 V,7.71 A,4.78 A,3.78 A,-0.99 pf
21/02/2023 4:30:00 AM,243.32 V,244.51 V,242.91 V,7.68 A,4.57 A,5.53 A,-0.98 pf
21/02/2023 5:00:00 AM,245.25 V,246.53 V,244.92 V,7.77 A,4.81 A,5.80 A,-0.97 pf
21/02/2023 5:30:00 AM,247.56 V,248.72 V,247.20 V,7.80 A,4.57 A,4.99 A,-0.97 pf
21/02/2023 6:00:00 AM,247.81 V,248.82 V,247.36 V,7.92 A,4.78 A,5.90 A,-0.96 pf
21/02/2023 6:30:00 AM,248.06 V,249.04 V,247.63 V,7.92 A,4.69 A,6.05 A,-0.96 pf
21/02/2023 7:00:00 AM,247.68 V,248.82 V,247.43 V,7.89 A,4.50 A,5.32 A,-0.98 pf
21/02/2023 7:30:00 AM,245.19 V,246.05 V,245.50 V,7.83 A,5.68 A,6.05 A,-0.98 pf
21/02/2023 8:00:00 AM,243.49 V,243.92 V,243.89 V,10.85 A,9.83 A,15.09 A,1.00 pf
21/02/2023 8:30:00 AM,241.17 V,241.43 V,241.72 V,15.45 A,15.75 A,19.65 A,1.00 pf
