Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
18/02/2023 12:00:00 AM,244.47 V,245.55 V,244.58 V,7.32 A,4.87 A,5.29 A,-0.98 pf
18/02/2023 12:30:00 AM,242.55 V,243.67 V,242.67 V,7.29 A,4.57 A,4.90 A,-0.98 pf
18/02/2023 1:00:00 AM,242.34 V,243.46 V,242.53 V,7.26 A,4.50 A,4.53 A,-0.99 pf
18/02/2023 1:30:00 AM,243.00 V,244.09 V,243.18 V,7.23 A,5.05 A,4.84 A,-0.99 pf
18/02/2023 2:00:00 AM,242.69 V,243.46 V,242.75 V,7.17 A,4.57 A,3.66 A,-1.00 pf
18/02/2023 2:30:00 AM,243.12 V,244.18 V,243.20 V,7.20 A,4.87 A,4.35 A,-0.98 pf
18/02/2023 3:00:00 AM,243.30 V,244.23 V,243.15 V,7.17 A,4.47 A,5.08 A,-0.98 pf
18/02/2023 3:30:00 AM,243.94 V,245.06 V,243.89 V,7.17 A,4.75 A,5.32 A,-0.98 pf
18/02/2023 4:00:00 AM,244.73 V,245.74 V,244.59 V,7.20 A,4.57 A,4.35 A,-0.98 pf
18/02/2023 4:30:00 AM,245.09 V,246.17 V,244.97 V,7.20 A,4.53 A,5.20 A,-0.98 pf
18/02/2023 5:00:00 AM,245.09 V,245.98 V,244.87 V,7.23 A,4.63 A,5.23 A,-0.98 pf
18/02/2023 5:30:00 AM,245.30 V,246.14 V,245.11 V,7.20 A,4.53 A,4.26 A,-0.98 pf
18/02/2023 6:00:00 AM,244.28 V,245.01 V,243.99 V,7.13 A,4.66 A,5.20 A,-0.98 pf
18/02/2023 6:30:00 AM,244.03 V,244.80 V,243.79 V,7.10 A,4.44 A,5.29 A,-0.98 pf
18/02/2023 7:00:00 AM,243.84 V,244.66 V,243.72 V,7.10 A,4.44 A,4.14 A,-0.99 pf
18/02/2023 7:30:00 AM,245.01 V,245.69 V,245.43 V,7.13 A,5.02 A,5.29 A,-0.98 pf
18/02/2023 8:00:00 AM,244.52 V,245.09 V,245.61 V,7.26 A,4.72 A,3.75 A,-0.99 pf
18/02/2023 8:30:00 AM,242.36 V,242.89 V,243.42 V,7.35 A,5.17 A,4.90 A,-0.99 pf
18/02/2023 9:00:00 AM,242.46 V,242.93 V,243.67 V,7.44 A,5.11 A,5.44 A,-0.98 pf
18/02/2023 9:30:00 AM,241.76 V,242.58 V,243.18 V,9.07 A,5.38 A,5.80 A,-0.99 pf
18/02/2023 10:00:00 AM,241.16 V,241.96 V,242.58 V,9.98 A,5.38 A,6.44 A,-0.99 pf
18/02/2023 10:30:00 AM,240.13 V,241.02 V,241.52 V,11.55 A,5.41 A,6.44 A,-0.99 pf
18/02/2023 11:00:00 AM,239.68 V,240.52 V,240.95 V,12.94 A,5.56 A,6.59 A,-0.99 pf
18/02/2023 11:30:00 AM,239.53 V,240.59 V,240.81 V,14.15 A,5.41 A,6.38 A,-0.99 pf
18/02/2023 12:00:00 PM,240.57 V,241.52 V,241.81 V,14.42 A,5.83 A,7.13 A,-0.99 pf
18/02/2023 12:30:00 PM,241.57 V,242.60 V,242.96 V,14.63 A,5.74 A,6.89 A,-0.99 pf
18/02/2023 1:00:00 PM,241.09 V,241.84 V,242.38 V,15.15 A,5.38 A,6.95 A,-0.99 pf
18/02/2023 1:30:00 PM,242.31 V,243.00 V,243.56 V,15.30 A,6.05 A,6.95 A,-0.99 pf
18/02/2023 2:00:00 PM,242.53 V,243.37 V,243.87 V,15.57 A,5.68 A,6.26 A,-1.00 pf
18/02/2023 2:30:00 PM,243.60 V,244.40 V,244.90 V,15.30 A,5.99 A,5.96 A,-0.99 pf
18/02/2023 3:00:00 PM,243.65 V,244.49 V,244.88 V,15.48 A,5.96 A,7.35 A,-0.99 pf
18/02/2023 3:30:00 PM,243.49 V,244.54 V,244.94 V,15.15 A,5.53 A,6.95 A,-0.99 pf
18/02/2023 4:00:00 PM,243.41 V,244.35 V,244.78 V,15.21 A,5.71 A,6.95 A,-0.99 pf
18/02/2023 4:30:00 PM,243.75 V,244.66 V,245.13 V,15.66 A,5.44 A,7.23 A,-0.99 pf
18/02/2023 5:00:00 PM,244.64 V,245.43 V,245.93 V,15.36 A,5.56 A,6.95 A,-0.99 pf
18/02/2023 5:30:00 PM,244.97 V,245.85 V,246.33 V,15.03 A,5.62 A,7.26 A,-0.99 pf
18/02/2023 6:00:00 PM,243.55 V,244.52 V,245.04 V,15.03 A,5.47 A,6.83 A,-0.99 pf
18/02/2023 6:30:00 PM,243.67 V,244.63 V,245.14 V,14.57 A,5.35 A,6.47 A,-0.99 pf
18/02/2023 7:00:00 PM,243.08 V,244.30 V,244.16 V,13.82 A,5.29 A,5.74 A,-0.99 pf
18/02/2023 7:30:00 PM,246.10 V,247.36 V,246.38 V,12.70 A,5.93 A,6.32 A,-0.99 pf
