Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
22/02/2023 12:00:00 AM,244.64 V,245.83 V,244.44 V,8.10 A,4.93 A,6.68 A,-0.98 pf
22/02/2023 12:30:00 AM,244.49 V,245.71 V,244.23 V,8.04 A,4.72 A,6.83 A,-0.98 pf
22/02/2023 1:00:00 AM,244.01 V,245.31 V,243.79 V,7.95 A,4.57 A,6.71 A,-0.99 pf
22/02/2023 1:30:00 AM,244.92 V,246.07 V,244.75 V,7.89 A,5.26 A,6.38 A,-0.98 pf
22/02/2023 2:00:00 AM,245.78 V,246.77 V,245.35 V,7.89 A,4.84 A,6.38 A,-0.98 pf
22/02/2023 2:30:00 AM,243.32 V,244.54 V,243.12 V,7.71 A,4.96 A,6.38 A,-0.99 pf
22/02/2023 3:00:00 AM,242.82 V,243.85 V,242.46 V,7.68 A,4.72 A,6.11 A,-0.99 pf
22/02/2023 3:30:00 AM,242.05 V,243.22 V,241.79 V,7.71 A,4.81 A,5.41 A,-0.99 pf
22/02/2023 4:00:00 AM,242.77 V,243.84 V,242.43 V,7.71 A,4.69 A,6.02 A,-0.99 pf
22/02/2023 4:30:00 AM,243.01 V,244.28 V,243.00 V,7.68 A,4.60 A,4.81 A,-1.00 pf
22/02/2023 5:00:00 AM,243.03 V,244.09 V,242.70 V,7.68 A,4.81 A,5.83 A,-0.99 pf
22/02/2023 5:30:00 AM,242.57 V,243.72 V,242.22 V,7.68 A,3.78 A,5.71 A,-0.98 pf
22/02/2023 6:00:00 AM,242.19 V,243.32 V,241.81 V,7.68 A,3.90 A,6.68 A,-0.98 pf
22/02/2023 6:30:00 AM,244.34 V,245.38 V,243.89 V,7.68 A,4.32 A,6.89 A,-0.98 pf
22/02/2023 7:00:00 AM,248.13 V,249.13 V,247.70 V,7.80 A,4.44 A,5.77 A,-0.97 pf
22/02/2023 7:30:00 AM,248.08 V,248.94 V,248.46 V,9.55 A,7.23 A,7.20 A,-0.98 pf
22/02/2023 8:00:00 AM,246.05 V,246.52 V,246.76 V,15.33 A,14.97 A,14.03 A,-0.99 pf
22/02/2023 8:30:00 AM,243.70 V,244.06 V,244.27 V,19.74 A,17.02 A,16.36 A,-0.99 pf
22/02/2023 9:00:00 AM,239.58 V,239.85 V,240.09 V,24.55 A,18.29 A,19.23 A,-0.99 pf
22/02/2023 9:30:00 AM,241.52 V,241.79 V,241.81 V,24.28 A,18.56 A,20.68 A,-0.99 pf
22/02/2023 10:00:00 AM,240.73 V,241.05 V,241.12 V,24.97 A,19.50 A,19.47 A,-0.99 pf
