Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
02/02/2023 8:00:00 AM,241.05 V,242.03 V,241.81 V,14.15 A,10.85 A,10.22 A,1.00 pf
02/02/2023 8:30:00 AM,241.04 V,241.76 V,241.95 V,14.27 A,10.64 A,11.82 A,0.99 pf
02/02/2023 9:00:00 AM,242.33 V,242.75 V,243.18 V,14.18 A,10.49 A,10.64 A,0.99 pf
02/02/2023 9:30:00 AM,240.61 V,241.07 V,241.43 V,15.09 A,7.77 A,10.04 A,0.99 pf
02/02/2023 10:00:00 AM,239.83 V,240.16 V,240.66 V,15.12 A,7.44 A,10.91 A,0.99 pf
02/02/2023 10:30:00 AM,239.53 V,239.82 V,240.25 V,15.09 A,9.28 A,12.49 A,0.99 pf
02/02/2023 11:00:00 AM,239.63 V,239.71 V,240.32 V,14.63 A,12.06 A,15.30 A,0.99 pf
02/02/2023 11:30:00 AM,239.89 V,239.90 V,240.56 V,14.75 A,12.43 A,15.39 A,0.99 pf
02/02/2023 12:00:00 PM,240.18 V,240.50 V,241.12 V,14.93 A,12.46 A,13.24 A,0.99 pf
02/02/2023 12:30:00 PM,241.67 V,242.27 V,242.89 V,15.33 A,12.70 A,10.61 A,0.99 pf
02/02/2023 1:00:00 PM,241.57 V,242.08 V,242.67 V,14.87 A,12.24 A,11.13 A,0.99 pf
02/02/2023 1:30:00 PM,239.73 V,239.99 V,240.73 V,15.06 A,13.30 A,11.13 A,0.99 pf
02/02/2023 2:00:00 PM,238.62 V,238.75 V,239.49 V,15.81 A,15.24 A,12.67 A,0.99 pf
02/02/2023 2:30:00 PM,239.75 V,239.92 V,240.80 V,16.54 A,18.62 A,15.27 A,0.99 pf
02/02/2023 3:00:00 PM,240.59 V,241.16 V,241.79 V,16.78 A,14.93 A,10.85 A,1.00 pf
02/02/2023 3:30:00 PM,240.97 V,241.98 V,242.41 V,18.47 A,11.67 A,8.13 A,1.00 pf
02/02/2023 4:00:00 PM,240.52 V,241.48 V,242.10 V,19.02 A,10.04 A,7.13 A,0.99 pf
02/02/2023 4:30:00 PM,241.12 V,241.76 V,242.26 V,9.80 A,5.53 A,7.04 A,-0.99 pf
02/02/2023 5:00:00 PM,242.29 V,243.01 V,243.67 V,10.97 A,5.14 A,7.17 A,-0.99 pf
02/02/2023 5:30:00 PM,244.18 V,245.16 V,245.86 V,12.15 A,5.44 A,7.38 A,-0.99 pf
02/02/2023 6:00:00 PM,242.07 V,243.18 V,243.72 V,12.61 A,5.05 A,7.59 A,-0.99 pf
02/02/2023 6:30:00 PM,241.81 V,242.94 V,243.05 V,12.43 A,4.78 A,7.29 A,-0.99 pf
02/02/2023 7:00:00 PM,243.46 V,244.80 V,244.25 V,11.85 A,5.11 A,6.53 A,-0.99 pf
02/02/2023 7:30:00 PM,246.93 V,248.23 V,247.32 V,9.64 A,5.53 A,6.65 A,-0.98 pf
02/02/2023 8:00:00 PM,247.96 V,249.39 V,248.34 V,8.83 A,5.20 A,6.86 A,-0.97 pf
02/02/2023 8:30:00 PM,244.66 V,245.74 V,244.90 V,8.68 A,5.35 A,6.59 A,-0.98 pf
02/02/2023 9:00:00 PM,243.49 V,244.51 V,243.84 V,7.89 A,5.14 A,6.38 A,-0.98 pf
02/02/2023 9:30:00 PM,246.07 V,246.84 V,246.16 V,7.59 A,5.20 A,6.44 A,-0.97 pf
02/02/2023 10:00:00 PM,246.81 V,247.55 V,247.01 V,7.50 A,4.87 A,4.63 A,-0.99 pf
02/02/2023 10:30:00 PM,245.98 V,246.71 V,246.05 V,7.44 A,4.72 A,4.78 A,-0.99 pf
02/02/2023 11:00:00 PM,243.92 V,244.73 V,243.82 V,7.29 A,4.50 A,5.29 A,-0.98 pf
02/02/2023 11:30:00 PM,243.77 V,244.80 V,243.80 V,6.89 A,4.69 A,5.35 A,-0.98 pf
