Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
21/04/2023 12:00:00 AM,248.89 V,249.52 V,248.80 V,6.86 A,9.04 A,4.26 A,-0.98 pf
21/04/2023 12:30:00 AM,248.34 V,249.18 V,248.25 V,7.29 A,8.68 A,5.35 A,-0.98 pf
21/04/2023 1:00:00 AM,248.44 V,249.33 V,248.44 V,6.71 A,8.80 A,5.29 A,-0.98 pf
21/04/2023 1:30:00 AM,249.13 V,249.81 V,249.01 V,6.74 A,9.73 A,5.38 A,-0.97 pf
21/04/2023 2:00:00 AM,246.71 V,247.51 V,246.67 V,6.56 A,8.47 A,4.90 A,-0.98 pf
21/04/2023 2:30:00 AM,245.55 V,246.31 V,245.61 V,6.50 A,8.13 A,4.84 A,-0.98 pf
21/04/2023 3:00:00 AM,244.56 V,245.16 V,244.42 V,6.47 A,8.04 A,4.99 A,-0.98 pf
21/04/2023 3:30:00 AM,244.76 V,245.49 V,244.61 V,6.50 A,7.74 A,5.14 A,-0.98 pf
21/04/2023 4:00:00 AM,244.88 V,245.61 V,244.66 V,6.56 A,7.74 A,5.17 A,-0.98 pf
21/04/2023 4:30:00 AM,245.26 V,246.05 V,245.11 V,6.53 A,7.68 A,5.23 A,-0.98 pf
21/04/2023 5:00:00 AM,245.07 V,245.83 V,244.83 V,6.32 A,7.62 A,5.20 A,-0.98 pf
21/04/2023 5:30:00 AM,245.16 V,246.16 V,245.25 V,6.62 A,7.68 A,4.72 A,-0.99 pf
21/04/2023 6:00:00 AM,245.30 V,246.09 V,245.40 V,6.56 A,7.71 A,3.02 A,-0.99 pf
21/04/2023 6:30:00 AM,245.35 V,246.35 V,245.33 V,6.35 A,7.23 A,4.84 A,-0.98 pf
21/04/2023 7:00:00 AM,245.33 V,246.33 V,245.69 V,6.38 A,6.77 A,4.60 A,-0.98 pf
21/04/2023 7:30:00 AM,243.60 V,244.23 V,244.64 V,6.35 A,7.98 A,4.96 A,-0.98 pf
21/04/2023 8:00:00 AM,242.48 V,243.13 V,243.77 V,6.65 A,8.50 A,5.02 A,-0.99 pf
21/04/2023 8:30:00 AM,243.51 V,244.22 V,244.92 V,7.07 A,8.47 A,5.32 A,-0.99 pf
21/04/2023 9:00:00 AM,244.63 V,245.13 V,246.02 V,7.53 A,9.95 A,6.38 A,-0.99 pf
21/04/2023 9:30:00 AM,244.59 V,245.28 V,246.10 V,7.86 A,10.61 A,5.90 A,-0.99 pf
21/04/2023 10:00:00 AM,244.47 V,245.21 V,245.90 V,8.37 A,11.00 A,7.20 A,-0.99 pf
21/04/2023 10:30:00 AM,243.82 V,244.44 V,245.13 V,8.43 A,11.37 A,6.74 A,-0.99 pf
21/04/2023 11:00:00 AM,243.25 V,243.97 V,244.52 V,8.50 A,11.85 A,7.17 A,-0.99 pf
21/04/2023 11:30:00 AM,242.27 V,242.94 V,243.61 V,8.59 A,11.91 A,7.38 A,-0.99 pf
21/04/2023 12:00:00 PM,242.84 V,243.56 V,244.40 V,8.98 A,11.82 A,5.59 A,1.00 pf
21/04/2023 12:30:00 PM,242.72 V,243.48 V,244.11 V,9.19 A,12.52 A,7.10 A,-0.99 pf
21/04/2023 1:00:00 PM,242.46 V,243.20 V,243.79 V,9.28 A,12.40 A,7.50 A,-0.99 pf
21/04/2023 1:30:00 PM,241.86 V,242.58 V,243.44 V,9.25 A,12.91 A,6.77 A,-0.99 pf
21/04/2023 2:00:00 PM,246.76 V,247.41 V,248.39 V,9.58 A,16.81 A,8.25 A,-0.99 pf
21/04/2023 2:30:00 PM,248.97 V,249.68 V,250.59 V,10.25 A,15.90 A,8.04 A,-0.99 pf
21/04/2023 3:00:00 PM,248.39 V,249.09 V,249.92 V,9.55 A,12.91 A,7.50 A,-0.99 pf
21/04/2023 3:30:00 PM,248.18 V,248.84 V,249.75 V,9.55 A,12.55 A,7.68 A,-0.99 pf
21/04/2023 4:00:00 PM,248.20 V,248.66 V,249.69 V,9.73 A,12.79 A,7.80 A,-0.99 pf
21/04/2023 4:30:00 PM,248.05 V,248.68 V,249.59 V,10.10 A,12.70 A,7.13 A,-0.99 pf
