Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
13/04/2023 12:00:00 AM,248.05 V,249.02 V,248.08 V,13.88 A,5.80 A,7.38 A,-0.99 pf
13/04/2023 12:30:00 AM,247.77 V,248.73 V,247.86 V,13.82 A,5.56 A,6.05 A,-0.99 pf
13/04/2023 1:00:00 AM,247.93 V,249.06 V,247.86 V,13.67 A,5.41 A,7.35 A,-0.99 pf
13/04/2023 1:30:00 AM,248.58 V,249.61 V,248.42 V,13.82 A,5.87 A,7.47 A,-0.98 pf
13/04/2023 2:00:00 AM,248.73 V,249.88 V,248.61 V,13.67 A,4.26 A,7.01 A,-0.99 pf
13/04/2023 2:30:00 AM,246.22 V,247.36 V,246.10 V,13.45 A,4.57 A,6.86 A,-0.99 pf
13/04/2023 3:00:00 AM,245.55 V,246.71 V,245.37 V,13.36 A,4.11 A,6.74 A,-0.99 pf
13/04/2023 3:30:00 AM,245.50 V,246.64 V,245.26 V,13.21 A,4.44 A,6.80 A,-0.99 pf
13/04/2023 4:00:00 AM,244.76 V,245.93 V,244.51 V,13.24 A,3.93 A,6.71 A,-0.99 pf
13/04/2023 4:30:00 AM,243.18 V,244.30 V,243.00 V,13.15 A,4.38 A,6.38 A,-0.99 pf
13/04/2023 5:00:00 AM,243.42 V,244.58 V,243.17 V,12.82 A,4.05 A,6.32 A,-0.99 pf
13/04/2023 5:30:00 AM,242.98 V,244.11 V,242.75 V,12.88 A,4.23 A,7.41 A,-0.99 pf
13/04/2023 6:00:00 AM,246.74 V,247.91 V,246.59 V,12.70 A,4.84 A,7.10 A,-0.99 pf
13/04/2023 6:30:00 AM,247.96 V,249.13 V,247.93 V,12.55 A,5.26 A,6.47 A,-0.99 pf
13/04/2023 7:00:00 AM,247.98 V,249.06 V,248.23 V,12.55 A,4.32 A,5.99 A,-0.99 pf
13/04/2023 7:30:00 AM,247.81 V,248.90 V,249.04 V,19.86 A,12.37 A,8.31 A,-0.99 pf
13/04/2023 8:00:00 AM,245.59 V,246.77 V,246.96 V,19.02 A,12.15 A,11.79 A,-1.00 pf
13/04/2023 8:30:00 AM,244.68 V,245.07 V,245.45 V,21.77 A,22.16 A,25.82 A,-0.99 pf
13/04/2023 9:00:00 AM,243.41 V,244.08 V,244.52 V,24.97 A,21.28 A,22.46 A,-0.99 pf
13/04/2023 9:30:00 AM,242.58 V,243.01 V,243.48 V,25.06 A,21.65 A,24.28 A,-0.99 pf
13/04/2023 10:00:00 AM,243.46 V,244.08 V,244.39 V,24.19 A,20.68 A,24.76 A,-0.99 pf
13/04/2023 10:30:00 AM,243.94 V,244.49 V,244.66 V,24.40 A,20.32 A,24.55 A,-0.99 pf
13/04/2023 11:00:00 AM,244.47 V,245.14 V,245.43 V,25.88 A,21.56 A,23.25 A,-0.99 pf
13/04/2023 11:30:00 AM,244.51 V,245.09 V,245.42 V,25.79 A,21.86 A,22.49 A,-0.99 pf
13/04/2023 12:00:00 PM,244.78 V,245.31 V,245.86 V,26.00 A,25.09 A,21.53 A,-0.99 pf
13/04/2023 12:30:00 PM,245.98 V,246.40 V,247.10 V,26.85 A,25.09 A,21.95 A,-0.99 pf
13/04/2023 1:00:00 PM,245.57 V,246.16 V,246.86 V,26.00 A,24.10 A,18.56 A,-1.00 pf
