Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
15/04/2023 12:00:00 AM,243.79 V,244.27 V,243.92 V,7.77 A,8.92 A,5.47 A,-0.99 pf
15/04/2023 12:30:00 AM,243.65 V,244.18 V,243.68 V,7.53 A,8.43 A,5.20 A,-0.99 pf
15/04/2023 1:00:00 AM,243.99 V,244.51 V,243.91 V,7.20 A,8.34 A,5.20 A,-0.99 pf
15/04/2023 1:30:00 AM,244.34 V,244.80 V,244.30 V,7.20 A,8.83 A,4.75 A,-0.99 pf
15/04/2023 2:00:00 AM,245.13 V,245.55 V,245.21 V,7.01 A,8.47 A,3.42 A,-1.00 pf
15/04/2023 2:30:00 AM,245.11 V,245.57 V,244.95 V,7.07 A,8.62 A,4.96 A,-0.98 pf
15/04/2023 3:00:00 AM,244.88 V,245.43 V,244.78 V,6.77 A,8.37 A,4.99 A,-0.99 pf
15/04/2023 3:30:00 AM,245.28 V,245.93 V,245.13 V,6.77 A,7.74 A,4.93 A,-0.98 pf
15/04/2023 4:00:00 AM,245.71 V,246.36 V,245.52 V,6.59 A,7.53 A,4.90 A,-0.98 pf
15/04/2023 4:30:00 AM,245.68 V,246.33 V,245.42 V,6.56 A,7.56 A,5.17 A,-0.98 pf
15/04/2023 5:00:00 AM,245.50 V,246.14 V,245.19 V,6.53 A,7.47 A,5.20 A,-0.98 pf
15/04/2023 5:30:00 AM,243.24 V,243.92 V,243.00 V,6.50 A,7.29 A,5.05 A,-0.98 pf
15/04/2023 6:00:00 AM,243.30 V,243.97 V,243.15 V,6.47 A,7.38 A,5.14 A,-0.98 pf
15/04/2023 6:30:00 AM,243.56 V,244.27 V,243.53 V,6.32 A,6.98 A,4.29 A,-0.98 pf
15/04/2023 7:00:00 AM,243.80 V,244.39 V,243.97 V,6.38 A,6.65 A,4.75 A,-0.99 pf
15/04/2023 7:30:00 AM,244.71 V,245.02 V,245.54 V,6.44 A,9.49 A,4.93 A,-0.98 pf
15/04/2023 8:00:00 AM,242.67 V,243.10 V,243.96 V,6.50 A,9.10 A,3.54 A,-0.99 pf
15/04/2023 8:30:00 AM,242.00 V,242.57 V,243.37 V,6.68 A,10.79 A,4.60 A,-0.99 pf
15/04/2023 9:00:00 AM,240.35 V,240.71 V,241.79 V,6.98 A,11.40 A,5.35 A,-0.99 pf
15/04/2023 9:30:00 AM,239.46 V,239.65 V,240.75 V,7.74 A,12.09 A,6.14 A,-0.99 pf
15/04/2023 10:00:00 AM,239.15 V,239.51 V,240.69 V,7.92 A,12.12 A,5.96 A,-0.99 pf
15/04/2023 10:30:00 AM,239.16 V,239.73 V,240.66 V,8.34 A,12.12 A,6.44 A,-0.99 pf
15/04/2023 11:00:00 AM,241.04 V,241.47 V,242.38 V,8.43 A,12.15 A,6.80 A,-0.99 pf
15/04/2023 11:30:00 AM,240.85 V,241.31 V,242.26 V,8.62 A,12.46 A,6.71 A,-0.99 pf
15/04/2023 12:00:00 PM,241.60 V,242.00 V,242.96 V,8.86 A,12.46 A,7.20 A,-0.99 pf
15/04/2023 12:30:00 PM,242.88 V,243.13 V,244.23 V,8.98 A,13.12 A,7.44 A,-0.99 pf
15/04/2023 1:00:00 PM,242.82 V,243.20 V,244.22 V,9.40 A,12.97 A,6.92 A,-0.99 pf
15/04/2023 1:30:00 PM,241.83 V,242.12 V,243.30 V,9.01 A,13.09 A,7.07 A,-0.99 pf
15/04/2023 2:00:00 PM,241.40 V,241.72 V,242.98 V,9.43 A,12.88 A,6.38 A,-1.00 pf
15/04/2023 2:30:00 PM,241.43 V,241.67 V,243.08 V,9.67 A,13.12 A,6.29 A,-1.00 pf
15/04/2023 3:00:00 PM,241.54 V,241.69 V,242.94 V,9.73 A,13.45 A,7.62 A,-0.99 pf
15/04/2023 3:30:00 PM,241.12 V,241.38 V,242.67 V,9.73 A,13.51 A,6.86 A,-0.99 pf
15/04/2023 4:00:00 PM,241.29 V,241.24 V,242.57 V,10.28 A,13.60 A,7.62 A,-0.99 pf
15/04/2023 4:30:00 PM,242.08 V,242.08 V,243.48 V,10.16 A,13.33 A,6.80 A,-0.99 pf
15/04/2023 5:00:00 PM,242.79 V,242.86 V,244.28 V,9.61 A,13.18 A,7.20 A,-0.99 pf
15/04/2023 5:30:00 PM,243.55 V,243.65 V,245.21 V,9.49 A,13.12 A,6.68 A,-0.99 pf
15/04/2023 6:00:00 PM,243.84 V,244.11 V,245.43 V,9.19 A,12.61 A,6.62 A,-0.99 pf
15/04/2023 6:30:00 PM,243.82 V,244.04 V,245.06 V,9.01 A,12.06 A,6.29 A,-0.99 pf
15/04/2023 7:00:00 PM,242.26 V,242.81 V,242.77 V,8.98 A,11.31 A,6.20 A,-0.99 pf
15/04/2023 7:30:00 PM,242.75 V,243.30 V,243.20 V,8.62 A,11.94 A,6.65 A,-0.99 pf
15/04/2023 8:00:00 PM,243.22 V,243.80 V,243.70 V,8.50 A,11.43 A,5.23 A,-0.99 pf
15/04/2023 8:30:00 PM,243.22 V,243.92 V,243.82 V,8.22 A,11.03 A,4.78 A,-1.00 pf
15/04/2023 9:00:00 PM,243.34 V,243.87 V,243.75 V,7.98 A,11.76 A,5.53 A,-0.99 pf
15/04/2023 9:30:00 PM,243.99 V,244.59 V,244.51 V,8.10 A,11.07 A,5.20 A,-0.99 pf
15/04/2023 10:00:00 PM,244.88 V,245.43 V,245.28 V,7.89 A,10.94 A,5.83 A,-0.99 pf
15/04/2023 10:30:00 PM,243.91 V,244.44 V,244.34 V,7.98 A,11.16 A,5.59 A,-0.99 pf
15/04/2023 11:00:00 PM,243.85 V,244.35 V,244.09 V,7.92 A,10.34 A,5.38 A,-0.99 pf
15/04/2023 11:30:00 PM,243.75 V,244.32 V,243.91 V,7.83 A,9.43 A,5.14 A,-0.99 pf
