Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
23/04/2023 12:00:00 AM,244.70 V,245.30 V,244.80 V,8.37 A,10.85 A,5.41 A,-0.99 pf
23/04/2023 12:30:00 AM,244.28 V,244.78 V,244.30 V,7.86 A,10.31 A,5.71 A,-0.99 pf
23/04/2023 1:00:00 AM,245.11 V,245.69 V,245.28 V,7.53 A,8.98 A,4.17 A,1.00 pf
23/04/2023 1:30:00 AM,245.42 V,245.86 V,245.43 V,7.44 A,9.64 A,4.81 A,-0.99 pf
23/04/2023 2:00:00 AM,245.71 V,246.26 V,245.61 V,7.47 A,9.52 A,5.35 A,-0.99 pf
23/04/2023 2:30:00 AM,245.98 V,246.60 V,245.88 V,7.56 A,9.83 A,5.32 A,-0.99 pf
23/04/2023 3:00:00 AM,245.04 V,245.73 V,244.88 V,7.86 A,9.52 A,5.59 A,-0.99 pf
23/04/2023 3:30:00 AM,244.68 V,245.45 V,244.58 V,7.26 A,8.71 A,4.93 A,-0.99 pf
23/04/2023 4:00:00 AM,244.78 V,245.52 V,244.58 V,6.83 A,8.19 A,5.29 A,-0.99 pf
23/04/2023 4:30:00 AM,243.34 V,244.08 V,243.20 V,6.68 A,8.37 A,5.08 A,-0.99 pf
23/04/2023 5:00:00 AM,242.94 V,243.73 V,242.91 V,6.59 A,8.01 A,4.32 A,-0.99 pf
23/04/2023 5:30:00 AM,242.79 V,243.56 V,242.65 V,6.62 A,8.10 A,5.14 A,-0.99 pf
23/04/2023 6:00:00 AM,243.30 V,244.15 V,243.15 V,6.56 A,8.22 A,5.08 A,-0.99 pf
23/04/2023 6:30:00 AM,242.94 V,243.65 V,242.74 V,6.56 A,8.07 A,4.99 A,-0.99 pf
23/04/2023 7:00:00 AM,242.67 V,243.56 V,242.69 V,6.50 A,7.20 A,3.36 A,-1.00 pf
23/04/2023 7:30:00 AM,243.56 V,244.27 V,243.79 V,6.41 A,7.92 A,3.23 A,-0.99 pf
23/04/2023 8:00:00 AM,243.24 V,243.96 V,243.67 V,6.32 A,8.28 A,5.23 A,-0.98 pf
23/04/2023 8:30:00 AM,244.46 V,245.04 V,245.06 V,6.44 A,8.07 A,6.65 A,-0.99 pf
23/04/2023 9:00:00 AM,246.05 V,246.53 V,246.88 V,6.47 A,8.01 A,5.68 A,-0.98 pf
23/04/2023 9:30:00 AM,245.98 V,246.47 V,246.98 V,6.50 A,7.86 A,5.65 A,-0.98 pf
23/04/2023 10:00:00 AM,245.42 V,245.80 V,246.47 V,6.53 A,8.53 A,6.26 A,-0.98 pf
23/04/2023 10:30:00 AM,244.68 V,245.19 V,245.90 V,6.68 A,8.56 A,5.50 A,-0.99 pf
23/04/2023 11:00:00 AM,244.54 V,245.01 V,245.69 V,6.83 A,8.59 A,6.20 A,-0.98 pf
23/04/2023 11:30:00 AM,244.35 V,244.82 V,245.59 V,7.50 A,9.28 A,5.96 A,-0.99 pf
23/04/2023 12:00:00 PM,244.28 V,244.68 V,245.45 V,7.80 A,9.52 A,6.71 A,-0.99 pf
23/04/2023 12:30:00 PM,243.97 V,244.39 V,245.21 V,7.89 A,10.34 A,6.65 A,-0.99 pf
23/04/2023 1:00:00 PM,243.55 V,244.09 V,244.90 V,8.01 A,9.73 A,5.83 A,-0.99 pf
23/04/2023 1:30:00 PM,243.20 V,243.60 V,244.63 V,8.50 A,10.97 A,6.35 A,-1.00 pf
23/04/2023 2:00:00 PM,242.74 V,243.29 V,244.25 V,8.86 A,11.70 A,6.98 A,-0.99 pf
23/04/2023 2:30:00 PM,244.15 V,244.68 V,245.68 V,9.01 A,12.12 A,7.01 A,-0.99 pf
23/04/2023 3:00:00 PM,244.03 V,244.46 V,245.52 V,9.10 A,12.40 A,7.62 A,-0.99 pf
23/04/2023 3:30:00 PM,243.79 V,244.11 V,245.33 V,9.37 A,12.70 A,7.35 A,-0.99 pf
23/04/2023 4:00:00 PM,243.91 V,244.15 V,245.38 V,9.19 A,12.33 A,6.92 A,-0.99 pf
23/04/2023 4:30:00 PM,243.82 V,244.13 V,245.28 V,9.34 A,12.61 A,7.20 A,-0.99 pf
23/04/2023 5:00:00 PM,243.94 V,244.20 V,245.26 V,9.83 A,12.49 A,7.04 A,-0.99 pf
23/04/2023 5:30:00 PM,244.32 V,244.71 V,245.73 V,9.73 A,12.58 A,7.47 A,-0.99 pf
23/04/2023 6:00:00 PM,244.34 V,244.83 V,245.73 V,9.61 A,12.30 A,6.38 A,-0.99 pf
23/04/2023 6:30:00 PM,243.79 V,244.42 V,244.97 V,9.13 A,11.82 A,6.65 A,-0.99 pf
23/04/2023 7:00:00 PM,244.13 V,245.02 V,244.61 V,8.92 A,10.82 A,6.47 A,-0.99 pf
23/04/2023 7:30:00 PM,245.71 V,246.62 V,246.16 V,8.59 A,11.16 A,4.41 A,-0.99 pf
23/04/2023 8:00:00 PM,245.57 V,246.62 V,245.78 V,8.50 A,8.28 A,5.99 A,-0.99 pf
23/04/2023 8:30:00 PM,245.49 V,246.28 V,245.74 V,8.22 A,10.91 A,5.68 A,-0.99 pf
