Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
05/04/2023 12:00:00 AM,246.12 V,246.93 V,245.93 V,7.92 A,5.93 A,6.11 A,-0.97 pf
05/04/2023 12:30:00 AM,246.29 V,247.15 V,246.05 V,7.80 A,5.08 A,6.05 A,-0.97 pf
05/04/2023 1:00:00 AM,247.81 V,248.70 V,247.56 V,7.89 A,5.20 A,6.02 A,-0.97 pf
05/04/2023 1:30:00 AM,248.61 V,249.56 V,248.56 V,7.92 A,5.68 A,4.81 A,-0.98 pf
05/04/2023 2:00:00 AM,247.96 V,248.94 V,247.68 V,7.83 A,5.26 A,6.14 A,-0.97 pf
05/04/2023 2:30:00 AM,248.34 V,249.35 V,247.99 V,7.86 A,5.50 A,6.11 A,-0.96 pf
05/04/2023 3:00:00 AM,243.87 V,244.88 V,243.63 V,7.47 A,5.14 A,5.14 A,-0.98 pf
05/04/2023 3:30:00 AM,242.45 V,243.41 V,242.14 V,7.47 A,5.08 A,5.05 A,-0.98 pf
05/04/2023 4:00:00 AM,242.07 V,243.10 V,241.76 V,7.38 A,4.87 A,4.87 A,-0.98 pf
05/04/2023 4:30:00 AM,242.17 V,243.24 V,241.88 V,7.44 A,5.14 A,5.35 A,-0.98 pf
05/04/2023 5:00:00 AM,243.55 V,244.51 V,243.24 V,7.50 A,5.68 A,5.38 A,-0.98 pf
05/04/2023 5:30:00 AM,246.24 V,247.08 V,246.07 V,7.59 A,7.59 A,5.47 A,-0.98 pf
05/04/2023 6:00:00 AM,248.18 V,249.04 V,247.94 V,7.68 A,4.20 A,5.35 A,-0.96 pf
05/04/2023 6:30:00 AM,247.53 V,248.51 V,247.41 V,7.53 A,4.38 A,4.87 A,-0.97 pf
05/04/2023 7:00:00 AM,247.48 V,248.37 V,247.39 V,7.38 A,4.17 A,5.59 A,-0.97 pf
05/04/2023 7:30:00 AM,246.24 V,246.88 V,247.31 V,14.81 A,13.09 A,7.80 A,-0.99 pf
05/04/2023 8:00:00 AM,242.19 V,243.20 V,243.41 V,22.43 A,14.75 A,14.06 A,1.00 pf
05/04/2023 8:30:00 AM,241.38 V,242.02 V,242.34 V,24.88 A,20.26 A,23.28 A,-0.99 pf
05/04/2023 9:00:00 AM,243.24 V,243.92 V,244.23 V,25.58 A,21.13 A,21.25 A,-0.99 pf
05/04/2023 9:30:00 AM,241.95 V,242.24 V,242.96 V,25.00 A,24.49 A,21.83 A,1.00 pf
05/04/2023 10:00:00 AM,240.04 V,240.21 V,240.93 V,25.09 A,23.10 A,21.92 A,0.99 pf
05/04/2023 10:30:00 AM,239.77 V,240.09 V,240.90 V,26.42 A,24.13 A,20.86 A,1.00 pf
05/04/2023 11:00:00 AM,240.09 V,240.23 V,240.99 V,27.00 A,25.12 A,22.89 A,-1.00 pf
05/04/2023 11:30:00 AM,239.34 V,239.44 V,240.33 V,28.30 A,26.45 A,23.37 A,-0.99 pf
05/04/2023 12:00:00 PM,239.41 V,239.53 V,240.49 V,28.72 A,25.88 A,23.43 A,-1.00 pf
05/04/2023 12:30:00 PM,241.38 V,241.79 V,242.33 V,28.66 A,26.51 A,24.46 A,-1.00 pf
05/04/2023 1:00:00 PM,241.00 V,241.45 V,241.91 V,27.90 A,25.58 A,23.16 A,-1.00 pf
05/04/2023 1:30:00 PM,238.94 V,239.18 V,239.92 V,27.33 A,25.70 A,21.04 A,0.99 pf
05/04/2023 2:00:00 PM,238.80 V,239.11 V,240.04 V,26.33 A,25.34 A,18.99 A,0.99 pf
05/04/2023 2:30:00 PM,238.74 V,239.10 V,239.92 V,26.36 A,24.73 A,18.11 A,0.99 pf
05/04/2023 3:00:00 PM,239.44 V,239.82 V,240.52 V,25.85 A,24.85 A,18.93 A,0.99 pf
05/04/2023 3:30:00 PM,239.27 V,239.68 V,240.40 V,25.85 A,22.67 A,17.60 A,0.99 pf
05/04/2023 4:00:00 PM,240.11 V,240.45 V,241.00 V,23.76 A,19.50 A,15.51 A,0.99 pf
05/04/2023 4:30:00 PM,240.87 V,241.52 V,241.42 V,24.04 A,17.35 A,14.27 A,-0.99 pf
05/04/2023 5:00:00 PM,242.19 V,242.81 V,242.48 V,11.40 A,6.83 A,11.13 A,-0.99 pf
05/04/2023 5:30:00 PM,244.76 V,245.57 V,245.21 V,7.01 A,4.02 A,10.70 A,-0.98 pf
05/04/2023 6:00:00 PM,244.47 V,245.19 V,244.78 V,6.86 A,4.11 A,9.83 A,-0.98 pf
05/04/2023 6:30:00 PM,243.15 V,243.89 V,243.30 V,6.86 A,3.87 A,10.22 A,-0.99 pf
05/04/2023 7:00:00 PM,241.93 V,242.60 V,241.78 V,6.95 A,3.96 A,10.40 A,-0.99 pf
05/04/2023 7:30:00 PM,244.11 V,244.87 V,243.97 V,7.01 A,4.41 A,10.01 A,-0.98 pf
05/04/2023 8:00:00 PM,247.81 V,248.49 V,247.79 V,7.10 A,4.38 A,8.22 A,-0.99 pf
05/04/2023 8:30:00 PM,248.23 V,248.90 V,248.11 V,6.95 A,4.29 A,9.16 A,-0.98 pf
05/04/2023 9:00:00 PM,248.90 V,249.57 V,248.80 V,6.77 A,4.38 A,9.13 A,-0.97 pf
05/04/2023 9:30:00 PM,245.61 V,246.04 V,245.52 V,6.77 A,6.38 A,8.74 A,-0.99 pf
05/04/2023 10:00:00 PM,244.08 V,244.54 V,243.97 V,6.53 A,7.20 A,8.40 A,-0.99 pf
05/04/2023 10:30:00 PM,245.02 V,245.45 V,244.64 V,6.53 A,7.10 A,8.95 A,-0.99 pf
05/04/2023 11:00:00 PM,244.83 V,245.30 V,244.40 V,6.56 A,7.07 A,8.80 A,-0.99 pf
05/04/2023 11:30:00 PM,244.97 V,245.47 V,244.42 V,6.35 A,6.44 A,8.92 A,-0.99 pf
