Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
28/04/2023 12:00:00 AM,245.61 V,246.93 V,245.83 V,7.95 A,5.50 A,5.41 A,-0.98 pf
28/04/2023 12:30:00 AM,245.59 V,246.88 V,245.73 V,7.86 A,5.65 A,5.56 A,-0.98 pf
28/04/2023 1:00:00 AM,245.33 V,246.67 V,245.54 V,7.68 A,4.63 A,5.44 A,-0.99 pf
28/04/2023 1:30:00 AM,245.57 V,246.81 V,245.76 V,7.80 A,5.53 A,5.53 A,-0.98 pf
28/04/2023 2:00:00 AM,245.54 V,246.81 V,245.62 V,7.56 A,5.38 A,5.41 A,-0.98 pf
28/04/2023 2:30:00 AM,245.45 V,246.76 V,245.43 V,7.53 A,4.93 A,5.50 A,-0.98 pf
28/04/2023 3:00:00 AM,245.68 V,246.96 V,245.64 V,7.56 A,5.20 A,5.38 A,-0.98 pf
28/04/2023 3:30:00 AM,245.97 V,247.05 V,245.74 V,7.50 A,4.99 A,5.50 A,-0.98 pf
28/04/2023 4:00:00 AM,245.93 V,246.95 V,245.71 V,7.44 A,4.93 A,4.75 A,-0.98 pf
28/04/2023 4:30:00 AM,246.41 V,247.38 V,246.29 V,7.47 A,4.96 A,4.23 A,-0.99 pf
28/04/2023 5:00:00 AM,246.53 V,247.55 V,246.24 V,7.44 A,4.96 A,5.38 A,-0.98 pf
28/04/2023 5:30:00 AM,246.12 V,247.43 V,246.16 V,7.44 A,5.17 A,5.47 A,-0.98 pf
28/04/2023 6:00:00 AM,245.73 V,247.12 V,245.73 V,7.41 A,4.14 A,5.38 A,-0.97 pf
28/04/2023 6:30:00 AM,245.92 V,247.34 V,245.97 V,7.32 A,3.99 A,5.23 A,-0.97 pf
28/04/2023 7:00:00 AM,245.86 V,247.01 V,246.22 V,7.32 A,3.08 A,5.29 A,-0.98 pf
28/04/2023 7:30:00 AM,246.05 V,246.60 V,246.79 V,7.47 A,5.83 A,4.84 A,-0.97 pf
28/04/2023 8:00:00 AM,243.84 V,244.44 V,244.80 V,7.47 A,6.14 A,5.17 A,-0.98 pf
28/04/2023 8:30:00 AM,241.35 V,242.07 V,242.12 V,8.07 A,4.90 A,6.23 A,-0.99 pf
28/04/2023 9:00:00 AM,239.82 V,240.52 V,240.78 V,8.56 A,5.71 A,5.74 A,-0.99 pf
28/04/2023 9:30:00 AM,240.92 V,241.48 V,241.91 V,8.77 A,5.80 A,6.83 A,-0.99 pf
28/04/2023 10:00:00 AM,242.69 V,243.34 V,243.58 V,8.80 A,5.77 A,6.68 A,-0.99 pf
28/04/2023 10:30:00 AM,242.21 V,242.75 V,243.24 V,9.22 A,5.99 A,6.20 A,-0.99 pf
28/04/2023 11:00:00 AM,242.12 V,242.72 V,243.00 V,9.37 A,5.83 A,7.07 A,-0.99 pf
28/04/2023 11:30:00 AM,242.26 V,242.93 V,243.12 V,9.28 A,6.02 A,7.04 A,-0.99 pf
28/04/2023 12:00:00 PM,243.51 V,244.22 V,244.44 V,9.25 A,5.87 A,7.13 A,-0.99 pf
28/04/2023 12:30:00 PM,244.73 V,245.57 V,245.92 V,9.37 A,6.26 A,6.86 A,-0.99 pf
28/04/2023 1:00:00 PM,244.83 V,245.66 V,245.95 V,9.34 A,5.35 A,6.80 A,-0.99 pf
