Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
09/12/2022 12:00:00 AM,246.74 V,248.20 V,246.79 V,7.17 A,5.17 A,5.26 A,-0.98 pf
09/12/2022 12:30:00 AM,243.97 V,245.47 V,243.96 V,7.07 A,4.17 A,5.44 A,-0.99 pf
09/12/2022 1:00:00 AM,245.26 V,246.62 V,245.25 V,7.01 A,5.56 A,5.41 A,-0.98 pf
09/12/2022 1:30:00 AM,245.64 V,247.08 V,245.64 V,7.04 A,5.20 A,5.02 A,-0.98 pf
09/12/2022 2:00:00 AM,246.41 V,247.86 V,246.41 V,7.07 A,5.02 A,5.32 A,-0.98 pf
09/12/2022 2:30:00 AM,246.24 V,247.74 V,246.29 V,7.01 A,4.99 A,4.75 A,-0.98 pf
09/12/2022 3:00:00 AM,246.40 V,247.89 V,246.38 V,6.95 A,4.84 A,5.32 A,-0.98 pf
09/12/2022 3:30:00 AM,246.47 V,247.96 V,246.40 V,6.62 A,4.81 A,5.35 A,-0.98 pf
09/12/2022 4:00:00 AM,246.86 V,248.30 V,246.83 V,6.95 A,4.90 A,4.35 A,-0.98 pf
09/12/2022 4:30:00 AM,246.91 V,248.39 V,246.88 V,6.92 A,4.63 A,4.44 A,-0.99 pf
09/12/2022 5:00:00 AM,246.89 V,248.35 V,246.83 V,6.68 A,4.93 A,5.35 A,-0.97 pf
09/12/2022 5:30:00 AM,246.36 V,247.82 V,246.38 V,6.92 A,4.60 A,4.60 A,-0.98 pf
09/12/2022 6:00:00 AM,245.28 V,246.67 V,245.21 V,6.65 A,4.08 A,5.53 A,-0.97 pf
09/12/2022 6:30:00 AM,245.28 V,246.84 V,245.18 V,6.92 A,2.96 A,5.08 A,-0.98 pf
09/12/2022 7:00:00 AM,246.02 V,247.31 V,246.41 V,6.65 A,4.60 A,5.29 A,-0.97 pf
09/12/2022 7:30:00 AM,247.55 V,248.80 V,248.58 V,7.17 A,5.50 A,5.96 A,-0.97 pf
09/12/2022 8:00:00 AM,246.05 V,246.83 V,246.86 V,7.56 A,6.71 A,7.41 A,-0.99 pf
09/12/2022 8:30:00 AM,246.31 V,247.01 V,247.22 V,13.45 A,11.76 A,10.58 A,-0.99 pf
09/12/2022 9:00:00 AM,243.92 V,244.59 V,245.21 V,17.08 A,15.15 A,8.68 A,1.00 pf
09/12/2022 9:30:00 AM,244.97 V,245.59 V,246.22 V,16.75 A,17.81 A,9.37 A,-0.99 pf
09/12/2022 10:00:00 AM,244.54 V,245.25 V,246.04 V,23.28 A,22.64 A,10.34 A,-1.00 pf
09/12/2022 10:30:00 AM,242.21 V,243.12 V,244.03 V,26.85 A,22.83 A,9.16 A,0.99 pf
09/12/2022 11:00:00 AM,241.76 V,242.12 V,242.51 V,22.61 A,23.10 A,19.53 A,0.99 pf
09/12/2022 11:30:00 AM,241.21 V,242.05 V,242.14 V,22.40 A,16.05 A,15.81 A,0.99 pf
09/12/2022 12:00:00 PM,242.69 V,243.37 V,243.39 V,22.89 A,15.63 A,16.48 A,0.99 pf
09/12/2022 12:30:00 PM,241.07 V,242.02 V,242.22 V,22.80 A,15.27 A,15.06 A,0.99 pf
09/12/2022 1:00:00 PM,239.80 V,240.57 V,240.85 V,22.70 A,15.87 A,15.33 A,0.99 pf
09/12/2022 1:30:00 PM,243.39 V,244.30 V,244.40 V,22.34 A,15.51 A,15.57 A,1.00 pf
09/12/2022 2:00:00 PM,245.01 V,246.05 V,246.10 V,22.25 A,15.39 A,15.21 A,1.00 pf
09/12/2022 2:30:00 PM,244.03 V,244.88 V,244.83 V,22.49 A,15.39 A,14.97 A,1.00 pf
09/12/2022 3:00:00 PM,243.97 V,244.94 V,244.92 V,22.73 A,12.91 A,11.52 A,1.00 pf
09/12/2022 3:30:00 PM,244.25 V,245.33 V,245.43 V,23.64 A,10.64 A,8.04 A,0.99 pf
09/12/2022 4:00:00 PM,244.18 V,245.45 V,244.66 V,20.47 A,10.13 A,8.68 A,-1.00 pf
09/12/2022 4:30:00 PM,245.64 V,246.89 V,246.31 V,17.26 A,9.67 A,6.65 A,1.00 pf
09/12/2022 5:00:00 PM,241.81 V,243.37 V,242.77 V,17.05 A,9.07 A,7.17 A,-1.00 pf
09/12/2022 5:30:00 PM,242.21 V,243.79 V,242.91 V,14.66 A,6.32 A,6.59 A,-1.00 pf
09/12/2022 6:00:00 PM,241.54 V,242.93 V,241.84 V,7.10 A,4.41 A,5.41 A,-0.99 pf
09/12/2022 6:30:00 PM,242.10 V,243.61 V,242.31 V,7.13 A,3.93 A,5.41 A,-0.99 pf
09/12/2022 7:00:00 PM,243.51 V,245.16 V,243.77 V,7.23 A,5.17 A,5.35 A,-0.98 pf
09/12/2022 7:30:00 PM,244.64 V,246.28 V,244.90 V,7.20 A,5.14 A,5.14 A,-0.98 pf
09/12/2022 8:00:00 PM,245.09 V,246.76 V,245.40 V,7.23 A,4.75 A,5.35 A,-0.98 pf
09/12/2022 8:30:00 PM,246.41 V,248.05 V,246.74 V,7.44 A,5.08 A,4.29 A,-0.97 pf
