Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
14/12/2022 12:00:00 AM,242.17 V,243.61 V,242.03 V,7.23 A,4.69 A,5.35 A,-0.98 pf
14/12/2022 12:30:00 AM,241.76 V,243.24 V,241.55 V,6.89 A,3.84 A,5.26 A,-0.99 pf
14/12/2022 1:00:00 AM,242.10 V,243.51 V,241.95 V,6.80 A,5.17 A,5.56 A,-0.99 pf
14/12/2022 1:30:00 AM,241.45 V,242.88 V,241.45 V,6.83 A,4.69 A,4.17 A,-1.00 pf
14/12/2022 2:00:00 AM,242.26 V,243.72 V,242.19 V,6.65 A,4.69 A,4.57 A,-0.98 pf
14/12/2022 2:30:00 AM,242.14 V,243.56 V,241.98 V,6.59 A,4.60 A,5.53 A,-0.98 pf
14/12/2022 3:00:00 AM,242.67 V,243.89 V,242.29 V,6.65 A,4.66 A,5.68 A,-0.98 pf
14/12/2022 3:30:00 AM,243.20 V,244.56 V,242.88 V,6.59 A,4.32 A,5.26 A,-0.98 pf
14/12/2022 4:00:00 AM,243.08 V,244.59 V,242.82 V,6.53 A,4.60 A,5.08 A,-0.98 pf
14/12/2022 4:30:00 AM,243.06 V,244.49 V,242.75 V,6.41 A,4.26 A,5.41 A,-0.98 pf
14/12/2022 5:00:00 AM,243.15 V,244.40 V,242.70 V,6.59 A,4.69 A,5.59 A,-0.98 pf
14/12/2022 5:30:00 AM,241.72 V,243.27 V,241.59 V,6.38 A,4.29 A,4.60 A,-0.98 pf
14/12/2022 6:00:00 AM,245.33 V,246.55 V,244.97 V,6.41 A,4.72 A,5.68 A,-0.97 pf
14/12/2022 6:30:00 AM,247.15 V,248.58 V,246.89 V,6.47 A,3.27 A,5.68 A,-0.98 pf
14/12/2022 7:00:00 AM,248.11 V,249.16 V,247.89 V,6.38 A,4.29 A,5.14 A,-0.96 pf
14/12/2022 7:30:00 AM,246.98 V,247.91 V,247.75 V,6.41 A,4.02 A,4.08 A,-0.99 pf
14/12/2022 8:00:00 AM,243.65 V,244.49 V,244.63 V,10.94 A,8.10 A,6.53 A,-1.00 pf
14/12/2022 8:30:00 AM,241.09 V,241.95 V,242.26 V,19.65 A,17.38 A,11.85 A,-0.99 pf
14/12/2022 9:00:00 AM,240.08 V,241.02 V,241.35 V,23.19 A,17.87 A,11.76 A,-0.99 pf
14/12/2022 9:30:00 AM,239.10 V,240.06 V,240.61 V,22.73 A,16.81 A,10.61 A,-0.99 pf
14/12/2022 10:00:00 AM,238.94 V,240.06 V,240.32 V,23.79 A,16.60 A,11.94 A,-0.99 pf
14/12/2022 10:30:00 AM,238.29 V,239.29 V,239.65 V,24.00 A,16.78 A,10.91 A,-0.99 pf
14/12/2022 11:00:00 AM,240.28 V,241.28 V,241.59 V,22.98 A,17.02 A,11.22 A,-0.99 pf
14/12/2022 11:30:00 AM,240.71 V,241.60 V,241.83 V,23.04 A,17.93 A,12.09 A,-0.99 pf
14/12/2022 12:00:00 PM,241.45 V,242.43 V,242.67 V,24.28 A,18.05 A,12.70 A,-0.99 pf
14/12/2022 12:30:00 PM,242.86 V,244.09 V,244.32 V,23.10 A,16.90 A,12.15 A,-0.99 pf
14/12/2022 1:00:00 PM,242.15 V,243.22 V,243.73 V,23.28 A,17.35 A,12.27 A,-0.99 pf
14/12/2022 1:30:00 PM,240.99 V,241.93 V,242.39 V,24.73 A,17.93 A,11.88 A,-0.99 pf
14/12/2022 2:00:00 PM,240.18 V,241.16 V,241.79 V,27.90 A,20.35 A,12.40 A,-0.99 pf
14/12/2022 2:30:00 PM,240.88 V,241.90 V,242.12 V,28.03 A,21.62 A,14.27 A,-0.99 pf
14/12/2022 3:00:00 PM,240.78 V,242.14 V,242.21 V,31.29 A,21.16 A,12.79 A,-0.99 pf
14/12/2022 3:30:00 PM,241.45 V,242.94 V,243.00 V,31.80 A,19.50 A,11.85 A,-0.99 pf
14/12/2022 4:00:00 PM,241.05 V,242.43 V,242.55 V,29.90 A,18.23 A,10.49 A,-0.99 pf
14/12/2022 4:30:00 PM,241.04 V,242.75 V,242.62 V,30.05 A,17.26 A,10.58 A,-0.99 pf
14/12/2022 5:00:00 PM,242.24 V,244.08 V,244.15 V,29.08 A,16.78 A,10.49 A,-0.99 pf
14/12/2022 5:30:00 PM,244.49 V,245.95 V,245.90 V,23.04 A,13.42 A,8.83 A,-0.99 pf
14/12/2022 6:00:00 PM,242.77 V,244.25 V,243.87 V,12.91 A,5.59 A,7.38 A,-0.99 pf
14/12/2022 6:30:00 PM,242.22 V,243.77 V,242.88 V,11.88 A,4.35 A,6.56 A,-0.99 pf
14/12/2022 7:00:00 PM,244.49 V,246.10 V,244.54 V,10.88 A,5.62 A,7.41 A,-0.99 pf
14/12/2022 7:30:00 PM,242.27 V,243.77 V,242.19 V,8.40 A,5.44 A,6.35 A,-0.99 pf
14/12/2022 8:00:00 PM,243.12 V,244.51 V,243.20 V,7.35 A,5.14 A,4.63 A,-0.99 pf
14/12/2022 8:30:00 PM,243.80 V,245.06 V,243.75 V,7.50 A,5.29 A,6.26 A,-0.98 pf
14/12/2022 9:00:00 PM,248.01 V,249.39 V,248.01 V,7.56 A,4.96 A,6.53 A,-0.97 pf
14/12/2022 9:30:00 PM,244.59 V,245.88 V,244.42 V,7.41 A,5.05 A,6.47 A,-0.98 pf
14/12/2022 10:00:00 PM,242.39 V,243.70 V,242.34 V,7.23 A,4.84 A,6.23 A,-0.98 pf
14/12/2022 10:30:00 PM,244.03 V,245.37 V,244.03 V,7.20 A,4.60 A,5.65 A,-0.98 pf
14/12/2022 11:00:00 PM,245.16 V,246.53 V,245.13 V,7.20 A,4.87 A,5.47 A,-0.98 pf
14/12/2022 11:30:00 PM,245.38 V,246.81 V,245.31 V,7.20 A,4.50 A,5.35 A,-0.97 pf
