Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
28/12/2022 12:00:00 AM,245.01 V,246.65 V,244.82 V,7.29 A,4.96 A,5.38 A,-0.98 pf
28/12/2022 12:30:00 AM,244.13 V,245.83 V,243.92 V,6.98 A,4.14 A,5.29 A,-0.99 pf
28/12/2022 1:00:00 AM,244.32 V,246.02 V,244.20 V,6.95 A,5.17 A,5.32 A,-0.98 pf
28/12/2022 1:30:00 AM,244.71 V,246.43 V,244.61 V,7.10 A,4.99 A,4.81 A,-0.98 pf
28/12/2022 2:00:00 AM,244.87 V,246.71 V,244.80 V,7.04 A,4.75 A,4.75 A,-0.98 pf
28/12/2022 2:30:00 AM,245.11 V,246.89 V,245.02 V,7.07 A,4.93 A,5.26 A,-0.98 pf
28/12/2022 3:00:00 AM,244.95 V,246.71 V,244.82 V,7.07 A,4.60 A,5.26 A,-0.98 pf
28/12/2022 3:30:00 AM,242.72 V,244.44 V,242.55 V,6.98 A,4.87 A,5.14 A,-0.98 pf
28/12/2022 4:00:00 AM,242.93 V,244.64 V,242.79 V,6.95 A,4.41 A,4.78 A,-0.98 pf
28/12/2022 4:30:00 AM,243.00 V,244.73 V,243.08 V,6.65 A,4.75 A,2.81 A,-0.99 pf
28/12/2022 5:00:00 AM,243.79 V,245.49 V,243.63 V,6.92 A,4.63 A,4.96 A,-0.98 pf
28/12/2022 5:30:00 AM,243.05 V,244.82 V,242.93 V,6.89 A,4.81 A,5.14 A,-0.98 pf
28/12/2022 6:00:00 AM,243.03 V,244.82 V,242.98 V,6.89 A,4.78 A,4.93 A,-0.98 pf
28/12/2022 6:30:00 AM,242.07 V,243.63 V,241.91 V,6.71 A,4.08 A,4.17 A,-0.99 pf
28/12/2022 7:00:00 AM,244.97 V,246.28 V,244.68 V,6.77 A,5.14 A,5.17 A,-0.98 pf
28/12/2022 7:30:00 AM,247.98 V,249.30 V,248.34 V,7.04 A,4.47 A,5.20 A,-0.96 pf
28/12/2022 8:00:00 AM,246.76 V,248.01 V,247.62 V,6.95 A,4.02 A,5.56 A,-0.97 pf
28/12/2022 8:30:00 AM,244.90 V,246.02 V,245.88 V,7.29 A,4.23 A,5.44 A,-0.97 pf
28/12/2022 9:00:00 AM,245.11 V,246.22 V,246.12 V,7.44 A,3.99 A,5.59 A,-0.97 pf
28/12/2022 9:30:00 AM,243.49 V,244.37 V,244.32 V,7.38 A,4.14 A,6.11 A,-0.98 pf
28/12/2022 10:00:00 AM,243.56 V,244.63 V,244.37 V,7.50 A,3.87 A,6.11 A,-0.98 pf
28/12/2022 10:30:00 AM,241.17 V,242.10 V,241.95 V,8.53 A,4.23 A,5.29 A,-0.99 pf
28/12/2022 11:00:00 AM,242.27 V,243.10 V,243.06 V,8.77 A,3.99 A,5.41 A,-0.99 pf
28/12/2022 11:30:00 AM,243.24 V,243.99 V,243.84 V,8.83 A,4.17 A,6.44 A,-0.98 pf
28/12/2022 12:00:00 PM,243.22 V,243.97 V,243.72 V,9.89 A,4.08 A,6.56 A,-0.99 pf
28/12/2022 12:30:00 PM,242.00 V,243.00 V,242.67 V,10.91 A,3.60 A,6.65 A,-0.99 pf
28/12/2022 1:00:00 PM,240.88 V,241.74 V,241.57 V,11.16 A,4.41 A,6.89 A,-0.99 pf
28/12/2022 1:30:00 PM,239.61 V,240.52 V,240.30 V,11.70 A,4.35 A,6.56 A,-0.99 pf
28/12/2022 2:00:00 PM,239.06 V,240.09 V,239.73 V,13.00 A,4.26 A,6.98 A,-0.99 pf
28/12/2022 2:30:00 PM,244.64 V,245.64 V,245.13 V,12.79 A,4.38 A,6.86 A,-0.99 pf
28/12/2022 3:00:00 PM,244.39 V,245.50 V,245.04 V,12.70 A,4.17 A,6.71 A,-0.99 pf
28/12/2022 3:30:00 PM,245.06 V,246.12 V,245.61 V,12.58 A,4.17 A,7.10 A,-0.99 pf
28/12/2022 4:00:00 PM,244.85 V,245.71 V,245.35 V,12.61 A,4.11 A,6.80 A,-0.99 pf
28/12/2022 4:30:00 PM,245.14 V,246.14 V,245.85 V,12.55 A,4.02 A,6.29 A,-0.99 pf
28/12/2022 5:00:00 PM,245.43 V,246.48 V,246.48 V,12.37 A,4.17 A,5.02 A,-0.99 pf
28/12/2022 5:30:00 PM,244.03 V,245.02 V,244.94 V,12.37 A,3.90 A,6.62 A,-0.99 pf
28/12/2022 6:00:00 PM,243.46 V,244.51 V,244.32 V,12.21 A,4.14 A,5.90 A,-0.99 pf
28/12/2022 6:30:00 PM,242.50 V,243.99 V,243.18 V,11.73 A,3.39 A,5.96 A,-0.99 pf
28/12/2022 7:00:00 PM,244.68 V,246.33 V,244.78 V,11.00 A,4.47 A,5.62 A,-0.99 pf
28/12/2022 7:30:00 PM,244.15 V,245.83 V,244.18 V,10.25 A,4.44 A,5.96 A,-0.98 pf
28/12/2022 8:00:00 PM,242.79 V,244.39 V,242.84 V,9.25 A,4.02 A,5.26 A,-0.99 pf
28/12/2022 8:30:00 PM,243.80 V,245.26 V,243.84 V,7.77 A,4.35 A,4.96 A,-0.98 pf
28/12/2022 9:00:00 PM,243.91 V,245.45 V,244.03 V,7.41 A,4.41 A,4.90 A,-0.98 pf
28/12/2022 9:30:00 PM,242.74 V,244.11 V,242.70 V,7.44 A,5.02 A,4.87 A,-0.98 pf
28/12/2022 10:00:00 PM,243.42 V,244.80 V,243.41 V,7.44 A,5.02 A,4.69 A,-0.98 pf
28/12/2022 10:30:00 PM,244.61 V,246.14 V,244.56 V,7.44 A,5.08 A,4.78 A,-0.98 pf
28/12/2022 11:00:00 PM,245.06 V,246.43 V,245.13 V,6.98 A,5.08 A,3.33 A,-0.99 pf
28/12/2022 11:30:00 PM,243.61 V,245.07 V,243.61 V,7.01 A,4.84 A,4.75 A,-0.99 pf
