Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
30/12/2022 12:00:00 AM,242.79 V,244.25 V,242.81 V,7.29 A,5.11 A,4.14 A,-0.99 pf
30/12/2022 12:30:00 AM,245.26 V,246.72 V,245.16 V,6.98 A,4.41 A,5.05 A,-0.98 pf
30/12/2022 1:00:00 AM,247.07 V,248.58 V,247.03 V,7.17 A,5.35 A,5.14 A,-0.97 pf
30/12/2022 1:30:00 AM,245.81 V,247.32 V,245.78 V,7.01 A,5.23 A,4.75 A,-0.97 pf
30/12/2022 2:00:00 AM,245.76 V,247.36 V,245.76 V,7.10 A,4.87 A,4.60 A,-0.98 pf
30/12/2022 2:30:00 AM,246.83 V,248.44 V,246.84 V,7.38 A,5.11 A,4.93 A,-0.97 pf
30/12/2022 3:00:00 AM,246.77 V,248.39 V,246.72 V,6.98 A,4.87 A,5.11 A,-0.97 pf
30/12/2022 3:30:00 AM,246.77 V,248.35 V,246.72 V,7.04 A,4.99 A,5.14 A,-0.97 pf
30/12/2022 4:00:00 AM,247.07 V,248.70 V,246.96 V,7.17 A,4.75 A,5.11 A,-0.97 pf
30/12/2022 4:30:00 AM,246.95 V,248.58 V,246.89 V,7.07 A,4.87 A,4.78 A,-0.97 pf
30/12/2022 5:00:00 AM,246.91 V,248.56 V,246.89 V,7.13 A,4.84 A,4.44 A,-0.97 pf
30/12/2022 5:30:00 AM,247.12 V,248.73 V,247.14 V,7.17 A,4.87 A,4.47 A,-0.98 pf
30/12/2022 6:00:00 AM,246.89 V,248.48 V,247.07 V,7.04 A,4.93 A,3.78 A,-0.99 pf
30/12/2022 6:30:00 AM,246.69 V,248.23 V,246.59 V,6.89 A,4.26 A,5.17 A,-0.98 pf
30/12/2022 7:00:00 AM,246.28 V,247.50 V,246.14 V,6.89 A,5.14 A,4.50 A,-0.97 pf
30/12/2022 7:30:00 AM,246.65 V,247.79 V,247.27 V,6.98 A,5.20 A,4.84 A,-0.97 pf
30/12/2022 8:00:00 AM,245.47 V,246.67 V,246.77 V,15.72 A,13.63 A,6.32 A,-0.99 pf
30/12/2022 8:30:00 AM,244.59 V,245.62 V,245.74 V,13.82 A,12.58 A,6.77 A,-0.99 pf
30/12/2022 9:00:00 AM,242.48 V,243.46 V,243.53 V,15.99 A,12.91 A,8.16 A,-1.00 pf
30/12/2022 9:30:00 AM,240.32 V,241.23 V,241.43 V,15.90 A,12.82 A,7.62 A,-1.00 pf
30/12/2022 10:00:00 AM,240.11 V,241.21 V,241.38 V,17.44 A,12.91 A,7.83 A,1.00 pf
30/12/2022 10:30:00 AM,241.48 V,242.62 V,242.65 V,19.32 A,13.30 A,7.89 A,1.00 pf
30/12/2022 11:00:00 AM,241.72 V,242.84 V,242.98 V,20.35 A,13.70 A,7.98 A,1.00 pf
30/12/2022 11:30:00 AM,241.42 V,242.43 V,242.57 V,20.44 A,14.03 A,8.34 A,1.00 pf
30/12/2022 12:00:00 PM,242.29 V,243.32 V,243.67 V,20.71 A,14.30 A,6.77 A,0.99 pf
30/12/2022 12:30:00 PM,243.29 V,244.56 V,244.76 V,20.10 A,12.82 A,8.56 A,1.00 pf
30/12/2022 1:00:00 PM,241.14 V,242.19 V,242.34 V,13.30 A,5.83 A,6.86 A,-0.99 pf
30/12/2022 1:30:00 PM,239.61 V,240.64 V,240.68 V,13.42 A,5.71 A,7.32 A,-0.99 pf
30/12/2022 2:00:00 PM,238.68 V,239.75 V,239.59 V,13.36 A,5.80 A,7.56 A,-0.99 pf
30/12/2022 2:30:00 PM,243.53 V,244.73 V,244.47 V,13.15 A,5.71 A,7.86 A,-0.99 pf
30/12/2022 3:00:00 PM,245.11 V,246.22 V,246.12 V,12.94 A,5.80 A,7.44 A,-0.99 pf
30/12/2022 3:30:00 PM,246.19 V,247.12 V,247.07 V,12.85 A,5.50 A,7.17 A,-0.99 pf
30/12/2022 4:00:00 PM,246.74 V,247.58 V,247.65 V,12.61 A,5.29 A,6.59 A,-0.99 pf
30/12/2022 4:30:00 PM,243.18 V,244.18 V,244.08 V,12.79 A,5.50 A,6.89 A,-0.99 pf
30/12/2022 5:00:00 PM,241.74 V,243.00 V,243.05 V,12.79 A,5.32 A,7.23 A,-0.99 pf
30/12/2022 5:30:00 PM,242.45 V,243.55 V,243.72 V,12.76 A,5.44 A,6.95 A,-0.99 pf
30/12/2022 6:00:00 PM,242.81 V,243.97 V,244.16 V,12.40 A,5.26 A,5.05 A,-0.99 pf
30/12/2022 6:30:00 PM,243.97 V,245.38 V,245.09 V,11.82 A,4.69 A,5.02 A,-0.99 pf
30/12/2022 7:00:00 PM,245.52 V,247.22 V,245.71 V,11.85 A,5.62 A,5.83 A,-0.99 pf
30/12/2022 7:30:00 PM,242.24 V,243.91 V,242.29 V,11.73 A,5.71 A,6.32 A,-0.99 pf
30/12/2022 8:00:00 PM,242.67 V,244.34 V,242.74 V,9.92 A,5.38 A,6.86 A,-0.99 pf
30/12/2022 8:30:00 PM,242.02 V,243.55 V,242.14 V,8.01 A,5.44 A,5.83 A,-0.98 pf
30/12/2022 9:00:00 PM,242.07 V,243.48 V,242.08 V,7.62 A,4.99 A,5.41 A,-0.99 pf
30/12/2022 9:30:00 PM,243.15 V,244.49 V,243.06 V,7.50 A,5.14 A,5.56 A,-0.98 pf
30/12/2022 10:00:00 PM,244.18 V,245.73 V,244.23 V,7.47 A,5.14 A,5.99 A,-0.98 pf
30/12/2022 10:30:00 PM,244.13 V,245.62 V,244.18 V,7.32 A,4.75 A,5.65 A,-0.98 pf
30/12/2022 11:00:00 PM,244.95 V,246.38 V,244.90 V,7.32 A,5.08 A,5.50 A,-0.97 pf
30/12/2022 11:30:00 PM,244.44 V,245.81 V,244.35 V,7.35 A,4.87 A,5.26 A,-0.98 pf
