Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
21/12/2022 12:00:00 AM,243.08 V,244.46 V,243.03 V,6.89 A,4.84 A,4.47 A,-0.99 pf
21/12/2022 12:30:00 AM,242.70 V,244.16 V,242.46 V,6.95 A,4.08 A,4.99 A,-0.99 pf
21/12/2022 1:00:00 AM,245.04 V,246.43 V,244.87 V,6.83 A,5.32 A,5.90 A,-0.97 pf
21/12/2022 1:30:00 AM,246.31 V,247.77 V,246.14 V,6.95 A,4.87 A,6.41 A,-0.97 pf
21/12/2022 2:00:00 AM,246.48 V,247.96 V,246.33 V,6.80 A,4.90 A,5.96 A,-0.97 pf
21/12/2022 2:30:00 AM,246.47 V,247.89 V,246.26 V,6.83 A,4.63 A,5.99 A,-0.97 pf
21/12/2022 3:00:00 AM,246.52 V,247.89 V,246.24 V,6.86 A,4.87 A,6.41 A,-0.97 pf
21/12/2022 3:30:00 AM,246.83 V,248.29 V,246.52 V,6.92 A,4.60 A,5.90 A,-0.97 pf
21/12/2022 4:00:00 AM,246.65 V,248.03 V,246.33 V,6.68 A,4.87 A,6.08 A,-0.97 pf
21/12/2022 4:30:00 AM,247.19 V,248.53 V,246.88 V,6.86 A,4.63 A,6.62 A,-0.97 pf
21/12/2022 5:00:00 AM,246.88 V,248.29 V,246.65 V,6.98 A,4.78 A,5.38 A,-0.97 pf
21/12/2022 5:30:00 AM,247.08 V,248.54 V,246.88 V,6.65 A,4.75 A,6.47 A,-0.97 pf
21/12/2022 6:00:00 AM,246.07 V,247.46 V,246.10 V,6.83 A,4.75 A,4.47 A,-0.99 pf
21/12/2022 6:30:00 AM,246.12 V,247.26 V,245.76 V,6.59 A,4.08 A,4.63 A,-0.99 pf
21/12/2022 7:00:00 AM,245.90 V,246.77 V,245.52 V,6.95 A,5.23 A,5.80 A,-0.98 pf
21/12/2022 7:30:00 AM,245.23 V,246.09 V,245.42 V,6.53 A,4.78 A,6.05 A,-0.98 pf
21/12/2022 8:00:00 AM,242.89 V,243.70 V,243.73 V,10.67 A,8.56 A,7.07 A,-0.99 pf
21/12/2022 8:30:00 AM,240.56 V,241.38 V,241.64 V,19.20 A,16.51 A,8.16 A,0.99 pf
21/12/2022 9:00:00 AM,243.34 V,244.34 V,244.56 V,19.47 A,14.39 A,7.32 A,1.00 pf
21/12/2022 9:30:00 AM,242.29 V,243.30 V,243.41 V,20.01 A,14.48 A,7.92 A,0.99 pf
21/12/2022 10:00:00 AM,241.31 V,242.39 V,242.43 V,21.37 A,14.45 A,7.50 A,0.99 pf
21/12/2022 10:30:00 AM,240.23 V,241.40 V,241.17 V,25.00 A,15.15 A,12.24 A,0.99 pf
21/12/2022 11:00:00 AM,239.16 V,240.47 V,240.23 V,25.64 A,14.66 A,11.28 A,0.99 pf
21/12/2022 11:30:00 AM,240.62 V,241.88 V,241.86 V,25.97 A,15.39 A,11.40 A,0.99 pf
21/12/2022 12:00:00 PM,240.62 V,242.05 V,242.00 V,26.51 A,15.30 A,12.52 A,0.99 pf
21/12/2022 12:30:00 PM,241.45 V,243.34 V,243.44 V,26.91 A,15.36 A,10.91 A,1.00 pf
21/12/2022 1:00:00 PM,240.87 V,242.63 V,242.48 V,27.69 A,16.27 A,14.66 A,-0.99 pf
21/12/2022 1:30:00 PM,239.99 V,241.31 V,241.43 V,26.12 A,15.87 A,13.24 A,-0.99 pf
21/12/2022 2:00:00 PM,239.49 V,240.75 V,240.93 V,25.70 A,16.02 A,12.79 A,-0.99 pf
21/12/2022 2:30:00 PM,239.89 V,241.04 V,241.31 V,24.85 A,16.11 A,11.43 A,-0.99 pf
