Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
04/12/2022 12:00:00 AM,247.15 V,248.68 V,247.17 V,7.74 A,5.26 A,5.20 A,-0.97 pf
04/12/2022 12:30:00 AM,246.84 V,248.48 V,246.89 V,7.74 A,4.11 A,4.81 A,-0.98 pf
04/12/2022 1:00:00 AM,247.12 V,248.61 V,247.39 V,7.86 A,5.65 A,3.17 A,-0.99 pf
04/12/2022 1:30:00 AM,247.68 V,249.21 V,247.75 V,7.47 A,5.32 A,4.32 A,-0.97 pf
04/12/2022 2:00:00 AM,247.87 V,249.51 V,247.86 V,7.86 A,5.08 A,4.75 A,-0.97 pf
04/12/2022 2:30:00 AM,245.93 V,247.50 V,245.95 V,7.44 A,5.17 A,5.26 A,-0.97 pf
04/12/2022 3:00:00 AM,245.26 V,246.77 V,245.19 V,7.62 A,4.84 A,5.11 A,-0.98 pf
04/12/2022 3:30:00 AM,245.42 V,246.79 V,245.21 V,7.53 A,4.99 A,4.53 A,-0.97 pf
04/12/2022 4:00:00 AM,245.18 V,246.69 V,245.06 V,7.47 A,4.93 A,4.47 A,-0.98 pf
04/12/2022 4:30:00 AM,245.42 V,246.91 V,245.28 V,7.68 A,4.93 A,4.96 A,-0.98 pf
04/12/2022 5:00:00 AM,245.01 V,246.24 V,244.63 V,7.38 A,4.96 A,4.93 A,-0.98 pf
04/12/2022 5:30:00 AM,242.70 V,244.22 V,242.60 V,7.56 A,4.69 A,4.75 A,-0.98 pf
04/12/2022 6:00:00 AM,242.45 V,243.91 V,242.27 V,7.53 A,4.11 A,4.72 A,-0.98 pf
04/12/2022 6:30:00 AM,242.96 V,244.34 V,242.62 V,7.38 A,3.27 A,4.84 A,-0.99 pf
04/12/2022 7:00:00 AM,242.57 V,243.94 V,242.79 V,7.38 A,4.66 A,2.87 A,-0.99 pf
04/12/2022 7:30:00 AM,243.58 V,244.78 V,244.25 V,7.56 A,4.66 A,4.11 A,-0.99 pf
04/12/2022 8:00:00 AM,243.17 V,244.11 V,243.92 V,7.35 A,4.84 A,5.50 A,-0.98 pf
04/12/2022 8:30:00 AM,244.04 V,245.04 V,245.13 V,7.71 A,5.41 A,5.62 A,-0.98 pf
04/12/2022 9:00:00 AM,247.17 V,247.99 V,248.29 V,7.98 A,5.77 A,5.93 A,-0.98 pf
04/12/2022 9:30:00 AM,247.51 V,248.46 V,248.66 V,8.92 A,6.08 A,6.26 A,-0.98 pf
04/12/2022 10:00:00 AM,247.14 V,248.30 V,248.48 V,9.01 A,5.96 A,6.71 A,-0.98 pf
04/12/2022 10:30:00 AM,246.19 V,247.34 V,247.51 V,9.25 A,6.08 A,5.93 A,-0.98 pf
04/12/2022 11:00:00 AM,245.92 V,246.96 V,247.12 V,9.07 A,6.32 A,6.68 A,-0.99 pf
04/12/2022 11:30:00 AM,247.34 V,248.25 V,248.30 V,9.83 A,6.47 A,6.74 A,-0.99 pf
04/12/2022 12:00:00 PM,247.10 V,248.30 V,248.34 V,10.55 A,6.62 A,6.83 A,-0.99 pf
04/12/2022 12:30:00 PM,247.19 V,248.80 V,248.58 V,12.94 A,6.08 A,7.01 A,-0.99 pf
04/12/2022 1:00:00 PM,246.69 V,248.05 V,248.01 V,13.03 A,6.86 A,6.59 A,-0.99 pf
04/12/2022 1:30:00 PM,246.26 V,247.50 V,247.63 V,13.00 A,6.80 A,5.50 A,-0.99 pf
04/12/2022 2:00:00 PM,248.51 V,249.95 V,249.97 V,13.09 A,6.62 A,7.26 A,-0.99 pf
04/12/2022 2:30:00 PM,248.94 V,250.06 V,250.21 V,13.39 A,6.89 A,6.83 A,-0.99 pf
04/12/2022 3:00:00 PM,248.75 V,249.81 V,249.97 V,13.54 A,6.83 A,7.65 A,-0.99 pf
04/12/2022 3:30:00 PM,247.81 V,248.90 V,249.06 V,13.21 A,6.65 A,6.95 A,-0.99 pf
04/12/2022 4:00:00 PM,247.10 V,248.22 V,248.34 V,13.39 A,6.71 A,6.59 A,-0.99 pf
04/12/2022 4:30:00 PM,245.62 V,246.69 V,246.84 V,13.48 A,6.50 A,7.13 A,-0.99 pf
04/12/2022 5:00:00 PM,243.77 V,245.04 V,245.09 V,13.76 A,6.65 A,6.89 A,-0.99 pf
04/12/2022 5:30:00 PM,243.61 V,244.92 V,244.88 V,13.48 A,6.47 A,6.65 A,-0.99 pf
04/12/2022 6:00:00 PM,243.24 V,244.54 V,244.32 V,13.18 A,6.44 A,6.41 A,-0.99 pf
04/12/2022 6:30:00 PM,242.81 V,244.30 V,243.60 V,12.97 A,5.68 A,5.77 A,-0.99 pf
04/12/2022 7:00:00 PM,247.46 V,248.99 V,247.58 V,12.76 A,6.74 A,6.08 A,-0.99 pf
04/12/2022 7:30:00 PM,246.93 V,248.70 V,247.51 V,12.73 A,6.86 A,4.53 A,-1.00 pf
04/12/2022 8:00:00 PM,247.79 V,249.52 V,248.23 V,12.61 A,6.62 A,5.41 A,-0.99 pf
04/12/2022 8:30:00 PM,247.96 V,249.57 V,248.27 V,12.64 A,6.44 A,5.44 A,-0.99 pf
04/12/2022 9:00:00 PM,248.30 V,250.09 V,248.73 V,11.37 A,6.08 A,5.29 A,-0.99 pf
04/12/2022 9:30:00 PM,249.14 V,250.61 V,249.30 V,8.83 A,6.02 A,5.41 A,-0.98 pf
04/12/2022 10:00:00 PM,243.42 V,245.04 V,243.60 V,8.37 A,5.83 A,5.11 A,-0.99 pf
04/12/2022 10:30:00 PM,242.29 V,243.85 V,242.50 V,8.37 A,5.74 A,5.08 A,-0.99 pf
04/12/2022 11:00:00 PM,243.72 V,244.95 V,243.60 V,8.34 A,5.93 A,5.11 A,-0.99 pf
04/12/2022 11:30:00 PM,244.94 V,246.33 V,244.92 V,8.25 A,6.05 A,5.20 A,-0.99 pf
