Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
03/12/2022 12:00:00 AM,248.06 V,249.66 V,248.06 V,7.95 A,5.11 A,4.11 A,-0.98 pf
03/12/2022 12:30:00 AM,244.20 V,245.85 V,244.18 V,7.80 A,4.41 A,3.69 A,-0.99 pf
03/12/2022 1:00:00 AM,244.61 V,246.29 V,244.59 V,7.83 A,5.62 A,5.02 A,-0.98 pf
03/12/2022 1:30:00 AM,242.33 V,243.84 V,242.27 V,7.50 A,5.41 A,4.63 A,-0.98 pf
03/12/2022 2:00:00 AM,241.95 V,243.36 V,241.69 V,7.71 A,4.93 A,4.87 A,-0.99 pf
03/12/2022 2:30:00 AM,241.96 V,243.70 V,241.96 V,7.71 A,5.29 A,4.20 A,-0.98 pf
03/12/2022 3:00:00 AM,242.38 V,243.99 V,242.22 V,7.47 A,4.90 A,4.47 A,-0.98 pf
03/12/2022 3:30:00 AM,243.22 V,244.70 V,242.88 V,7.62 A,5.08 A,4.84 A,-0.98 pf
03/12/2022 4:00:00 AM,243.06 V,244.78 V,242.94 V,7.47 A,4.96 A,4.69 A,-0.98 pf
03/12/2022 4:30:00 AM,243.05 V,244.63 V,242.77 V,7.41 A,4.93 A,4.66 A,-0.98 pf
03/12/2022 5:00:00 AM,242.75 V,244.32 V,242.38 V,7.68 A,5.05 A,4.93 A,-0.98 pf
03/12/2022 5:30:00 AM,242.21 V,244.06 V,242.14 V,7.35 A,5.02 A,3.93 A,-0.98 pf
03/12/2022 6:00:00 AM,242.17 V,243.91 V,241.96 V,7.38 A,5.23 A,4.66 A,-0.98 pf
03/12/2022 6:30:00 AM,246.64 V,248.32 V,246.57 V,7.38 A,4.41 A,3.08 A,1.00 pf
03/12/2022 7:00:00 AM,243.36 V,245.09 V,243.80 V,7.56 A,5.68 A,4.60 A,-0.98 pf
03/12/2022 7:30:00 AM,243.05 V,244.34 V,243.94 V,7.44 A,5.56 A,4.99 A,-0.98 pf
03/12/2022 8:00:00 AM,242.82 V,244.03 V,244.13 V,7.35 A,4.93 A,5.11 A,-0.98 pf
03/12/2022 8:30:00 AM,241.45 V,242.62 V,242.67 V,7.80 A,4.90 A,5.32 A,-0.98 pf
03/12/2022 9:00:00 AM,240.71 V,241.67 V,241.79 V,8.13 A,4.57 A,5.47 A,-0.99 pf
03/12/2022 9:30:00 AM,243.01 V,243.91 V,244.04 V,8.83 A,4.66 A,5.65 A,-0.98 pf
03/12/2022 10:00:00 AM,241.79 V,242.82 V,242.91 V,9.22 A,5.90 A,5.74 A,-0.99 pf
03/12/2022 10:30:00 AM,239.49 V,240.47 V,240.68 V,9.77 A,6.29 A,6.17 A,-0.99 pf
03/12/2022 11:00:00 AM,238.98 V,239.97 V,239.92 V,9.49 A,6.26 A,5.80 A,-0.99 pf
03/12/2022 11:30:00 AM,241.98 V,242.65 V,242.63 V,10.31 A,6.53 A,6.68 A,-0.99 pf
03/12/2022 12:00:00 PM,246.26 V,247.31 V,247.26 V,10.76 A,6.59 A,6.41 A,-0.99 pf
03/12/2022 12:30:00 PM,245.59 V,246.71 V,246.96 V,12.88 A,6.05 A,5.56 A,1.00 pf
03/12/2022 1:00:00 PM,243.99 V,245.01 V,245.30 V,13.45 A,6.89 A,5.44 A,-0.99 pf
