Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
10/12/2022 12:00:00 AM,245.59 V,246.95 V,245.62 V,7.01 A,4.75 A,4.84 A,-0.98 pf
10/12/2022 12:30:00 AM,242.70 V,244.22 V,242.65 V,6.89 A,4.05 A,5.11 A,-0.99 pf
10/12/2022 1:00:00 AM,242.60 V,243.92 V,242.55 V,7.07 A,5.26 A,5.17 A,-0.98 pf
10/12/2022 1:30:00 AM,243.05 V,244.42 V,242.96 V,6.71 A,4.87 A,5.32 A,-0.98 pf
10/12/2022 2:00:00 AM,243.13 V,244.56 V,243.08 V,6.80 A,4.66 A,4.75 A,-0.98 pf
10/12/2022 2:30:00 AM,242.33 V,243.77 V,242.26 V,6.83 A,4.63 A,4.90 A,-0.98 pf
10/12/2022 3:00:00 AM,243.00 V,244.35 V,242.82 V,6.89 A,4.63 A,4.69 A,-0.98 pf
10/12/2022 3:30:00 AM,242.82 V,244.09 V,242.57 V,6.56 A,4.57 A,4.81 A,-0.98 pf
10/12/2022 4:00:00 AM,242.45 V,243.89 V,242.31 V,6.77 A,4.57 A,5.11 A,-0.98 pf
10/12/2022 4:30:00 AM,242.63 V,244.22 V,242.63 V,6.71 A,4.38 A,4.14 A,-0.99 pf
10/12/2022 5:00:00 AM,242.51 V,243.79 V,242.43 V,6.71 A,4.08 A,2.99 A,-0.99 pf
10/12/2022 5:30:00 AM,242.31 V,243.79 V,242.21 V,6.56 A,3.54 A,4.87 A,-0.98 pf
10/12/2022 6:00:00 AM,245.50 V,247.07 V,245.54 V,6.89 A,3.87 A,4.90 A,-0.97 pf
10/12/2022 6:30:00 AM,248.18 V,249.75 V,248.11 V,6.62 A,2.69 A,4.20 A,-0.97 pf
10/12/2022 7:00:00 AM,246.33 V,247.65 V,246.65 V,6.53 A,4.35 A,5.17 A,-0.96 pf
10/12/2022 7:30:00 AM,243.46 V,244.64 V,244.42 V,6.62 A,4.08 A,5.26 A,-0.98 pf
10/12/2022 8:00:00 AM,243.15 V,244.06 V,244.11 V,6.74 A,3.90 A,5.44 A,-0.98 pf
10/12/2022 8:30:00 AM,241.95 V,242.89 V,243.10 V,6.83 A,3.78 A,5.44 A,-0.98 pf
10/12/2022 9:00:00 AM,242.55 V,243.42 V,243.65 V,6.92 A,3.78 A,5.44 A,-0.98 pf
10/12/2022 9:30:00 AM,242.08 V,242.91 V,243.17 V,6.98 A,3.87 A,5.47 A,-0.98 pf
10/12/2022 10:00:00 AM,240.44 V,241.23 V,241.54 V,6.98 A,5.11 A,5.41 A,-0.99 pf
10/12/2022 10:30:00 AM,239.66 V,240.49 V,240.78 V,7.44 A,4.78 A,5.62 A,-0.99 pf
