Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
22/12/2022 12:00:00 AM,242.14 V,243.56 V,242.00 V,6.95 A,4.90 A,5.71 A,-0.99 pf
22/12/2022 12:30:00 AM,243.92 V,245.37 V,243.87 V,6.86 A,4.20 A,4.63 A,1.00 pf
22/12/2022 1:00:00 AM,245.78 V,247.29 V,245.62 V,6.71 A,5.32 A,5.77 A,-0.98 pf
22/12/2022 1:30:00 AM,245.90 V,247.43 V,245.76 V,6.95 A,4.81 A,5.29 A,-0.98 pf
22/12/2022 2:00:00 AM,246.88 V,248.32 V,246.67 V,6.92 A,4.93 A,5.80 A,-0.98 pf
22/12/2022 2:30:00 AM,247.46 V,248.97 V,247.26 V,6.77 A,4.78 A,6.14 A,-0.98 pf
22/12/2022 3:00:00 AM,246.04 V,247.55 V,245.83 V,6.95 A,4.96 A,6.65 A,-0.98 pf
22/12/2022 3:30:00 AM,245.90 V,247.46 V,245.62 V,6.95 A,4.72 A,6.44 A,-0.98 pf
22/12/2022 4:00:00 AM,245.64 V,247.08 V,245.37 V,6.92 A,4.81 A,5.77 A,-0.98 pf
22/12/2022 4:30:00 AM,245.92 V,247.39 V,245.61 V,6.59 A,4.57 A,6.38 A,-0.97 pf
22/12/2022 5:00:00 AM,245.80 V,247.34 V,245.55 V,6.86 A,4.63 A,6.62 A,-0.97 pf
22/12/2022 5:30:00 AM,246.83 V,248.42 V,246.65 V,6.89 A,4.66 A,6.44 A,-0.97 pf
22/12/2022 6:00:00 AM,247.75 V,249.28 V,247.70 V,6.74 A,4.69 A,5.77 A,-0.97 pf
22/12/2022 6:30:00 AM,247.87 V,249.20 V,247.65 V,6.80 A,3.90 A,5.65 A,-0.99 pf
22/12/2022 7:00:00 AM,247.82 V,248.77 V,247.79 V,6.77 A,4.35 A,5.44 A,-0.97 pf
22/12/2022 7:30:00 AM,245.73 V,246.59 V,246.38 V,6.86 A,3.87 A,5.87 A,-0.98 pf
22/12/2022 8:00:00 AM,242.05 V,242.94 V,243.13 V,13.09 A,10.67 A,7.20 A,-0.99 pf
22/12/2022 8:30:00 AM,240.62 V,241.64 V,241.72 V,15.18 A,11.58 A,7.59 A,0.99 pf
22/12/2022 9:00:00 AM,239.78 V,240.73 V,240.71 V,16.66 A,11.88 A,8.74 A,1.00 pf
22/12/2022 9:30:00 AM,238.89 V,239.90 V,239.75 V,17.47 A,11.85 A,11.10 A,1.00 pf
22/12/2022 10:00:00 AM,241.50 V,242.55 V,242.38 V,19.41 A,11.70 A,11.34 A,1.00 pf
22/12/2022 10:30:00 AM,238.86 V,239.94 V,239.66 V,20.65 A,11.97 A,11.70 A,0.99 pf
22/12/2022 11:00:00 AM,238.31 V,239.23 V,239.16 V,22.95 A,16.14 A,12.30 A,1.00 pf
