Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
12/12/2022 12:00:00 AM,245.28 V,246.43 V,245.25 V,7.17 A,4.75 A,3.69 A,-0.99 pf
12/12/2022 12:30:00 AM,242.75 V,244.13 V,242.72 V,7.07 A,4.05 A,3.60 A,-0.99 pf
12/12/2022 1:00:00 AM,242.72 V,243.97 V,242.51 V,6.74 A,5.23 A,4.90 A,-0.98 pf
12/12/2022 1:30:00 AM,243.15 V,244.30 V,242.91 V,6.92 A,4.93 A,4.78 A,-0.98 pf
12/12/2022 2:00:00 AM,242.60 V,244.13 V,242.58 V,6.86 A,4.75 A,4.93 A,-0.98 pf
12/12/2022 2:30:00 AM,242.81 V,244.16 V,242.53 V,6.89 A,4.05 A,4.11 A,-0.98 pf
12/12/2022 3:00:00 AM,243.30 V,244.66 V,243.00 V,6.50 A,3.87 A,4.90 A,-0.97 pf
12/12/2022 3:30:00 AM,243.55 V,245.06 V,243.30 V,6.80 A,3.69 A,5.02 A,-0.98 pf
12/12/2022 4:00:00 AM,243.44 V,244.75 V,243.03 V,6.47 A,3.81 A,4.50 A,-0.97 pf
12/12/2022 4:30:00 AM,243.24 V,244.78 V,243.08 V,6.83 A,3.48 A,4.38 A,-0.98 pf
12/12/2022 5:00:00 AM,243.58 V,245.01 V,243.29 V,6.47 A,3.78 A,5.05 A,-0.97 pf
12/12/2022 5:30:00 AM,243.20 V,244.63 V,242.91 V,6.59 A,3.96 A,4.50 A,-0.98 pf
12/12/2022 6:00:00 AM,242.27 V,243.89 V,242.27 V,6.74 A,4.23 A,3.33 A,-0.99 pf
12/12/2022 6:30:00 AM,241.90 V,243.27 V,241.66 V,6.50 A,2.93 A,3.81 A,-1.00 pf
12/12/2022 7:00:00 AM,242.27 V,243.60 V,242.46 V,6.50 A,4.29 A,4.32 A,-0.97 pf
12/12/2022 7:30:00 AM,242.65 V,243.79 V,243.37 V,6.71 A,3.96 A,5.11 A,-0.98 pf
12/12/2022 8:00:00 AM,242.63 V,243.58 V,243.32 V,10.82 A,5.38 A,7.89 A,-0.99 pf
12/12/2022 8:30:00 AM,242.21 V,243.32 V,243.22 V,18.96 A,10.31 A,9.73 A,-0.99 pf
12/12/2022 9:00:00 AM,240.35 V,241.04 V,241.43 V,21.71 A,17.60 A,9.49 A,-0.99 pf
12/12/2022 9:30:00 AM,241.74 V,242.14 V,242.79 V,20.80 A,22.31 A,13.73 A,-0.99 pf
12/12/2022 10:00:00 AM,241.96 V,242.31 V,242.82 V,19.62 A,21.28 A,14.81 A,-0.99 pf
12/12/2022 10:30:00 AM,241.21 V,241.76 V,242.12 V,19.92 A,21.47 A,14.97 A,-1.00 pf
12/12/2022 11:00:00 AM,241.43 V,241.84 V,242.21 V,20.74 A,22.95 A,15.93 A,-0.99 pf
12/12/2022 11:30:00 AM,242.07 V,242.29 V,242.74 V,19.86 A,23.07 A,15.96 A,-1.00 pf
12/12/2022 12:00:00 PM,242.75 V,242.94 V,243.65 V,17.63 A,21.62 A,12.64 A,0.99 pf
12/12/2022 12:30:00 PM,241.14 V,241.52 V,242.33 V,18.20 A,21.19 A,12.43 A,0.99 pf
12/12/2022 1:00:00 PM,239.73 V,240.01 V,240.90 V,17.87 A,21.47 A,13.09 A,0.99 pf
12/12/2022 1:30:00 PM,240.11 V,240.57 V,241.24 V,17.75 A,17.81 A,9.04 A,0.99 pf
12/12/2022 2:00:00 PM,243.84 V,244.51 V,244.92 V,16.54 A,16.39 A,7.86 A,1.00 pf
12/12/2022 2:30:00 PM,244.44 V,245.04 V,245.50 V,17.08 A,16.90 A,8.47 A,-1.00 pf
12/12/2022 3:00:00 PM,244.52 V,245.23 V,245.55 V,18.87 A,18.68 A,9.28 A,-0.99 pf
12/12/2022 3:30:00 PM,244.22 V,245.07 V,244.99 V,17.41 A,16.63 A,8.62 A,-0.99 pf
12/12/2022 4:00:00 PM,244.88 V,245.66 V,245.81 V,16.36 A,15.66 A,7.77 A,-1.00 pf
12/12/2022 4:30:00 PM,243.08 V,243.97 V,244.08 V,15.60 A,15.39 A,7.35 A,-1.00 pf
12/12/2022 5:00:00 PM,242.79 V,243.63 V,243.32 V,8.71 A,5.87 A,5.99 A,-0.99 pf
12/12/2022 5:30:00 PM,244.42 V,245.07 V,244.90 V,6.80 A,4.69 A,5.74 A,-0.98 pf
12/12/2022 6:00:00 PM,244.25 V,245.38 V,244.87 V,6.74 A,4.50 A,5.87 A,-0.98 pf
12/12/2022 6:30:00 PM,243.51 V,245.02 V,243.91 V,6.74 A,3.93 A,4.90 A,1.00 pf
