Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
13/12/2022 12:00:00 AM,245.31 V,246.72 V,245.25 V,6.41 A,4.69 A,5.71 A,-0.97 pf
13/12/2022 12:30:00 AM,242.26 V,243.80 V,242.31 V,6.29 A,3.81 A,3.87 A,-1.00 pf
13/12/2022 1:00:00 AM,242.63 V,243.73 V,242.43 V,6.20 A,5.14 A,4.41 A,-0.99 pf
13/12/2022 1:30:00 AM,241.93 V,243.25 V,241.74 V,6.23 A,4.57 A,5.56 A,-0.98 pf
13/12/2022 2:00:00 AM,242.27 V,243.79 V,242.21 V,6.17 A,4.66 A,4.78 A,-0.98 pf
13/12/2022 2:30:00 AM,242.79 V,244.15 V,242.55 V,6.14 A,4.50 A,5.41 A,-0.98 pf
13/12/2022 3:00:00 AM,242.60 V,243.79 V,242.22 V,6.11 A,4.57 A,5.56 A,-0.98 pf
13/12/2022 3:30:00 AM,242.74 V,244.18 V,242.60 V,6.17 A,4.35 A,4.75 A,-0.98 pf
13/12/2022 4:00:00 AM,242.58 V,244.09 V,242.39 V,6.17 A,4.50 A,5.65 A,-0.98 pf
13/12/2022 4:30:00 AM,242.22 V,243.55 V,241.83 V,6.23 A,4.38 A,4.93 A,-0.98 pf
13/12/2022 5:00:00 AM,242.33 V,243.75 V,242.03 V,6.14 A,4.47 A,5.11 A,-0.98 pf
13/12/2022 5:30:00 AM,245.47 V,247.17 V,245.40 V,6.17 A,4.44 A,5.35 A,-0.98 pf
13/12/2022 6:00:00 AM,248.51 V,249.88 V,248.20 V,6.14 A,4.69 A,5.29 A,-0.97 pf
13/12/2022 6:30:00 AM,247.79 V,249.20 V,247.48 V,6.08 A,3.84 A,4.78 A,-0.99 pf
13/12/2022 7:00:00 AM,248.34 V,249.37 V,248.29 V,5.93 A,5.14 A,3.81 A,-0.99 pf
13/12/2022 7:30:00 AM,244.54 V,245.49 V,245.02 V,6.11 A,5.08 A,5.90 A,-0.98 pf
13/12/2022 8:00:00 AM,242.19 V,243.10 V,243.12 V,12.18 A,11.79 A,7.01 A,1.00 pf
13/12/2022 8:30:00 AM,242.07 V,242.81 V,242.75 V,13.63 A,11.19 A,10.97 A,-1.00 pf
13/12/2022 9:00:00 AM,241.48 V,242.17 V,242.33 V,15.66 A,13.30 A,12.12 A,-0.98 pf
13/12/2022 9:30:00 AM,239.53 V,240.33 V,240.33 V,17.90 A,14.54 A,12.67 A,-0.99 pf
13/12/2022 10:00:00 AM,239.16 V,240.18 V,240.04 V,20.80 A,14.00 A,11.43 A,-0.99 pf
13/12/2022 10:30:00 AM,241.04 V,242.03 V,241.91 V,21.77 A,14.48 A,12.67 A,-0.99 pf
13/12/2022 11:00:00 AM,243.63 V,244.58 V,244.49 V,22.19 A,16.69 A,15.69 A,-0.98 pf
13/12/2022 11:30:00 AM,243.70 V,244.25 V,244.11 V,21.80 A,18.93 A,22.31 A,-0.99 pf
13/12/2022 12:00:00 PM,243.94 V,244.51 V,244.68 V,21.71 A,22.28 A,18.20 A,-0.99 pf
13/12/2022 12:30:00 PM,245.11 V,245.90 V,246.16 V,21.25 A,20.35 A,17.57 A,-0.99 pf
13/12/2022 1:00:00 PM,243.94 V,244.52 V,245.07 V,21.77 A,21.07 A,17.08 A,-0.99 pf
13/12/2022 1:30:00 PM,242.89 V,243.48 V,243.91 V,22.43 A,21.71 A,17.75 A,-0.99 pf
13/12/2022 2:00:00 PM,242.45 V,242.94 V,243.13 V,23.01 A,21.62 A,19.77 A,-0.99 pf
13/12/2022 2:30:00 PM,241.26 V,241.93 V,241.98 V,22.70 A,21.16 A,18.71 A,-0.99 pf
13/12/2022 3:00:00 PM,241.54 V,242.12 V,242.22 V,22.92 A,21.74 A,18.83 A,-0.99 pf
13/12/2022 3:30:00 PM,241.90 V,242.62 V,242.65 V,20.80 A,19.38 A,17.23 A,-0.99 pf
13/12/2022 4:00:00 PM,242.02 V,242.74 V,242.81 V,20.86 A,19.65 A,17.20 A,-0.99 pf
13/12/2022 4:30:00 PM,240.87 V,241.93 V,241.86 V,21.10 A,16.60 A,13.36 A,-0.99 pf
13/12/2022 5:00:00 PM,240.11 V,241.43 V,241.42 V,19.50 A,10.64 A,11.00 A,-0.98 pf
13/12/2022 5:30:00 PM,241.28 V,242.22 V,242.33 V,9.77 A,6.32 A,7.23 A,-0.99 pf
13/12/2022 6:00:00 PM,241.90 V,242.98 V,242.58 V,7.71 A,4.38 A,6.05 A,-0.99 pf
13/12/2022 6:30:00 PM,241.76 V,243.12 V,241.88 V,7.65 A,3.96 A,5.93 A,-0.99 pf
13/12/2022 7:00:00 PM,244.42 V,246.07 V,244.80 V,7.77 A,5.20 A,5.29 A,-0.99 pf
13/12/2022 7:30:00 PM,244.32 V,245.85 V,244.59 V,7.47 A,4.78 A,5.05 A,-0.99 pf
13/12/2022 8:00:00 PM,245.62 V,247.20 V,245.78 V,7.17 A,4.72 A,5.74 A,-0.98 pf
13/12/2022 8:30:00 PM,247.19 V,248.66 V,247.32 V,7.47 A,4.87 A,5.50 A,-0.98 pf
13/12/2022 9:00:00 PM,245.61 V,247.03 V,245.64 V,7.47 A,4.69 A,6.53 A,-0.98 pf
13/12/2022 9:30:00 PM,246.74 V,248.17 V,246.71 V,7.50 A,4.78 A,5.96 A,-0.98 pf
13/12/2022 10:00:00 PM,247.27 V,248.84 V,247.39 V,7.29 A,4.69 A,5.53 A,-0.98 pf
13/12/2022 10:30:00 PM,248.23 V,249.78 V,248.34 V,7.62 A,4.60 A,5.47 A,-0.97 pf
13/12/2022 11:00:00 PM,244.35 V,245.80 V,244.34 V,7.17 A,4.66 A,5.93 A,-0.98 pf
13/12/2022 11:30:00 PM,241.91 V,243.34 V,241.81 V,7.13 A,4.53 A,5.74 A,-0.98 pf
