Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
13/06/2023 12:00:00 AM,246.72 V,247.79 V,246.64 V,9.58 A,5.38 A,5.08 A,-0.99 pf
13/06/2023 12:30:00 AM,246.84 V,247.72 V,246.71 V,9.49 A,5.26 A,5.20 A,-0.98 pf
13/06/2023 1:00:00 AM,247.03 V,247.94 V,246.86 V,9.16 A,5.38 A,5.35 A,-0.98 pf
13/06/2023 1:30:00 AM,246.89 V,247.89 V,246.72 V,8.74 A,5.26 A,6.17 A,-0.98 pf
13/06/2023 2:00:00 AM,247.26 V,248.20 V,247.03 V,8.62 A,5.41 A,5.80 A,-0.97 pf
13/06/2023 2:30:00 AM,247.63 V,248.65 V,247.48 V,8.59 A,5.11 A,6.05 A,-0.98 pf
13/06/2023 3:00:00 AM,248.06 V,249.08 V,247.91 V,8.53 A,5.96 A,5.74 A,-0.98 pf
13/06/2023 3:30:00 AM,248.30 V,249.35 V,248.20 V,8.53 A,6.11 A,5.56 A,-0.98 pf
13/06/2023 4:00:00 AM,248.20 V,249.16 V,248.30 V,8.50 A,6.08 A,3.14 A,-0.99 pf
13/06/2023 4:30:00 AM,244.49 V,245.45 V,244.42 V,8.40 A,6.02 A,5.05 A,-0.99 pf
13/06/2023 5:00:00 AM,243.75 V,244.71 V,243.65 V,8.50 A,5.87 A,5.11 A,-0.99 pf
13/06/2023 5:30:00 AM,243.15 V,244.01 V,242.98 V,8.37 A,5.23 A,5.14 A,-0.99 pf
13/06/2023 6:00:00 AM,242.89 V,243.65 V,242.86 V,8.43 A,5.90 A,4.41 A,-0.99 pf
13/06/2023 6:30:00 AM,242.67 V,243.44 V,242.51 V,8.28 A,4.96 A,5.29 A,-0.99 pf
13/06/2023 7:00:00 AM,244.16 V,244.87 V,244.47 V,8.25 A,3.93 A,4.72 A,-0.98 pf
13/06/2023 7:30:00 AM,243.91 V,244.63 V,244.97 V,8.19 A,3.87 A,5.11 A,-0.98 pf
13/06/2023 8:00:00 AM,241.76 V,242.41 V,243.00 V,12.30 A,8.10 A,6.32 A,-0.99 pf
13/06/2023 8:30:00 AM,239.63 V,240.08 V,241.11 V,13.70 A,17.66 A,6.35 A,-0.99 pf
13/06/2023 9:00:00 AM,238.56 V,238.49 V,240.18 V,11.70 A,27.00 A,6.17 A,-1.00 pf
13/06/2023 9:30:00 AM,240.32 V,240.30 V,241.95 V,11.97 A,25.88 A,6.32 A,-1.00 pf
13/06/2023 10:00:00 AM,238.82 V,238.75 V,240.38 V,12.67 A,26.09 A,6.02 A,1.00 pf
13/06/2023 10:30:00 AM,237.82 V,237.81 V,239.30 V,12.76 A,26.60 A,6.53 A,1.00 pf
13/06/2023 11:00:00 AM,238.25 V,238.31 V,239.61 V,12.73 A,25.09 A,6.65 A,-1.00 pf
13/06/2023 11:30:00 AM,238.49 V,238.91 V,239.51 V,12.76 A,15.75 A,6.26 A,-0.99 pf
13/06/2023 12:00:00 PM,238.87 V,239.27 V,239.89 V,13.36 A,15.87 A,6.41 A,-0.99 pf
13/06/2023 12:30:00 PM,238.84 V,239.29 V,240.06 V,15.36 A,16.57 A,7.23 A,-0.99 pf
13/06/2023 1:00:00 PM,240.88 V,241.38 V,241.95 V,14.81 A,14.06 A,6.77 A,-0.99 pf
13/06/2023 1:30:00 PM,237.96 V,238.49 V,239.15 V,18.08 A,16.17 A,6.56 A,-1.00 pf
13/06/2023 2:00:00 PM,236.85 V,237.21 V,237.65 V,16.81 A,16.69 A,7.20 A,-0.99 pf
13/06/2023 2:30:00 PM,235.90 V,236.31 V,236.86 V,17.63 A,16.66 A,7.65 A,-0.99 pf
13/06/2023 3:00:00 PM,235.90 V,236.21 V,236.86 V,17.66 A,16.72 A,7.10 A,-0.99 pf
13/06/2023 3:30:00 PM,235.59 V,235.95 V,236.49 V,17.41 A,16.36 A,7.10 A,-0.99 pf
13/06/2023 4:00:00 PM,235.18 V,235.51 V,236.23 V,17.47 A,16.81 A,5.87 A,-1.00 pf
13/06/2023 4:30:00 PM,235.78 V,236.23 V,236.85 V,17.60 A,16.39 A,6.05 A,-1.00 pf
13/06/2023 5:00:00 PM,237.62 V,238.12 V,238.74 V,17.47 A,16.51 A,6.08 A,-0.99 pf
13/06/2023 5:30:00 PM,239.75 V,239.77 V,240.61 V,17.20 A,16.20 A,6.17 A,-0.99 pf
13/06/2023 6:00:00 PM,242.60 V,243.03 V,243.68 V,16.90 A,15.69 A,5.74 A,-0.99 pf
13/06/2023 6:30:00 PM,244.51 V,245.47 V,245.81 V,16.75 A,15.24 A,5.93 A,-0.99 pf
13/06/2023 7:00:00 PM,242.94 V,244.16 V,243.80 V,16.87 A,15.33 A,5.65 A,-0.99 pf
13/06/2023 7:30:00 PM,246.19 V,247.39 V,246.76 V,16.39 A,14.97 A,6.23 A,-0.99 pf
13/06/2023 8:00:00 PM,246.96 V,247.89 V,247.43 V,15.42 A,15.09 A,5.56 A,-0.99 pf
13/06/2023 8:30:00 PM,246.62 V,247.38 V,247.08 V,14.24 A,17.96 A,6.95 A,-0.99 pf
13/06/2023 9:00:00 PM,245.50 V,246.16 V,246.00 V,13.12 A,17.93 A,6.02 A,-0.99 pf
13/06/2023 9:30:00 PM,244.76 V,245.50 V,245.38 V,12.55 A,17.99 A,6.41 A,-0.99 pf
13/06/2023 10:00:00 PM,245.61 V,246.21 V,246.16 V,12.24 A,17.96 A,5.96 A,-0.99 pf
13/06/2023 10:30:00 PM,246.86 V,247.39 V,247.29 V,11.70 A,17.84 A,5.53 A,-0.99 pf
13/06/2023 11:00:00 PM,247.38 V,247.94 V,247.60 V,11.58 A,17.66 A,6.05 A,-0.99 pf
13/06/2023 11:30:00 PM,247.86 V,248.49 V,248.11 V,11.46 A,17.05 A,5.71 A,-0.99 pf
