Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
26/06/2023 12:00:00 AM,248.29 V,249.37 V,248.48 V,8.80 A,5.87 A,4.93 A,-0.99 pf
26/06/2023 12:30:00 AM,246.93 V,248.10 V,247.03 V,8.59 A,5.11 A,5.20 A,-0.99 pf
26/06/2023 1:00:00 AM,247.70 V,248.60 V,247.41 V,8.53 A,5.53 A,5.74 A,-0.98 pf
26/06/2023 1:30:00 AM,247.51 V,248.54 V,247.48 V,8.37 A,4.63 A,5.93 A,-0.99 pf
26/06/2023 2:00:00 AM,248.11 V,249.23 V,247.99 V,8.43 A,4.87 A,5.77 A,-0.98 pf
26/06/2023 2:30:00 AM,248.63 V,249.56 V,248.37 V,8.37 A,5.32 A,5.74 A,-0.98 pf
26/06/2023 3:00:00 AM,248.61 V,249.59 V,248.37 V,8.22 A,5.14 A,5.71 A,-0.98 pf
26/06/2023 3:30:00 AM,245.25 V,246.17 V,245.01 V,8.04 A,5.14 A,5.11 A,-0.98 pf
26/06/2023 4:00:00 AM,245.18 V,246.14 V,244.85 V,7.95 A,5.05 A,5.47 A,-0.98 pf
26/06/2023 4:30:00 AM,245.47 V,246.53 V,245.21 V,8.01 A,4.93 A,5.56 A,-0.98 pf
26/06/2023 5:00:00 AM,244.94 V,245.88 V,244.66 V,7.95 A,5.08 A,5.56 A,-0.98 pf
26/06/2023 5:30:00 AM,244.30 V,245.52 V,244.30 V,7.83 A,4.99 A,5.56 A,-0.99 pf
26/06/2023 6:00:00 AM,244.25 V,245.50 V,244.27 V,7.86 A,5.17 A,5.26 A,-0.99 pf
26/06/2023 6:30:00 AM,244.28 V,245.42 V,244.22 V,7.83 A,4.87 A,4.78 A,-0.99 pf
26/06/2023 7:00:00 AM,243.49 V,244.76 V,244.03 V,22.92 A,15.39 A,7.80 A,1.00 pf
26/06/2023 7:30:00 AM,242.15 V,243.49 V,243.22 V,28.72 A,18.96 A,16.93 A,-0.96 pf
26/06/2023 8:00:00 AM,239.87 V,240.90 V,240.73 V,41.24 A,27.84 A,26.12 A,-0.93 pf
26/06/2023 8:30:00 AM,238.70 V,239.68 V,239.65 V,42.08 A,28.39 A,26.39 A,-0.94 pf
26/06/2023 9:00:00 AM,240.01 V,241.19 V,241.21 V,46.56 A,29.48 A,27.21 A,-0.94 pf
26/06/2023 9:30:00 AM,239.44 V,241.14 V,241.07 V,49.10 A,29.42 A,28.06 A,-0.96 pf
26/06/2023 10:00:00 AM,239.20 V,240.93 V,240.88 V,50.37 A,29.93 A,27.72 A,-0.96 pf
26/06/2023 10:30:00 AM,239.32 V,240.80 V,240.61 V,53.15 A,31.23 A,29.11 A,-0.96 pf
26/06/2023 11:00:00 AM,238.13 V,239.90 V,239.68 V,55.17 A,31.93 A,29.57 A,-0.96 pf
