Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
25/06/2023 12:00:00 AM,248.01 V,249.18 V,248.32 V,9.25 A,5.90 A,5.96 A,-0.98 pf
25/06/2023 12:30:00 AM,248.66 V,249.92 V,248.82 V,9.34 A,5.74 A,6.38 A,-0.98 pf
25/06/2023 1:00:00 AM,247.58 V,248.78 V,247.72 V,9.04 A,5.96 A,5.83 A,-0.98 pf
25/06/2023 1:30:00 AM,247.79 V,249.09 V,247.93 V,9.01 A,5.20 A,5.53 A,-0.99 pf
25/06/2023 2:00:00 AM,248.27 V,249.40 V,248.22 V,8.62 A,5.83 A,6.14 A,-0.98 pf
25/06/2023 2:30:00 AM,246.88 V,248.05 V,246.81 V,8.47 A,4.38 A,5.71 A,-0.98 pf
25/06/2023 3:00:00 AM,245.19 V,246.29 V,245.07 V,8.28 A,4.11 A,5.41 A,-0.98 pf
25/06/2023 3:30:00 AM,245.40 V,246.33 V,245.14 V,8.28 A,4.38 A,5.38 A,-0.98 pf
25/06/2023 4:00:00 AM,245.98 V,246.96 V,245.71 V,8.25 A,3.93 A,5.32 A,-0.98 pf
25/06/2023 4:30:00 AM,246.24 V,247.24 V,245.95 V,8.07 A,4.26 A,5.68 A,-0.98 pf
25/06/2023 5:00:00 AM,246.76 V,247.77 V,246.55 V,7.95 A,4.08 A,5.59 A,-0.98 pf
25/06/2023 5:30:00 AM,246.16 V,247.36 V,246.26 V,7.98 A,4.17 A,4.93 A,-0.99 pf
25/06/2023 6:00:00 AM,244.88 V,246.14 V,245.01 V,7.80 A,4.05 A,4.44 A,-0.99 pf
25/06/2023 6:30:00 AM,244.37 V,245.66 V,244.39 V,7.71 A,5.20 A,5.38 A,-0.98 pf
25/06/2023 7:00:00 AM,245.14 V,246.31 V,245.55 V,7.77 A,5.44 A,5.14 A,-0.98 pf
