Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
08/06/2023 12:00:00 AM,245.90 V,247.20 V,245.80 V,8.53 A,5.56 A,5.53 A,-0.98 pf
08/06/2023 12:30:00 AM,245.40 V,246.76 V,245.49 V,8.68 A,5.50 A,3.54 A,-0.99 pf
08/06/2023 1:00:00 AM,245.69 V,246.96 V,245.54 V,8.43 A,5.41 A,5.14 A,-0.99 pf
08/06/2023 1:30:00 AM,245.90 V,247.36 V,245.83 V,8.34 A,5.05 A,5.23 A,-0.98 pf
08/06/2023 2:00:00 AM,246.12 V,247.36 V,245.83 V,8.34 A,5.29 A,6.20 A,-0.97 pf
08/06/2023 2:30:00 AM,245.81 V,247.20 V,245.64 V,8.25 A,5.20 A,5.23 A,-0.98 pf
08/06/2023 3:00:00 AM,245.68 V,246.93 V,245.14 V,8.28 A,5.14 A,6.20 A,-0.97 pf
08/06/2023 3:30:00 AM,245.86 V,247.15 V,245.43 V,8.16 A,4.84 A,5.23 A,-0.98 pf
08/06/2023 4:00:00 AM,245.59 V,246.79 V,245.07 V,8.25 A,4.96 A,5.71 A,-0.98 pf
08/06/2023 4:30:00 AM,245.50 V,246.81 V,245.16 V,8.19 A,4.72 A,4.57 A,-0.98 pf
08/06/2023 5:00:00 AM,245.80 V,247.03 V,245.30 V,8.16 A,4.93 A,4.99 A,-0.98 pf
08/06/2023 5:30:00 AM,245.40 V,246.91 V,245.14 V,8.01 A,4.69 A,5.20 A,-0.98 pf
08/06/2023 6:00:00 AM,244.82 V,246.28 V,244.63 V,8.04 A,4.93 A,4.69 A,-0.98 pf
08/06/2023 6:30:00 AM,244.63 V,246.05 V,244.47 V,8.40 A,5.23 A,4.72 A,-0.99 pf
08/06/2023 7:00:00 AM,244.78 V,246.62 V,245.61 V,23.79 A,15.24 A,4.23 A,0.99 pf
08/06/2023 7:30:00 AM,244.58 V,246.28 V,245.98 V,22.49 A,14.24 A,6.32 A,1.00 pf
08/06/2023 8:00:00 AM,242.89 V,243.67 V,243.75 V,24.64 A,20.77 A,16.05 A,-0.99 pf
08/06/2023 8:30:00 AM,240.20 V,240.57 V,241.31 V,28.39 A,33.32 A,23.49 A,-0.99 pf
08/06/2023 9:00:00 AM,238.99 V,239.35 V,239.97 V,31.47 A,32.44 A,25.94 A,-1.00 pf
08/06/2023 9:30:00 AM,240.69 V,241.26 V,241.90 V,31.99 A,31.80 A,24.22 A,1.00 pf
08/06/2023 10:00:00 AM,241.40 V,241.96 V,242.55 V,29.99 A,30.54 A,24.04 A,0.99 pf
08/06/2023 10:30:00 AM,244.11 V,244.40 V,244.90 V,28.72 A,31.14 A,25.64 A,0.99 pf
