Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
15/06/2023 12:00:00 AM,247.87 V,249.13 V,248.30 V,9.10 A,5.14 A,5.65 A,-0.98 pf
15/06/2023 12:30:00 AM,247.82 V,248.92 V,248.11 V,9.04 A,6.89 A,5.62 A,-0.98 pf
15/06/2023 1:00:00 AM,248.25 V,249.35 V,248.72 V,8.86 A,7.74 A,5.26 A,-0.98 pf
15/06/2023 1:30:00 AM,248.30 V,249.45 V,248.68 V,8.77 A,7.26 A,5.59 A,-0.99 pf
15/06/2023 2:00:00 AM,244.64 V,245.73 V,245.02 V,8.47 A,7.59 A,4.78 A,-0.99 pf
15/06/2023 2:30:00 AM,244.71 V,245.97 V,245.11 V,8.62 A,7.35 A,4.99 A,-0.99 pf
15/06/2023 3:00:00 AM,244.80 V,246.00 V,244.95 V,8.28 A,4.57 A,5.74 A,-0.98 pf
15/06/2023 3:30:00 AM,244.06 V,245.09 V,243.94 V,8.13 A,4.05 A,5.74 A,-0.98 pf
15/06/2023 4:00:00 AM,244.15 V,245.09 V,244.11 V,7.74 A,5.11 A,4.93 A,-0.98 pf
15/06/2023 4:30:00 AM,244.44 V,245.45 V,244.34 V,7.71 A,4.69 A,5.83 A,-0.98 pf
15/06/2023 5:00:00 AM,244.56 V,245.62 V,244.51 V,7.74 A,5.11 A,4.99 A,-0.98 pf
15/06/2023 5:30:00 AM,244.06 V,245.14 V,244.13 V,7.59 A,4.69 A,5.14 A,-0.98 pf
15/06/2023 6:00:00 AM,243.39 V,244.18 V,243.46 V,7.74 A,4.96 A,4.53 A,-0.98 pf
15/06/2023 6:30:00 AM,242.94 V,243.89 V,242.98 V,7.71 A,4.69 A,4.78 A,-0.98 pf
15/06/2023 7:00:00 AM,242.46 V,243.56 V,243.34 V,17.63 A,12.27 A,5.62 A,1.00 pf
15/06/2023 7:30:00 AM,242.41 V,243.49 V,243.70 V,18.29 A,11.07 A,6.14 A,0.99 pf
15/06/2023 8:00:00 AM,239.92 V,241.12 V,241.48 V,18.83 A,10.01 A,6.05 A,0.99 pf
15/06/2023 8:30:00 AM,241.64 V,242.96 V,243.37 V,20.68 A,10.10 A,6.26 A,1.00 pf
15/06/2023 9:00:00 AM,240.93 V,242.17 V,242.53 V,22.04 A,10.16 A,7.17 A,0.99 pf
15/06/2023 9:30:00 AM,240.32 V,241.19 V,241.71 V,22.58 A,10.52 A,7.71 A,0.99 pf
15/06/2023 10:00:00 AM,239.04 V,240.28 V,240.40 V,27.30 A,11.19 A,7.23 A,1.00 pf
15/06/2023 10:30:00 AM,238.05 V,239.13 V,239.42 V,27.75 A,10.97 A,7.92 A,0.99 pf
15/06/2023 11:00:00 AM,237.53 V,238.49 V,238.91 V,29.60 A,12.24 A,7.92 A,0.99 pf
15/06/2023 11:30:00 AM,237.76 V,238.80 V,239.42 V,32.11 A,13.79 A,6.86 A,0.99 pf
15/06/2023 12:00:00 PM,238.24 V,239.20 V,239.92 V,30.69 A,14.00 A,8.10 A,0.99 pf
15/06/2023 12:30:00 PM,239.11 V,240.25 V,240.69 V,30.72 A,14.66 A,8.47 A,0.99 pf
15/06/2023 1:00:00 PM,238.89 V,240.09 V,240.54 V,31.02 A,14.90 A,8.13 A,0.99 pf
15/06/2023 1:30:00 PM,236.93 V,238.29 V,238.82 V,31.65 A,14.21 A,8.22 A,0.99 pf
