Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
12/06/2023 12:00:00 AM,248.49 V,249.27 V,248.35 V,9.07 A,5.26 A,8.13 A,-0.98 pf
12/06/2023 12:30:00 AM,247.84 V,248.63 V,247.65 V,8.92 A,4.29 A,8.53 A,-0.98 pf
12/06/2023 1:00:00 AM,248.10 V,248.90 V,247.98 V,8.95 A,4.96 A,8.47 A,-0.98 pf
12/06/2023 1:30:00 AM,248.63 V,249.44 V,248.51 V,8.68 A,4.57 A,8.53 A,-0.98 pf
12/06/2023 2:00:00 AM,246.33 V,247.19 V,246.17 V,8.56 A,5.11 A,7.74 A,-0.98 pf
12/06/2023 2:30:00 AM,245.18 V,246.16 V,244.97 V,8.50 A,4.78 A,7.89 A,-0.98 pf
12/06/2023 3:00:00 AM,245.26 V,246.21 V,245.16 V,8.40 A,4.47 A,6.56 A,-0.99 pf
12/06/2023 3:30:00 AM,245.37 V,246.29 V,245.31 V,8.40 A,5.23 A,6.65 A,-0.99 pf
12/06/2023 4:00:00 AM,245.52 V,246.50 V,245.45 V,8.28 A,4.96 A,7.20 A,-0.99 pf
12/06/2023 4:30:00 AM,245.95 V,247.00 V,245.83 V,8.19 A,5.05 A,7.74 A,-0.98 pf
12/06/2023 5:00:00 AM,245.92 V,246.96 V,245.74 V,8.04 A,4.93 A,7.56 A,-0.98 pf
12/06/2023 5:30:00 AM,245.81 V,246.83 V,245.47 V,7.89 A,4.78 A,7.71 A,-0.98 pf
12/06/2023 6:00:00 AM,245.97 V,246.89 V,245.66 V,7.83 A,4.78 A,7.89 A,-0.98 pf
12/06/2023 6:30:00 AM,245.19 V,246.19 V,244.97 V,7.89 A,4.60 A,7.13 A,-0.98 pf
12/06/2023 7:00:00 AM,245.02 V,245.92 V,244.87 V,7.86 A,3.81 A,7.32 A,-0.98 pf
12/06/2023 7:30:00 AM,244.63 V,245.43 V,244.95 V,11.91 A,6.53 A,9.10 A,-0.99 pf
12/06/2023 8:00:00 AM,242.45 V,243.29 V,243.29 V,24.79 A,14.81 A,14.09 A,-1.00 pf
12/06/2023 8:30:00 AM,240.38 V,240.80 V,241.07 V,24.19 A,15.00 A,19.80 A,0.99 pf
12/06/2023 9:00:00 AM,239.89 V,240.06 V,240.76 V,25.43 A,21.04 A,20.17 A,-1.00 pf
12/06/2023 9:30:00 AM,238.77 V,238.60 V,239.80 V,25.49 A,24.16 A,21.47 A,1.00 pf
12/06/2023 10:00:00 AM,238.63 V,238.55 V,239.58 V,25.85 A,24.34 A,22.49 A,-1.00 pf
12/06/2023 10:30:00 AM,241.31 V,241.36 V,242.21 V,25.97 A,26.30 A,23.34 A,-0.99 pf
12/06/2023 11:00:00 AM,240.45 V,240.64 V,241.40 V,27.39 A,28.27 A,23.01 A,-1.00 pf
12/06/2023 11:30:00 AM,239.94 V,240.16 V,240.81 V,26.82 A,28.33 A,22.34 A,-1.00 pf
12/06/2023 12:00:00 PM,240.80 V,240.78 V,241.60 V,26.21 A,28.06 A,21.59 A,-1.00 pf
12/06/2023 12:30:00 PM,241.14 V,241.24 V,241.83 V,27.66 A,26.30 A,23.52 A,-0.99 pf
12/06/2023 1:00:00 PM,240.69 V,240.90 V,241.48 V,27.75 A,25.94 A,24.00 A,-1.00 pf
12/06/2023 1:30:00 PM,240.26 V,240.47 V,240.99 V,26.57 A,25.58 A,24.22 A,-1.00 pf
12/06/2023 2:00:00 PM,241.72 V,242.00 V,242.48 V,28.48 A,26.79 A,24.43 A,-0.99 pf
12/06/2023 2:30:00 PM,240.64 V,241.04 V,241.55 V,29.84 A,27.33 A,24.52 A,-0.99 pf
12/06/2023 3:00:00 PM,240.75 V,241.02 V,241.45 V,28.57 A,26.94 A,24.58 A,-0.99 pf
12/06/2023 3:30:00 PM,241.12 V,241.59 V,242.33 V,28.87 A,26.73 A,16.42 A,-0.99 pf
12/06/2023 4:00:00 PM,240.81 V,241.52 V,242.21 V,28.84 A,26.15 A,14.54 A,-0.99 pf
12/06/2023 4:30:00 PM,240.69 V,241.74 V,242.29 V,31.17 A,26.36 A,14.33 A,-0.99 pf
12/06/2023 5:00:00 PM,242.77 V,243.60 V,244.58 V,28.99 A,25.49 A,13.27 A,-0.99 pf
12/06/2023 5:30:00 PM,244.42 V,245.28 V,246.33 V,26.21 A,22.37 A,9.92 A,1.00 pf
12/06/2023 6:00:00 PM,244.01 V,245.13 V,246.04 V,27.27 A,20.01 A,10.31 A,1.00 pf
12/06/2023 6:30:00 PM,244.44 V,245.45 V,245.93 V,23.16 A,16.51 A,8.68 A,-1.00 pf
12/06/2023 7:00:00 PM,243.25 V,244.25 V,243.68 V,11.94 A,6.77 A,6.41 A,-0.99 pf
12/06/2023 7:30:00 PM,243.18 V,244.66 V,243.44 V,11.73 A,6.41 A,5.74 A,-0.99 pf
