Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
06/06/2023 12:00:00 AM,247.08 V,248.58 V,246.91 V,8.59 A,5.62 A,5.50 A,-0.98 pf
06/06/2023 12:30:00 AM,247.26 V,248.77 V,247.05 V,8.47 A,5.87 A,5.65 A,-0.98 pf
06/06/2023 1:00:00 AM,247.15 V,248.72 V,246.96 V,8.31 A,4.81 A,4.50 A,-0.98 pf
06/06/2023 1:30:00 AM,246.91 V,248.53 V,246.71 V,8.62 A,3.96 A,5.50 A,-0.98 pf
06/06/2023 2:00:00 AM,246.40 V,247.84 V,246.02 V,8.53 A,4.47 A,4.41 A,-0.98 pf
06/06/2023 2:30:00 AM,246.28 V,247.91 V,245.93 V,8.43 A,4.17 A,5.41 A,-0.98 pf
06/06/2023 3:00:00 AM,247.22 V,248.68 V,246.76 V,8.62 A,4.20 A,5.14 A,-0.97 pf
06/06/2023 3:30:00 AM,247.50 V,248.99 V,247.20 V,8.37 A,4.44 A,4.81 A,-0.97 pf
06/06/2023 4:00:00 AM,247.65 V,249.02 V,247.15 V,8.59 A,4.29 A,5.53 A,-0.98 pf
06/06/2023 4:30:00 AM,247.79 V,249.14 V,247.38 V,8.37 A,4.96 A,4.35 A,-0.97 pf
06/06/2023 5:00:00 AM,247.74 V,249.14 V,247.36 V,8.47 A,4.72 A,5.44 A,-0.98 pf
06/06/2023 5:30:00 AM,247.12 V,248.72 V,247.10 V,8.19 A,4.72 A,3.54 A,-0.99 pf
06/06/2023 6:00:00 AM,247.03 V,248.49 V,246.67 V,8.43 A,5.26 A,5.56 A,-0.98 pf
06/06/2023 6:30:00 AM,245.11 V,246.69 V,244.97 V,8.31 A,5.71 A,5.05 A,-0.98 pf
06/06/2023 7:00:00 AM,245.33 V,246.72 V,245.31 V,8.47 A,5.87 A,4.50 A,-0.99 pf
06/06/2023 7:30:00 AM,244.68 V,246.04 V,245.31 V,13.18 A,9.89 A,7.77 A,-0.99 pf
06/06/2023 8:00:00 AM,242.34 V,243.91 V,243.51 V,28.18 A,18.77 A,13.54 A,-0.99 pf
06/06/2023 8:30:00 AM,242.57 V,243.68 V,243.65 V,29.05 A,23.01 A,15.15 A,-0.99 pf
06/06/2023 9:00:00 AM,241.42 V,242.00 V,242.46 V,29.05 A,30.08 A,19.89 A,-0.99 pf
06/06/2023 9:30:00 AM,240.11 V,240.57 V,241.42 V,29.57 A,31.87 A,18.08 A,1.00 pf
06/06/2023 10:00:00 AM,238.94 V,239.22 V,240.23 V,31.14 A,35.55 A,18.20 A,-1.00 pf
06/06/2023 10:30:00 AM,241.54 V,241.88 V,242.88 V,31.23 A,37.13 A,19.14 A,-0.99 pf
06/06/2023 11:00:00 AM,241.67 V,242.03 V,243.06 V,30.99 A,36.61 A,18.14 A,-0.99 pf
06/06/2023 11:30:00 AM,241.64 V,242.03 V,242.84 V,31.35 A,32.80 A,20.50 A,-1.00 pf
06/06/2023 12:00:00 PM,242.34 V,242.58 V,242.74 V,31.08 A,27.06 A,29.08 A,-0.99 pf
06/06/2023 12:30:00 PM,243.06 V,243.41 V,243.82 V,30.96 A,27.42 A,27.18 A,-0.99 pf
06/06/2023 1:00:00 PM,242.57 V,243.01 V,243.36 V,31.05 A,27.21 A,27.97 A,-0.99 pf
06/06/2023 1:30:00 PM,242.38 V,242.72 V,243.01 V,30.38 A,26.76 A,27.90 A,-0.99 pf
06/06/2023 2:00:00 PM,242.46 V,243.00 V,243.17 V,33.65 A,27.00 A,26.67 A,-0.99 pf
06/06/2023 2:30:00 PM,242.15 V,242.93 V,242.91 V,34.07 A,27.03 A,26.42 A,-0.99 pf
06/06/2023 3:00:00 PM,242.22 V,242.89 V,242.98 V,33.38 A,26.57 A,24.85 A,-0.99 pf
06/06/2023 3:30:00 PM,242.46 V,243.20 V,243.22 V,32.83 A,26.70 A,23.97 A,-0.99 pf
06/06/2023 4:00:00 PM,242.60 V,243.20 V,243.30 V,32.65 A,26.73 A,24.43 A,-0.99 pf
06/06/2023 4:30:00 PM,243.08 V,243.56 V,243.67 V,32.44 A,26.39 A,24.37 A,-0.99 pf
06/06/2023 5:00:00 PM,244.23 V,244.97 V,245.13 V,31.20 A,22.80 A,21.80 A,1.00 pf
06/06/2023 5:30:00 PM,245.49 V,245.90 V,246.10 V,18.56 A,13.73 A,18.14 A,1.00 pf
06/06/2023 6:00:00 PM,246.95 V,247.24 V,246.95 V,11.34 A,6.38 A,16.14 A,1.00 pf
06/06/2023 6:30:00 PM,246.26 V,246.93 V,245.64 V,10.67 A,6.02 A,15.93 A,-0.99 pf
06/06/2023 7:00:00 PM,245.97 V,246.89 V,245.31 V,10.13 A,5.87 A,15.42 A,-0.99 pf
06/06/2023 7:30:00 PM,246.35 V,247.31 V,245.74 V,9.73 A,5.53 A,14.42 A,-0.99 pf
06/06/2023 8:00:00 PM,246.91 V,247.84 V,246.41 V,9.49 A,5.77 A,12.85 A,-0.99 pf
06/06/2023 8:30:00 PM,247.53 V,248.39 V,246.98 V,9.13 A,6.05 A,13.94 A,-0.99 pf
06/06/2023 9:00:00 PM,247.07 V,247.93 V,246.53 V,8.98 A,5.65 A,12.52 A,-0.99 pf
06/06/2023 9:30:00 PM,247.96 V,248.80 V,247.31 V,8.71 A,5.53 A,14.57 A,-0.99 pf
06/06/2023 10:00:00 PM,248.15 V,249.35 V,247.86 V,8.80 A,5.29 A,12.24 A,-0.99 pf
06/06/2023 10:30:00 PM,246.17 V,247.12 V,245.47 V,8.56 A,4.81 A,13.21 A,-0.99 pf
06/06/2023 11:00:00 PM,244.80 V,245.88 V,244.39 V,8.53 A,5.02 A,11.58 A,-0.99 pf
06/06/2023 11:30:00 PM,245.49 V,246.38 V,244.68 V,8.25 A,4.69 A,12.30 A,-0.99 pf
