Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
03/06/2023 12:00:00 AM,246.64 V,247.75 V,246.43 V,9.01 A,5.26 A,5.53 A,-0.98 pf
03/06/2023 12:30:00 AM,246.14 V,247.38 V,246.02 V,8.80 A,5.50 A,5.53 A,-0.98 pf
03/06/2023 1:00:00 AM,246.57 V,247.79 V,246.40 V,8.68 A,4.99 A,4.44 A,-0.99 pf
03/06/2023 1:30:00 AM,246.84 V,248.13 V,246.72 V,8.68 A,5.20 A,5.56 A,-0.98 pf
03/06/2023 2:00:00 AM,246.62 V,247.91 V,246.45 V,8.65 A,5.05 A,5.59 A,-0.98 pf
03/06/2023 2:30:00 AM,247.00 V,248.42 V,246.93 V,8.65 A,5.26 A,4.44 A,-0.98 pf
03/06/2023 3:00:00 AM,247.20 V,248.49 V,246.96 V,8.68 A,5.05 A,5.47 A,-0.98 pf
03/06/2023 3:30:00 AM,247.63 V,249.04 V,247.62 V,8.62 A,4.99 A,3.87 A,-0.99 pf
03/06/2023 4:00:00 AM,247.91 V,249.28 V,247.70 V,8.56 A,5.02 A,5.29 A,-0.98 pf
03/06/2023 4:30:00 AM,247.67 V,249.09 V,247.46 V,8.53 A,4.81 A,4.87 A,-0.98 pf
03/06/2023 5:00:00 AM,248.06 V,249.47 V,247.84 V,8.62 A,4.99 A,5.32 A,-0.98 pf
03/06/2023 5:30:00 AM,248.15 V,249.73 V,248.06 V,8.43 A,4.96 A,5.53 A,-0.97 pf
03/06/2023 6:00:00 AM,248.17 V,249.52 V,247.99 V,8.34 A,4.75 A,4.50 A,-0.98 pf
03/06/2023 6:30:00 AM,248.08 V,249.61 V,247.96 V,8.62 A,5.02 A,5.26 A,-0.98 pf
03/06/2023 7:00:00 AM,248.10 V,249.35 V,248.08 V,8.43 A,4.69 A,4.75 A,-0.98 pf
03/06/2023 7:30:00 AM,248.46 V,249.68 V,249.16 V,8.68 A,4.93 A,5.50 A,-0.98 pf
03/06/2023 8:00:00 AM,247.36 V,248.68 V,248.63 V,8.50 A,5.41 A,4.60 A,-0.98 pf
03/06/2023 8:30:00 AM,246.64 V,247.65 V,247.63 V,8.68 A,6.26 A,5.68 A,-0.98 pf
03/06/2023 9:00:00 AM,245.42 V,246.45 V,246.52 V,8.53 A,6.41 A,5.68 A,-0.98 pf
03/06/2023 9:30:00 AM,244.39 V,245.19 V,245.50 V,8.83 A,6.62 A,5.11 A,-0.99 pf
03/06/2023 10:00:00 AM,242.81 V,243.82 V,244.15 V,10.34 A,7.29 A,6.20 A,-0.99 pf
