Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
02/06/2023 12:00:00 AM,247.27 V,248.39 V,247.00 V,8.31 A,5.35 A,4.44 A,-0.98 pf
02/06/2023 12:30:00 AM,247.27 V,248.27 V,246.98 V,8.07 A,5.08 A,5.20 A,-0.98 pf
02/06/2023 1:00:00 AM,247.20 V,248.23 V,246.89 V,7.98 A,5.11 A,4.72 A,-0.98 pf
02/06/2023 1:30:00 AM,246.05 V,247.08 V,245.64 V,7.83 A,4.66 A,4.50 A,-0.98 pf
02/06/2023 2:00:00 AM,246.43 V,247.56 V,246.02 V,7.80 A,4.72 A,5.26 A,-0.98 pf
02/06/2023 2:30:00 AM,246.48 V,247.60 V,246.19 V,7.89 A,4.90 A,3.75 A,-0.99 pf
02/06/2023 3:00:00 AM,246.33 V,247.46 V,245.97 V,7.71 A,4.47 A,4.93 A,-0.98 pf
02/06/2023 3:30:00 AM,246.45 V,247.62 V,246.12 V,7.65 A,4.69 A,4.38 A,-0.97 pf
02/06/2023 4:00:00 AM,246.69 V,247.86 V,246.22 V,7.62 A,4.35 A,4.93 A,-0.97 pf
02/06/2023 4:30:00 AM,246.76 V,247.89 V,246.35 V,7.74 A,4.69 A,4.87 A,-0.98 pf
02/06/2023 5:00:00 AM,246.72 V,247.98 V,246.40 V,7.56 A,4.44 A,4.32 A,-0.98 pf
02/06/2023 5:30:00 AM,246.57 V,247.84 V,246.22 V,7.50 A,4.57 A,5.47 A,-0.97 pf
02/06/2023 6:00:00 AM,245.92 V,247.14 V,245.64 V,7.35 A,4.50 A,4.32 A,-0.98 pf
02/06/2023 6:30:00 AM,245.73 V,246.98 V,245.40 V,7.44 A,4.50 A,4.72 A,-0.98 pf
02/06/2023 7:00:00 AM,246.38 V,247.60 V,246.35 V,7.56 A,4.08 A,4.84 A,-0.98 pf
02/06/2023 7:30:00 AM,247.41 V,248.35 V,248.03 V,7.32 A,3.93 A,4.20 A,-0.97 pf
02/06/2023 8:00:00 AM,247.34 V,248.17 V,248.17 V,7.47 A,5.14 A,5.47 A,-0.97 pf
02/06/2023 8:30:00 AM,246.93 V,247.77 V,247.86 V,7.59 A,5.77 A,5.41 A,-0.98 pf
02/06/2023 9:00:00 AM,246.59 V,247.41 V,247.65 V,7.89 A,5.71 A,4.02 A,-0.99 pf
02/06/2023 9:30:00 AM,245.68 V,246.36 V,246.62 V,8.80 A,6.59 A,5.96 A,-0.98 pf
02/06/2023 10:00:00 AM,244.70 V,245.52 V,245.69 V,9.64 A,6.50 A,6.11 A,-0.99 pf
02/06/2023 10:30:00 AM,243.65 V,244.42 V,244.61 V,8.92 A,5.87 A,6.50 A,-0.99 pf
02/06/2023 11:00:00 AM,243.25 V,244.03 V,244.22 V,9.83 A,6.53 A,7.07 A,-0.99 pf
02/06/2023 11:30:00 AM,243.94 V,244.75 V,244.92 V,9.98 A,6.50 A,6.53 A,-0.99 pf
02/06/2023 12:00:00 PM,243.80 V,244.61 V,244.68 V,9.95 A,6.71 A,6.92 A,-0.99 pf
02/06/2023 12:30:00 PM,243.34 V,244.09 V,244.23 V,10.34 A,6.92 A,6.38 A,-0.99 pf
02/06/2023 1:00:00 PM,243.22 V,244.11 V,244.20 V,11.70 A,6.92 A,7.10 A,-0.99 pf
02/06/2023 1:30:00 PM,243.85 V,244.76 V,244.95 V,10.61 A,7.29 A,6.86 A,-0.99 pf
02/06/2023 2:00:00 PM,243.48 V,244.28 V,244.47 V,10.67 A,7.62 A,6.92 A,-0.99 pf
02/06/2023 2:30:00 PM,243.29 V,244.13 V,244.25 V,10.76 A,7.10 A,6.92 A,-0.99 pf
02/06/2023 3:00:00 PM,243.00 V,243.99 V,244.23 V,13.85 A,7.13 A,6.26 A,-0.99 pf
02/06/2023 3:30:00 PM,242.98 V,243.91 V,244.22 V,12.43 A,7.07 A,6.35 A,-0.99 pf
02/06/2023 4:00:00 PM,242.67 V,243.63 V,243.87 V,12.49 A,6.89 A,6.71 A,-0.99 pf
02/06/2023 4:30:00 PM,242.67 V,243.55 V,243.84 V,12.30 A,7.20 A,6.32 A,-0.99 pf
02/06/2023 5:00:00 PM,243.00 V,243.96 V,244.08 V,12.27 A,7.17 A,6.50 A,-0.99 pf
02/06/2023 5:30:00 PM,242.67 V,243.79 V,243.63 V,12.12 A,6.59 A,6.05 A,-0.99 pf
02/06/2023 6:00:00 PM,243.37 V,244.52 V,244.13 V,11.16 A,5.17 A,6.17 A,-0.99 pf
02/06/2023 6:30:00 PM,243.53 V,244.63 V,244.30 V,10.01 A,4.87 A,5.11 A,-0.98 pf
02/06/2023 7:00:00 PM,242.12 V,243.53 V,242.15 V,10.31 A,4.84 A,5.05 A,-0.99 pf
02/06/2023 7:30:00 PM,242.29 V,243.65 V,242.29 V,10.31 A,5.80 A,5.38 A,-0.99 pf
02/06/2023 8:00:00 PM,243.32 V,244.56 V,243.27 V,10.13 A,6.02 A,5.62 A,-0.99 pf
02/06/2023 8:30:00 PM,244.22 V,245.45 V,244.16 V,10.01 A,6.89 A,5.50 A,-0.99 pf
02/06/2023 9:00:00 PM,244.51 V,245.68 V,244.46 V,9.92 A,6.59 A,4.93 A,-0.99 pf
02/06/2023 9:30:00 PM,245.23 V,246.53 V,245.25 V,9.55 A,6.02 A,5.17 A,-0.99 pf
02/06/2023 10:00:00 PM,245.47 V,247.05 V,245.66 V,9.31 A,5.83 A,4.60 A,-0.98 pf
02/06/2023 10:30:00 PM,245.52 V,246.81 V,245.43 V,9.13 A,5.53 A,5.56 A,-0.98 pf
02/06/2023 11:00:00 PM,245.64 V,247.05 V,245.68 V,9.19 A,5.32 A,5.56 A,-0.98 pf
02/06/2023 11:30:00 PM,246.41 V,247.68 V,246.40 V,9.01 A,5.44 A,4.50 A,-0.98 pf
