Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
22/06/2023 12:00:00 AM,247.62 V,248.65 V,247.51 V,11.82 A,7.38 A,5.80 A,-0.99 pf
22/06/2023 12:30:00 AM,247.72 V,248.65 V,247.51 V,11.55 A,7.74 A,6.08 A,-0.99 pf
22/06/2023 1:00:00 AM,247.81 V,248.72 V,247.68 V,11.49 A,8.04 A,6.23 A,-0.99 pf
22/06/2023 1:30:00 AM,248.25 V,249.35 V,248.18 V,11.40 A,7.80 A,6.32 A,-0.99 pf
22/06/2023 2:00:00 AM,248.41 V,249.39 V,248.32 V,11.37 A,7.95 A,6.23 A,-0.98 pf
22/06/2023 2:30:00 AM,245.54 V,246.53 V,245.28 V,11.13 A,7.71 A,6.50 A,-0.99 pf
22/06/2023 3:00:00 AM,245.40 V,246.53 V,245.23 V,11.00 A,7.56 A,5.90 A,-0.99 pf
22/06/2023 3:30:00 AM,243.79 V,244.85 V,243.60 V,10.76 A,7.44 A,5.71 A,-0.99 pf
22/06/2023 4:00:00 AM,243.51 V,244.51 V,243.27 V,10.70 A,7.04 A,5.56 A,-0.99 pf
22/06/2023 4:30:00 AM,243.41 V,244.51 V,243.13 V,10.67 A,6.77 A,6.68 A,-0.99 pf
22/06/2023 5:00:00 AM,243.61 V,244.75 V,243.34 V,10.61 A,6.80 A,6.20 A,-0.99 pf
22/06/2023 5:30:00 AM,242.93 V,243.96 V,242.77 V,10.64 A,6.89 A,5.71 A,-0.99 pf
22/06/2023 6:00:00 AM,242.46 V,243.56 V,242.41 V,10.70 A,6.98 A,5.96 A,-0.99 pf
22/06/2023 6:30:00 AM,242.31 V,243.32 V,242.19 V,10.61 A,7.23 A,5.93 A,-0.99 pf
22/06/2023 7:00:00 AM,241.76 V,242.72 V,242.05 V,10.94 A,7.68 A,5.56 A,-0.99 pf
22/06/2023 7:30:00 AM,241.11 V,241.91 V,242.03 V,11.03 A,8.47 A,6.59 A,-0.99 pf
22/06/2023 8:00:00 AM,243.20 V,243.60 V,244.01 V,13.70 A,15.99 A,14.15 A,-0.99 pf
22/06/2023 8:30:00 AM,244.09 V,244.32 V,244.61 V,15.99 A,19.23 A,21.37 A,-0.99 pf
22/06/2023 9:00:00 AM,242.38 V,242.88 V,242.94 V,22.10 A,21.53 A,22.25 A,-0.99 pf
22/06/2023 9:30:00 AM,240.33 V,241.14 V,241.28 V,27.69 A,24.04 A,23.61 A,-0.99 pf
22/06/2023 10:00:00 AM,239.35 V,240.06 V,240.64 V,42.51 A,40.69 A,33.62 A,-0.97 pf
22/06/2023 10:30:00 AM,239.34 V,240.13 V,240.71 V,44.65 A,40.21 A,34.04 A,-0.98 pf
22/06/2023 11:00:00 AM,239.11 V,239.63 V,240.08 V,44.68 A,37.88 A,33.86 A,-0.98 pf
22/06/2023 11:30:00 AM,240.95 V,241.33 V,241.78 V,44.32 A,39.00 A,33.29 A,-0.98 pf
22/06/2023 12:00:00 PM,240.92 V,241.26 V,241.93 V,44.44 A,39.39 A,34.92 A,-0.98 pf
22/06/2023 12:30:00 PM,241.21 V,241.64 V,242.39 V,44.23 A,39.60 A,35.46 A,-0.98 pf
22/06/2023 1:00:00 PM,241.24 V,241.81 V,242.53 V,44.77 A,39.45 A,34.04 A,-0.98 pf
22/06/2023 1:30:00 PM,240.75 V,241.36 V,242.14 V,44.84 A,39.24 A,34.59 A,-0.98 pf
22/06/2023 2:00:00 PM,239.41 V,239.83 V,240.71 V,44.35 A,39.70 A,34.16 A,-0.99 pf
22/06/2023 2:30:00 PM,239.15 V,239.77 V,240.28 V,44.08 A,39.18 A,34.16 A,-0.99 pf
22/06/2023 3:00:00 PM,238.94 V,239.77 V,240.25 V,44.08 A,38.55 A,34.28 A,-0.99 pf
22/06/2023 3:30:00 PM,238.92 V,239.68 V,240.37 V,44.50 A,40.06 A,33.71 A,-0.99 pf
22/06/2023 4:00:00 PM,238.98 V,239.49 V,240.93 V,43.14 A,44.14 A,24.82 A,-0.99 pf
22/06/2023 4:30:00 PM,239.94 V,240.75 V,241.67 V,42.45 A,37.91 A,25.49 A,-0.98 pf
22/06/2023 5:00:00 PM,242.46 V,243.34 V,244.25 V,38.03 A,30.29 A,22.31 A,-0.98 pf
22/06/2023 5:30:00 PM,244.42 V,244.95 V,245.38 V,11.88 A,7.29 A,13.63 A,-0.99 pf
22/06/2023 6:00:00 PM,245.19 V,245.64 V,246.02 V,11.76 A,7.38 A,12.21 A,-0.99 pf
22/06/2023 6:30:00 PM,245.35 V,245.97 V,246.16 V,11.55 A,7.26 A,11.70 A,-0.99 pf
22/06/2023 7:00:00 PM,244.47 V,245.33 V,244.64 V,11.52 A,5.77 A,11.03 A,-0.99 pf
22/06/2023 7:30:00 PM,244.37 V,245.49 V,244.15 V,11.37 A,5.41 A,11.55 A,-0.99 pf
22/06/2023 8:00:00 PM,244.18 V,245.11 V,244.08 V,10.79 A,6.08 A,11.37 A,-0.99 pf
22/06/2023 8:30:00 PM,244.20 V,245.02 V,244.01 V,10.67 A,5.87 A,11.34 A,-0.99 pf
22/06/2023 9:00:00 PM,244.71 V,245.50 V,244.49 V,10.34 A,5.83 A,10.67 A,-0.99 pf
22/06/2023 9:30:00 PM,244.46 V,245.18 V,244.13 V,10.19 A,6.02 A,11.07 A,-0.99 pf
22/06/2023 10:00:00 PM,244.54 V,245.25 V,244.32 V,9.67 A,5.90 A,10.37 A,-0.99 pf
22/06/2023 10:30:00 PM,245.37 V,246.02 V,245.21 V,9.46 A,5.87 A,9.46 A,-0.99 pf
22/06/2023 11:00:00 PM,246.00 V,246.79 V,245.73 V,9.22 A,5.44 A,9.86 A,-0.99 pf
22/06/2023 11:30:00 PM,246.88 V,247.67 V,246.43 V,9.89 A,5.93 A,10.52 A,-0.99 pf
