Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
28/03/2023 12:00:00 AM,244.25 V,245.04 V,244.22 V,7.26 A,5.56 A,5.44 A,-0.98 pf
28/03/2023 12:30:00 AM,244.22 V,245.02 V,244.11 V,7.07 A,4.99 A,4.93 A,-0.98 pf
28/03/2023 1:00:00 AM,244.40 V,245.33 V,244.34 V,6.95 A,4.81 A,5.23 A,-0.98 pf
28/03/2023 1:30:00 AM,245.14 V,245.97 V,244.95 V,7.04 A,5.38 A,5.90 A,-0.97 pf
28/03/2023 2:00:00 AM,245.43 V,246.29 V,245.26 V,7.20 A,4.69 A,5.35 A,-0.98 pf
28/03/2023 2:30:00 AM,245.37 V,246.28 V,245.25 V,7.23 A,4.87 A,5.26 A,-0.98 pf
28/03/2023 3:00:00 AM,245.42 V,246.35 V,245.18 V,7.32 A,4.63 A,5.14 A,-0.97 pf
28/03/2023 3:30:00 AM,245.61 V,246.50 V,245.30 V,7.10 A,4.66 A,5.68 A,-0.97 pf
28/03/2023 4:00:00 AM,246.04 V,247.01 V,245.74 V,7.17 A,4.35 A,6.02 A,-0.97 pf
28/03/2023 4:30:00 AM,245.85 V,246.77 V,245.62 V,6.98 A,4.69 A,5.38 A,-0.97 pf
28/03/2023 5:00:00 AM,245.86 V,246.86 V,245.71 V,7.13 A,4.50 A,4.60 A,-0.98 pf
28/03/2023 5:30:00 AM,245.64 V,246.55 V,245.45 V,7.01 A,4.38 A,5.32 A,-0.97 pf
28/03/2023 6:00:00 AM,245.23 V,245.98 V,245.04 V,7.01 A,3.66 A,5.38 A,-0.98 pf
28/03/2023 6:30:00 AM,245.43 V,246.19 V,245.31 V,7.10 A,3.81 A,4.32 A,-0.97 pf
28/03/2023 7:00:00 AM,244.87 V,245.68 V,244.73 V,8.37 A,5.47 A,5.74 A,-0.99 pf
28/03/2023 7:30:00 AM,244.52 V,245.21 V,245.43 V,18.08 A,20.38 A,8.50 A,-1.00 pf
28/03/2023 8:00:00 AM,241.96 V,242.58 V,243.18 V,19.71 A,20.68 A,9.83 A,0.99 pf
28/03/2023 8:30:00 AM,240.83 V,240.97 V,241.95 V,20.74 A,26.15 A,14.06 A,0.99 pf
28/03/2023 9:00:00 AM,242.67 V,242.72 V,243.60 V,19.23 A,25.09 A,15.72 A,0.99 pf
28/03/2023 9:30:00 AM,242.07 V,241.98 V,243.01 V,16.42 A,21.34 A,16.11 A,0.99 pf
28/03/2023 10:00:00 AM,241.57 V,241.54 V,242.50 V,16.45 A,21.50 A,16.51 A,0.99 pf
28/03/2023 10:30:00 AM,240.33 V,240.26 V,241.42 V,16.69 A,22.92 A,16.99 A,1.00 pf
28/03/2023 11:00:00 AM,240.83 V,240.76 V,241.72 V,16.60 A,22.13 A,17.81 A,0.99 pf
28/03/2023 11:30:00 AM,240.93 V,240.87 V,241.93 V,16.42 A,22.25 A,16.63 A,0.99 pf
28/03/2023 12:00:00 PM,241.81 V,241.81 V,242.72 V,16.63 A,22.31 A,17.69 A,0.99 pf
28/03/2023 12:30:00 PM,242.77 V,243.17 V,243.96 V,19.44 A,19.20 A,17.63 A,0.99 pf
28/03/2023 1:00:00 PM,242.03 V,242.53 V,243.20 V,20.68 A,18.93 A,17.87 A,0.99 pf
28/03/2023 1:30:00 PM,239.73 V,240.11 V,240.78 V,21.62 A,18.50 A,18.59 A,0.99 pf
28/03/2023 2:00:00 PM,239.47 V,239.95 V,240.66 V,22.07 A,18.17 A,17.93 A,0.99 pf
28/03/2023 2:30:00 PM,241.29 V,241.84 V,242.65 V,22.22 A,17.99 A,16.36 A,0.99 pf
28/03/2023 3:00:00 PM,240.85 V,241.31 V,242.07 V,22.07 A,18.90 A,17.84 A,0.99 pf
28/03/2023 3:30:00 PM,241.38 V,241.72 V,242.48 V,22.13 A,19.14 A,18.20 A,0.99 pf
28/03/2023 4:00:00 PM,241.02 V,241.64 V,242.46 V,22.13 A,17.69 A,15.90 A,0.99 pf
28/03/2023 4:30:00 PM,240.52 V,241.28 V,241.96 V,21.28 A,15.15 A,14.33 A,1.00 pf
28/03/2023 5:00:00 PM,242.58 V,243.18 V,243.89 V,10.40 A,10.79 A,11.22 A,-0.99 pf
28/03/2023 5:30:00 PM,242.41 V,242.57 V,243.36 V,8.19 A,9.49 A,9.70 A,-0.99 pf
28/03/2023 6:00:00 PM,241.91 V,242.21 V,242.93 V,7.83 A,8.98 A,9.77 A,-0.99 pf
28/03/2023 6:30:00 PM,242.46 V,242.70 V,243.32 V,7.68 A,8.50 A,8.47 A,-0.99 pf
28/03/2023 7:00:00 PM,247.94 V,248.58 V,248.13 V,7.80 A,8.13 A,8.98 A,-0.98 pf
28/03/2023 7:30:00 PM,247.67 V,248.15 V,247.72 V,7.71 A,8.83 A,8.43 A,-0.98 pf
