Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
15/03/2023 12:00:00 AM,245.09 V,246.16 V,245.31 V,7.07 A,4.69 A,3.75 A,-0.99 pf
15/03/2023 12:30:00 AM,244.44 V,245.57 V,244.47 V,7.01 A,4.75 A,4.84 A,-0.99 pf
15/03/2023 1:00:00 AM,244.80 V,245.92 V,244.83 V,6.92 A,4.63 A,5.41 A,-0.98 pf
15/03/2023 1:30:00 AM,245.59 V,246.72 V,245.64 V,6.92 A,4.99 A,5.35 A,-0.98 pf
15/03/2023 2:00:00 AM,245.19 V,246.36 V,245.13 V,6.98 A,4.78 A,5.96 A,-0.97 pf
15/03/2023 2:30:00 AM,243.22 V,244.16 V,242.96 V,6.92 A,4.75 A,6.11 A,-0.98 pf
15/03/2023 3:00:00 AM,244.32 V,245.54 V,244.30 V,6.89 A,4.72 A,6.11 A,-0.97 pf
15/03/2023 3:30:00 AM,246.21 V,247.27 V,245.98 V,6.95 A,4.72 A,5.74 A,-0.97 pf
15/03/2023 4:00:00 AM,246.00 V,247.20 V,245.95 V,6.95 A,4.66 A,5.53 A,-0.97 pf
15/03/2023 4:30:00 AM,246.36 V,247.46 V,246.16 V,6.98 A,4.60 A,6.20 A,-0.97 pf
15/03/2023 5:00:00 AM,246.17 V,247.27 V,245.98 V,6.95 A,4.72 A,5.99 A,-0.97 pf
15/03/2023 5:30:00 AM,246.98 V,247.99 V,246.74 V,6.71 A,4.72 A,5.59 A,-0.97 pf
15/03/2023 6:00:00 AM,246.53 V,247.53 V,246.50 V,6.86 A,4.63 A,3.90 A,-0.99 pf
15/03/2023 6:30:00 AM,245.90 V,246.84 V,245.95 V,6.74 A,4.53 A,3.87 A,-0.99 pf
15/03/2023 7:00:00 AM,247.51 V,248.41 V,247.50 V,7.01 A,4.53 A,5.74 A,-0.98 pf
15/03/2023 7:30:00 AM,243.87 V,244.68 V,244.34 V,7.44 A,5.96 A,6.50 A,-0.99 pf
15/03/2023 8:00:00 AM,241.78 V,242.36 V,242.46 V,20.44 A,16.36 A,19.92 A,-0.99 pf
15/03/2023 8:30:00 AM,240.97 V,241.16 V,241.90 V,22.70 A,21.80 A,21.77 A,-0.99 pf
15/03/2023 9:00:00 AM,239.71 V,240.13 V,240.97 V,21.65 A,20.13 A,19.77 A,-0.99 pf
15/03/2023 9:30:00 AM,241.42 V,241.78 V,242.75 V,22.16 A,22.89 A,20.38 A,-0.99 pf
15/03/2023 10:00:00 AM,241.59 V,241.90 V,242.69 V,22.95 A,23.04 A,23.16 A,-0.99 pf
15/03/2023 10:30:00 AM,240.37 V,240.73 V,241.57 V,24.19 A,24.55 A,22.16 A,-0.99 pf
15/03/2023 11:00:00 AM,239.78 V,239.77 V,240.62 V,25.21 A,27.09 A,24.76 A,-0.99 pf
15/03/2023 11:30:00 AM,240.50 V,240.73 V,241.52 V,22.55 A,23.28 A,21.28 A,-0.99 pf
15/03/2023 12:00:00 PM,240.78 V,241.16 V,242.05 V,22.43 A,23.49 A,19.98 A,1.00 pf
15/03/2023 12:30:00 PM,242.05 V,242.65 V,243.72 V,20.83 A,21.95 A,17.57 A,0.99 pf
15/03/2023 1:00:00 PM,242.12 V,242.57 V,243.51 V,20.44 A,21.98 A,17.50 A,0.99 pf
15/03/2023 1:30:00 PM,239.89 V,240.20 V,241.11 V,21.47 A,22.95 A,19.29 A,0.99 pf
15/03/2023 2:00:00 PM,239.53 V,239.66 V,240.54 V,21.80 A,22.98 A,20.29 A,0.99 pf
15/03/2023 2:30:00 PM,240.40 V,240.73 V,241.29 V,22.98 A,22.49 A,19.71 A,0.99 pf
15/03/2023 3:00:00 PM,240.02 V,240.49 V,241.11 V,25.64 A,23.61 A,20.10 A,1.00 pf
15/03/2023 3:30:00 PM,239.77 V,240.42 V,241.17 V,25.12 A,24.70 A,19.11 A,-1.00 pf
15/03/2023 4:00:00 PM,239.58 V,240.21 V,240.87 V,21.13 A,20.26 A,15.51 A,0.99 pf
15/03/2023 4:30:00 PM,240.59 V,241.28 V,241.78 V,20.83 A,16.69 A,13.00 A,0.99 pf
15/03/2023 5:00:00 PM,242.46 V,243.30 V,243.96 V,19.56 A,16.17 A,12.85 A,1.00 pf
15/03/2023 5:30:00 PM,241.47 V,242.10 V,242.84 V,17.05 A,13.18 A,10.01 A,1.00 pf
15/03/2023 6:00:00 PM,242.50 V,243.30 V,243.82 V,14.03 A,8.62 A,7.68 A,-1.00 pf
15/03/2023 6:30:00 PM,242.45 V,243.08 V,243.53 V,9.55 A,4.99 A,5.26 A,-0.99 pf
15/03/2023 7:00:00 PM,242.50 V,243.44 V,242.75 V,9.22 A,4.99 A,6.32 A,-0.99 pf
15/03/2023 7:30:00 PM,246.71 V,247.70 V,246.79 V,8.98 A,5.47 A,6.44 A,-0.98 pf
15/03/2023 8:00:00 PM,247.60 V,248.42 V,247.60 V,8.95 A,5.32 A,6.26 A,-0.98 pf
15/03/2023 8:30:00 PM,247.68 V,248.70 V,247.82 V,8.89 A,5.20 A,5.59 A,-0.98 pf
15/03/2023 9:00:00 PM,247.41 V,248.29 V,247.53 V,8.86 A,5.38 A,5.62 A,-0.98 pf
15/03/2023 9:30:00 PM,248.49 V,249.44 V,248.58 V,8.83 A,5.32 A,5.77 A,-0.98 pf
