Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
16/03/2023 12:00:00 AM,244.03 V,244.95 V,243.97 V,8.07 A,4.99 A,6.23 A,-0.98 pf
16/03/2023 12:30:00 AM,243.65 V,244.49 V,243.70 V,7.77 A,4.84 A,4.72 A,-0.99 pf
16/03/2023 1:00:00 AM,243.75 V,244.66 V,243.68 V,7.71 A,4.75 A,5.35 A,-0.99 pf
16/03/2023 1:30:00 AM,243.68 V,244.71 V,243.58 V,7.74 A,5.20 A,6.20 A,-0.98 pf
16/03/2023 2:00:00 AM,244.78 V,245.64 V,244.47 V,7.77 A,4.93 A,6.17 A,-0.98 pf
16/03/2023 2:30:00 AM,244.92 V,245.92 V,244.71 V,7.68 A,4.99 A,5.96 A,-0.98 pf
16/03/2023 3:00:00 AM,244.95 V,245.97 V,244.80 V,7.68 A,4.78 A,5.56 A,-0.98 pf
16/03/2023 3:30:00 AM,245.33 V,246.38 V,245.14 V,7.83 A,4.75 A,5.29 A,-0.98 pf
16/03/2023 4:00:00 AM,245.59 V,246.72 V,245.57 V,7.71 A,4.75 A,4.99 A,-0.98 pf
16/03/2023 4:30:00 AM,246.28 V,247.31 V,246.09 V,7.71 A,4.69 A,5.56 A,-0.98 pf
16/03/2023 5:00:00 AM,244.01 V,245.23 V,243.97 V,7.65 A,4.87 A,5.47 A,-0.98 pf
16/03/2023 5:30:00 AM,243.05 V,244.08 V,242.89 V,7.65 A,4.69 A,5.59 A,-0.98 pf
16/03/2023 6:00:00 AM,247.96 V,248.99 V,247.82 V,7.77 A,4.81 A,5.65 A,-0.97 pf
16/03/2023 6:30:00 AM,247.39 V,248.58 V,247.44 V,7.74 A,4.66 A,4.87 A,-0.99 pf
16/03/2023 7:00:00 AM,247.44 V,248.56 V,247.56 V,7.74 A,4.72 A,4.50 A,-0.99 pf
16/03/2023 7:30:00 AM,247.15 V,248.34 V,247.38 V,9.28 A,7.07 A,6.83 A,-0.98 pf
16/03/2023 8:00:00 AM,245.43 V,246.48 V,246.21 V,13.18 A,16.60 A,8.65 A,-0.99 pf
16/03/2023 8:30:00 AM,243.85 V,244.58 V,244.71 V,13.63 A,21.40 A,8.89 A,1.00 pf
16/03/2023 9:00:00 AM,238.99 V,239.85 V,240.38 V,16.42 A,20.20 A,9.43 A,0.99 pf
16/03/2023 9:30:00 AM,241.50 V,242.15 V,242.81 V,15.48 A,19.98 A,9.22 A,0.99 pf
16/03/2023 10:00:00 AM,242.10 V,242.79 V,243.63 V,15.18 A,19.92 A,8.95 A,0.99 pf
16/03/2023 10:30:00 AM,240.57 V,241.09 V,242.03 V,15.63 A,21.01 A,8.53 A,0.99 pf
16/03/2023 11:00:00 AM,239.77 V,240.08 V,240.95 V,15.96 A,20.83 A,9.10 A,0.99 pf
16/03/2023 11:30:00 AM,240.11 V,240.49 V,241.36 V,16.78 A,20.32 A,8.92 A,0.99 pf
16/03/2023 12:00:00 PM,241.52 V,241.78 V,242.67 V,14.51 A,19.77 A,8.68 A,1.00 pf
16/03/2023 12:30:00 PM,243.20 V,243.79 V,244.49 V,9.37 A,12.24 A,7.47 A,-1.00 pf
16/03/2023 1:00:00 PM,243.12 V,243.70 V,244.11 V,8.01 A,4.90 A,5.38 A,-1.00 pf
16/03/2023 1:30:00 PM,240.38 V,240.80 V,241.19 V,8.16 A,5.44 A,6.74 A,-0.99 pf
16/03/2023 2:00:00 PM,239.25 V,239.66 V,239.89 V,8.19 A,5.32 A,8.43 A,-0.99 pf
