Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
22/03/2023 12:00:00 AM,244.80 V,246.53 V,244.73 V,10.07 A,5.23 A,6.65 A,-0.98 pf
22/03/2023 12:30:00 AM,241.83 V,243.42 V,241.64 V,9.73 A,5.65 A,6.86 A,-0.99 pf
22/03/2023 1:00:00 AM,241.91 V,243.65 V,241.78 V,9.52 A,4.32 A,7.17 A,-0.99 pf
22/03/2023 1:30:00 AM,241.93 V,243.46 V,241.76 V,9.37 A,4.66 A,6.95 A,-0.99 pf
22/03/2023 2:00:00 AM,242.67 V,244.35 V,242.46 V,9.10 A,4.35 A,6.89 A,-0.99 pf
22/03/2023 2:30:00 AM,242.45 V,244.13 V,242.36 V,9.10 A,4.35 A,5.83 A,-0.99 pf
22/03/2023 3:00:00 AM,242.41 V,244.08 V,242.33 V,9.07 A,4.26 A,5.99 A,-0.99 pf
22/03/2023 3:30:00 AM,242.51 V,244.09 V,242.29 V,9.10 A,4.38 A,6.41 A,-0.99 pf
22/03/2023 4:00:00 AM,242.58 V,244.22 V,242.41 V,8.98 A,4.05 A,6.50 A,-0.99 pf
22/03/2023 4:30:00 AM,243.29 V,244.94 V,243.34 V,8.98 A,4.23 A,4.08 A,-1.00 pf
22/03/2023 5:00:00 AM,243.12 V,244.70 V,242.93 V,8.95 A,4.08 A,5.68 A,-0.99 pf
22/03/2023 5:30:00 AM,242.69 V,243.92 V,242.17 V,8.95 A,4.23 A,6.35 A,-0.99 pf
22/03/2023 6:00:00 AM,244.34 V,245.68 V,244.01 V,9.01 A,4.11 A,5.71 A,-0.98 pf
22/03/2023 6:30:00 AM,245.31 V,246.62 V,245.01 V,9.13 A,4.35 A,6.29 A,-0.98 pf
22/03/2023 7:00:00 AM,245.85 V,247.08 V,245.64 V,9.19 A,4.32 A,7.01 A,-0.98 pf
22/03/2023 7:30:00 AM,245.80 V,246.83 V,246.41 V,9.37 A,5.14 A,6.80 A,-0.98 pf
22/03/2023 8:00:00 AM,246.74 V,247.63 V,247.41 V,13.67 A,12.24 A,13.79 A,-0.99 pf
22/03/2023 8:30:00 AM,244.64 V,245.23 V,245.04 V,16.63 A,18.56 A,19.98 A,-1.00 pf
22/03/2023 9:00:00 AM,243.65 V,243.91 V,244.23 V,15.87 A,23.76 A,18.99 A,0.99 pf
22/03/2023 9:30:00 AM,241.48 V,241.66 V,242.08 V,16.60 A,24.28 A,19.47 A,0.99 pf
22/03/2023 10:00:00 AM,240.45 V,240.61 V,241.23 V,17.84 A,26.06 A,21.86 A,-1.00 pf
22/03/2023 10:30:00 AM,239.42 V,239.41 V,240.28 V,18.11 A,28.03 A,20.68 A,1.00 pf
22/03/2023 11:00:00 AM,239.53 V,239.41 V,240.23 V,18.74 A,28.24 A,22.89 A,-1.00 pf
22/03/2023 11:30:00 AM,239.83 V,239.78 V,240.59 V,19.08 A,27.97 A,23.58 A,-1.00 pf
22/03/2023 12:00:00 PM,240.50 V,240.54 V,241.19 V,19.56 A,26.67 A,22.86 A,0.99 pf
22/03/2023 12:30:00 PM,241.72 V,241.98 V,242.55 V,19.50 A,25.09 A,22.46 A,0.99 pf
22/03/2023 1:00:00 PM,241.07 V,241.36 V,241.90 V,19.59 A,24.73 A,22.34 A,0.99 pf
22/03/2023 1:30:00 PM,239.54 V,239.68 V,240.32 V,20.01 A,25.24 A,23.28 A,0.99 pf
22/03/2023 2:00:00 PM,239.61 V,239.78 V,240.45 V,20.32 A,26.57 A,22.64 A,0.99 pf
22/03/2023 2:30:00 PM,239.06 V,239.23 V,239.85 V,19.59 A,26.42 A,22.98 A,0.99 pf
22/03/2023 3:00:00 PM,240.59 V,240.49 V,241.14 V,16.75 A,28.03 A,23.34 A,0.99 pf
22/03/2023 3:30:00 PM,241.50 V,241.35 V,242.07 V,15.78 A,27.51 A,21.53 A,0.99 pf
22/03/2023 4:00:00 PM,240.50 V,240.73 V,241.24 V,15.99 A,21.37 A,16.60 A,0.99 pf
22/03/2023 4:30:00 PM,240.52 V,240.95 V,241.55 V,16.78 A,17.57 A,11.76 A,0.99 pf
22/03/2023 5:00:00 PM,242.36 V,243.03 V,243.20 V,14.97 A,6.98 A,9.07 A,-1.00 pf
22/03/2023 5:30:00 PM,242.91 V,243.60 V,243.96 V,14.60 A,5.99 A,8.50 A,-0.99 pf
22/03/2023 6:00:00 PM,243.65 V,244.58 V,244.80 V,14.54 A,5.59 A,8.47 A,-0.99 pf
22/03/2023 6:30:00 PM,243.79 V,244.83 V,244.68 V,14.18 A,5.26 A,9.95 A,-0.99 pf
22/03/2023 7:00:00 PM,241.83 V,243.37 V,242.17 V,14.03 A,4.96 A,8.25 A,-0.99 pf
22/03/2023 7:30:00 PM,241.79 V,243.32 V,241.79 V,13.76 A,5.32 A,8.13 A,-0.99 pf
22/03/2023 8:00:00 PM,246.48 V,247.99 V,246.53 V,13.33 A,5.14 A,8.19 A,-0.99 pf
22/03/2023 8:30:00 PM,247.63 V,248.80 V,247.77 V,13.09 A,5.47 A,7.71 A,-0.98 pf
22/03/2023 9:00:00 PM,247.93 V,249.13 V,248.01 V,12.33 A,5.35 A,7.56 A,-0.98 pf
22/03/2023 9:30:00 PM,247.44 V,248.34 V,247.24 V,11.94 A,5.99 A,7.71 A,-0.98 pf
22/03/2023 10:00:00 PM,247.46 V,248.42 V,247.38 V,11.73 A,7.07 A,7.32 A,-0.99 pf
22/03/2023 10:30:00 PM,244.58 V,245.47 V,244.42 V,11.52 A,6.53 A,7.17 A,-0.99 pf
22/03/2023 11:00:00 PM,245.78 V,246.88 V,245.85 V,11.55 A,5.41 A,5.65 A,-1.00 pf
22/03/2023 11:30:00 PM,246.93 V,248.23 V,247.03 V,11.49 A,5.50 A,6.92 A,-0.99 pf
