Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
14/03/2023 12:00:00 AM,244.87 V,245.86 V,244.95 V,6.08 A,6.44 A,6.38 A,-0.99 pf
14/03/2023 12:30:00 AM,244.87 V,245.93 V,244.90 V,5.71 A,6.20 A,6.23 A,-0.98 pf
14/03/2023 1:00:00 AM,245.11 V,246.22 V,245.06 V,5.59 A,6.26 A,7.83 A,-0.98 pf
14/03/2023 1:30:00 AM,244.23 V,245.13 V,243.96 V,5.99 A,6.53 A,7.80 A,-0.98 pf
14/03/2023 2:00:00 AM,245.45 V,246.52 V,245.25 V,5.50 A,6.14 A,6.26 A,-0.98 pf
14/03/2023 2:30:00 AM,245.52 V,246.67 V,245.37 V,5.77 A,6.32 A,7.32 A,-0.98 pf
14/03/2023 3:00:00 AM,246.17 V,247.08 V,245.86 V,5.50 A,6.29 A,6.32 A,-0.98 pf
14/03/2023 3:30:00 AM,246.14 V,247.20 V,245.85 V,5.65 A,6.26 A,6.92 A,-0.98 pf
14/03/2023 4:00:00 AM,243.46 V,244.42 V,243.06 V,5.65 A,5.87 A,7.23 A,-0.99 pf
14/03/2023 4:30:00 AM,243.48 V,244.44 V,243.22 V,5.47 A,6.29 A,6.02 A,-0.98 pf
14/03/2023 5:00:00 AM,243.37 V,244.52 V,243.17 V,5.41 A,5.96 A,6.59 A,-0.99 pf
14/03/2023 5:30:00 AM,243.41 V,244.28 V,243.22 V,5.41 A,6.05 A,4.66 A,1.00 pf
14/03/2023 6:00:00 AM,242.69 V,243.44 V,242.50 V,5.41 A,6.11 A,5.71 A,-0.99 pf
14/03/2023 6:30:00 AM,244.11 V,244.88 V,243.80 V,5.50 A,6.08 A,6.44 A,-0.99 pf
14/03/2023 7:00:00 AM,247.50 V,248.27 V,247.15 V,5.47 A,5.23 A,7.38 A,-0.97 pf
14/03/2023 7:30:00 AM,246.04 V,246.72 V,246.28 V,5.62 A,5.71 A,8.13 A,-0.97 pf
14/03/2023 8:00:00 AM,244.40 V,244.90 V,245.19 V,13.82 A,13.33 A,13.48 A,-1.00 pf
14/03/2023 8:30:00 AM,240.92 V,241.50 V,242.00 V,17.23 A,15.78 A,13.82 A,-0.99 pf
14/03/2023 9:00:00 AM,242.57 V,243.10 V,243.92 V,23.31 A,20.07 A,18.20 A,-0.98 pf
14/03/2023 9:30:00 AM,241.45 V,241.88 V,242.63 V,24.00 A,21.56 A,21.28 A,-0.97 pf
14/03/2023 10:00:00 AM,241.43 V,241.79 V,242.86 V,24.67 A,27.21 A,20.41 A,-0.98 pf
14/03/2023 10:30:00 AM,242.12 V,242.55 V,243.58 V,23.31 A,25.82 A,18.32 A,-0.99 pf
14/03/2023 11:00:00 AM,241.62 V,242.02 V,243.17 V,22.61 A,25.52 A,17.35 A,-0.99 pf
14/03/2023 11:30:00 AM,242.15 V,242.39 V,243.61 V,22.01 A,25.91 A,17.81 A,-0.99 pf
14/03/2023 12:00:00 PM,242.26 V,242.39 V,243.53 V,21.47 A,25.97 A,18.41 A,-0.99 pf
14/03/2023 12:30:00 PM,244.01 V,244.27 V,245.37 V,22.83 A,26.91 A,18.96 A,-0.99 pf
14/03/2023 1:00:00 PM,243.75 V,243.89 V,245.01 V,21.86 A,26.88 A,19.38 A,-0.99 pf
14/03/2023 1:30:00 PM,241.93 V,241.95 V,243.13 V,22.98 A,28.33 A,19.44 A,-0.99 pf
14/03/2023 2:00:00 PM,240.66 V,240.87 V,242.00 V,24.22 A,27.97 A,18.90 A,-0.99 pf
14/03/2023 2:30:00 PM,241.00 V,241.29 V,242.24 V,22.70 A,26.06 A,18.41 A,-0.99 pf
14/03/2023 3:00:00 PM,241.12 V,241.35 V,242.34 V,25.34 A,26.88 A,20.10 A,-0.99 pf
14/03/2023 3:30:00 PM,241.62 V,242.02 V,242.98 V,23.22 A,24.97 A,17.32 A,-0.99 pf
14/03/2023 4:00:00 PM,241.52 V,242.02 V,242.86 V,20.32 A,21.56 A,14.87 A,-0.99 pf
