Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
09/03/2023 12:00:00 AM,244.68 V,245.97 V,244.61 V,12.61 A,5.14 A,8.43 A,-0.99 pf
09/03/2023 12:30:00 AM,243.91 V,245.14 V,243.75 V,12.64 A,5.02 A,8.53 A,-0.99 pf
09/03/2023 1:00:00 AM,244.61 V,245.92 V,244.44 V,12.46 A,5.14 A,8.34 A,-0.99 pf
09/03/2023 1:30:00 AM,245.07 V,246.40 V,244.95 V,12.43 A,5.41 A,8.22 A,-0.99 pf
09/03/2023 2:00:00 AM,245.66 V,247.08 V,245.74 V,12.33 A,5.14 A,7.17 A,-0.99 pf
09/03/2023 2:30:00 AM,245.01 V,246.40 V,245.02 V,12.43 A,5.17 A,7.10 A,-0.99 pf
09/03/2023 3:00:00 AM,242.93 V,244.27 V,242.77 V,12.15 A,4.96 A,8.19 A,-0.99 pf
09/03/2023 3:30:00 AM,242.93 V,244.35 V,242.77 V,12.40 A,5.17 A,8.31 A,-0.99 pf
09/03/2023 4:00:00 AM,241.98 V,243.39 V,241.84 V,12.49 A,4.84 A,8.34 A,-0.99 pf
09/03/2023 4:30:00 AM,242.38 V,243.77 V,242.17 V,12.33 A,5.11 A,8.25 A,-0.99 pf
09/03/2023 5:00:00 AM,242.96 V,244.32 V,242.75 V,12.37 A,4.78 A,7.74 A,-0.99 pf
09/03/2023 5:30:00 AM,242.53 V,243.70 V,242.15 V,12.37 A,5.20 A,8.28 A,-0.99 pf
09/03/2023 6:00:00 AM,242.22 V,243.36 V,241.86 V,12.06 A,4.72 A,8.19 A,-0.99 pf
09/03/2023 6:30:00 AM,242.84 V,244.13 V,242.53 V,12.24 A,4.90 A,8.47 A,-0.99 pf
09/03/2023 7:00:00 AM,247.24 V,248.48 V,246.91 V,12.24 A,4.99 A,8.74 A,-0.99 pf
