Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
30/03/2023 12:00:00 AM,245.19 V,246.53 V,245.40 V,12.37 A,4.57 A,6.11 A,-0.99 pf
30/03/2023 12:30:00 AM,244.40 V,245.74 V,244.54 V,12.15 A,4.41 A,6.14 A,-0.99 pf
30/03/2023 1:00:00 AM,243.63 V,244.90 V,243.65 V,11.94 A,4.35 A,6.08 A,-0.99 pf
30/03/2023 1:30:00 AM,243.48 V,244.63 V,243.32 V,11.94 A,4.75 A,5.71 A,-0.99 pf
30/03/2023 2:00:00 AM,243.58 V,245.07 V,243.67 V,12.27 A,4.57 A,5.62 A,-0.99 pf
30/03/2023 2:30:00 AM,244.23 V,245.68 V,244.25 V,12.37 A,4.53 A,5.53 A,-0.99 pf
30/03/2023 3:00:00 AM,244.97 V,246.14 V,244.68 V,12.09 A,4.20 A,6.08 A,-0.99 pf
30/03/2023 3:30:00 AM,245.18 V,246.36 V,244.99 V,12.27 A,4.29 A,4.84 A,-0.99 pf
30/03/2023 4:00:00 AM,245.47 V,246.74 V,245.09 V,12.21 A,4.05 A,6.29 A,-0.99 pf
30/03/2023 4:30:00 AM,244.85 V,246.19 V,244.56 V,12.09 A,4.29 A,5.56 A,-0.99 pf
30/03/2023 5:00:00 AM,244.66 V,245.97 V,244.35 V,12.15 A,4.05 A,6.41 A,-0.99 pf
30/03/2023 5:30:00 AM,243.89 V,245.42 V,243.82 V,11.64 A,4.32 A,6.56 A,-0.99 pf
30/03/2023 6:00:00 AM,243.92 V,245.38 V,243.82 V,11.91 A,4.02 A,6.26 A,-0.99 pf
30/03/2023 6:30:00 AM,243.53 V,245.09 V,243.55 V,11.31 A,3.66 A,5.62 A,-0.99 pf
30/03/2023 7:00:00 AM,243.63 V,244.85 V,243.41 V,11.31 A,4.11 A,6.44 A,-0.99 pf
30/03/2023 7:30:00 AM,243.27 V,244.04 V,243.53 V,10.34 A,11.88 A,6.68 A,-0.99 pf
30/03/2023 8:00:00 AM,241.71 V,242.50 V,242.14 V,12.67 A,10.85 A,8.68 A,1.00 pf
30/03/2023 8:30:00 AM,240.69 V,241.00 V,241.28 V,12.76 A,16.48 A,14.36 A,0.99 pf
30/03/2023 9:00:00 AM,241.43 V,241.78 V,242.33 V,13.85 A,17.20 A,13.03 A,0.99 pf
30/03/2023 9:30:00 AM,242.38 V,242.53 V,243.37 V,15.30 A,17.87 A,13.27 A,0.99 pf
30/03/2023 10:00:00 AM,241.88 V,242.00 V,242.89 V,15.00 A,17.32 A,13.36 A,0.99 pf
30/03/2023 10:30:00 AM,240.52 V,240.62 V,241.48 V,15.15 A,17.75 A,14.54 A,1.00 pf
30/03/2023 11:00:00 AM,241.23 V,240.95 V,242.26 V,13.15 A,19.83 A,14.09 A,0.99 pf
30/03/2023 11:30:00 AM,241.02 V,240.81 V,241.98 V,14.33 A,21.40 A,15.39 A,1.00 pf
30/03/2023 12:00:00 PM,241.66 V,241.57 V,242.74 V,14.87 A,20.47 A,16.33 A,1.00 pf
30/03/2023 12:30:00 PM,242.81 V,242.94 V,243.84 V,16.27 A,22.34 A,17.66 A,-0.99 pf
30/03/2023 1:00:00 PM,242.15 V,242.21 V,243.27 V,17.84 A,23.94 A,17.96 A,-0.99 pf
30/03/2023 1:30:00 PM,240.83 V,240.45 V,241.86 V,17.32 A,26.03 A,19.41 A,-0.99 pf
30/03/2023 2:00:00 PM,239.65 V,239.35 V,240.64 V,18.56 A,26.36 A,19.32 A,-0.99 pf
30/03/2023 2:30:00 PM,241.33 V,240.80 V,242.05 V,15.30 A,25.70 A,22.64 A,-0.99 pf
30/03/2023 3:00:00 PM,241.21 V,240.69 V,242.07 V,14.39 A,25.00 A,20.20 A,-0.99 pf
30/03/2023 3:30:00 PM,240.73 V,240.20 V,241.54 V,13.24 A,21.16 A,17.96 A,0.99 pf
30/03/2023 4:00:00 PM,240.64 V,240.54 V,241.66 V,11.10 A,11.34 A,11.88 A,0.99 pf
30/03/2023 4:30:00 PM,241.90 V,242.05 V,242.58 V,8.86 A,6.95 A,11.70 A,-0.99 pf
30/03/2023 5:00:00 PM,242.86 V,243.56 V,243.97 V,8.92 A,6.77 A,11.67 A,-0.99 pf
30/03/2023 5:30:00 PM,242.72 V,243.48 V,244.01 V,8.80 A,6.98 A,10.43 A,-0.99 pf
30/03/2023 6:00:00 PM,242.67 V,243.32 V,243.94 V,8.62 A,6.77 A,9.83 A,-0.99 pf
30/03/2023 6:30:00 PM,242.96 V,243.67 V,243.96 V,8.10 A,6.50 A,10.22 A,-0.99 pf
30/03/2023 7:00:00 PM,242.57 V,243.55 V,242.94 V,8.16 A,6.44 A,9.10 A,-0.99 pf
30/03/2023 7:30:00 PM,241.95 V,242.74 V,241.93 V,8.07 A,6.62 A,10.22 A,-0.99 pf
30/03/2023 8:00:00 PM,241.66 V,242.55 V,241.74 V,8.07 A,6.17 A,9.55 A,-0.99 pf
30/03/2023 8:30:00 PM,242.94 V,243.58 V,242.91 V,7.77 A,6.32 A,8.86 A,-0.99 pf
30/03/2023 9:00:00 PM,243.65 V,244.22 V,243.60 V,7.50 A,6.02 A,8.01 A,-0.98 pf
30/03/2023 9:30:00 PM,244.25 V,244.82 V,244.20 V,7.62 A,6.35 A,9.67 A,-0.99 pf
30/03/2023 10:00:00 PM,244.13 V,245.02 V,244.51 V,7.53 A,6.11 A,7.23 A,-0.99 pf
30/03/2023 10:30:00 PM,244.87 V,245.73 V,245.13 V,7.35 A,6.11 A,7.04 A,-0.99 pf
30/03/2023 11:00:00 PM,242.82 V,243.61 V,242.93 V,7.04 A,5.90 A,7.92 A,-0.99 pf
30/03/2023 11:30:00 PM,243.92 V,244.71 V,243.89 V,7.10 A,6.23 A,7.89 A,-0.99 pf
