Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
02/03/2023 12:00:00 AM,243.97 V,245.33 V,243.96 V,7.38 A,4.72 A,5.56 A,-0.98 pf
02/03/2023 12:30:00 AM,243.65 V,245.14 V,243.72 V,7.38 A,4.38 A,4.87 A,-0.98 pf
02/03/2023 1:00:00 AM,244.70 V,246.19 V,244.70 V,7.38 A,4.38 A,5.65 A,-0.98 pf
02/03/2023 1:30:00 AM,244.61 V,245.85 V,244.39 V,7.38 A,5.02 A,5.74 A,-0.97 pf
02/03/2023 2:00:00 AM,245.40 V,246.79 V,245.23 V,7.04 A,4.53 A,5.87 A,-0.97 pf
02/03/2023 2:30:00 AM,244.04 V,245.35 V,243.97 V,7.35 A,4.75 A,4.44 A,-0.98 pf
02/03/2023 3:00:00 AM,243.51 V,244.88 V,243.44 V,7.17 A,4.38 A,4.87 A,-0.98 pf
02/03/2023 3:30:00 AM,243.56 V,244.78 V,243.42 V,6.92 A,4.60 A,3.84 A,-0.99 pf
02/03/2023 4:00:00 AM,243.61 V,245.04 V,243.55 V,7.17 A,4.38 A,4.02 A,-0.99 pf
02/03/2023 4:30:00 AM,242.69 V,243.94 V,242.43 V,7.04 A,4.41 A,4.50 A,-0.98 pf
02/03/2023 5:00:00 AM,242.08 V,243.41 V,241.90 V,6.92 A,4.53 A,4.84 A,-0.98 pf
02/03/2023 5:30:00 AM,243.70 V,244.80 V,243.41 V,6.83 A,4.44 A,5.02 A,-0.98 pf
02/03/2023 6:00:00 AM,248.10 V,249.27 V,247.81 V,7.07 A,4.60 A,4.90 A,-0.97 pf
02/03/2023 6:30:00 AM,248.41 V,249.57 V,248.13 V,7.10 A,4.44 A,5.05 A,-0.97 pf
02/03/2023 7:00:00 AM,247.53 V,248.58 V,247.12 V,7.07 A,4.53 A,5.99 A,-0.98 pf
02/03/2023 7:30:00 AM,246.05 V,247.12 V,246.09 V,8.43 A,6.29 A,7.01 A,-0.99 pf
02/03/2023 8:00:00 AM,243.20 V,244.32 V,243.96 V,16.30 A,10.55 A,9.86 A,-0.99 pf
02/03/2023 8:30:00 AM,241.11 V,242.03 V,242.03 V,18.20 A,14.93 A,13.82 A,-0.99 pf
02/03/2023 9:00:00 AM,240.52 V,241.04 V,241.59 V,16.81 A,18.02 A,13.33 A,-0.99 pf
02/03/2023 9:30:00 AM,239.89 V,240.37 V,241.09 V,19.05 A,19.17 A,12.00 A,-0.99 pf
02/03/2023 10:00:00 AM,239.58 V,239.94 V,240.90 V,19.68 A,18.83 A,10.28 A,1.00 pf
02/03/2023 10:30:00 AM,239.89 V,240.42 V,241.35 V,23.46 A,21.62 A,12.06 A,-0.99 pf
02/03/2023 11:00:00 AM,240.66 V,241.24 V,242.05 V,22.22 A,20.68 A,12.85 A,-0.99 pf
02/03/2023 11:30:00 AM,239.78 V,240.50 V,241.21 V,24.40 A,21.19 A,13.82 A,-0.99 pf
02/03/2023 12:00:00 PM,240.64 V,241.50 V,242.22 V,24.22 A,21.53 A,14.57 A,-0.99 pf
02/03/2023 12:30:00 PM,241.72 V,242.84 V,243.42 V,26.27 A,21.65 A,13.85 A,-0.99 pf
02/03/2023 1:00:00 PM,241.28 V,242.10 V,242.70 V,25.30 A,20.74 A,14.54 A,-0.99 pf
