Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
24/03/2023 12:00:00 AM,243.20 V,244.40 V,243.36 V,7.38 A,7.38 A,4.72 A,-0.99 pf
24/03/2023 12:30:00 AM,242.55 V,243.75 V,242.51 V,7.38 A,6.68 A,5.26 A,-0.99 pf
24/03/2023 1:00:00 AM,242.26 V,243.63 V,242.22 V,7.26 A,5.11 A,5.77 A,-0.99 pf
24/03/2023 1:30:00 AM,242.19 V,243.53 V,242.14 V,7.10 A,5.56 A,5.17 A,-0.98 pf
24/03/2023 2:00:00 AM,242.05 V,243.42 V,241.96 V,7.13 A,4.69 A,5.35 A,-0.98 pf
24/03/2023 2:30:00 AM,241.90 V,243.34 V,241.84 V,7.04 A,4.84 A,5.80 A,-0.98 pf
24/03/2023 3:00:00 AM,242.08 V,243.49 V,241.96 V,7.04 A,4.69 A,5.74 A,-0.98 pf
24/03/2023 3:30:00 AM,241.88 V,243.25 V,241.72 V,7.13 A,4.69 A,5.53 A,-0.98 pf
24/03/2023 4:00:00 AM,244.01 V,245.49 V,243.85 V,7.04 A,4.53 A,5.11 A,-0.97 pf
24/03/2023 4:30:00 AM,245.43 V,246.96 V,245.37 V,7.17 A,4.69 A,5.29 A,-0.98 pf
24/03/2023 5:00:00 AM,243.80 V,245.18 V,243.56 V,7.01 A,4.53 A,5.20 A,-0.98 pf
24/03/2023 5:30:00 AM,243.34 V,244.51 V,243.00 V,7.07 A,5.08 A,4.84 A,-0.99 pf
24/03/2023 6:00:00 AM,243.17 V,244.37 V,243.12 V,7.07 A,4.90 A,3.08 A,-0.99 pf
24/03/2023 6:30:00 AM,243.68 V,244.90 V,243.39 V,6.98 A,3.54 A,5.23 A,-0.98 pf
24/03/2023 7:00:00 AM,243.32 V,244.34 V,242.93 V,6.98 A,3.51 A,5.14 A,-0.98 pf
24/03/2023 7:30:00 AM,243.27 V,244.08 V,244.09 V,14.33 A,12.00 A,6.11 A,-0.99 pf
24/03/2023 8:00:00 AM,241.55 V,242.46 V,242.60 V,19.47 A,13.00 A,10.22 A,0.99 pf
24/03/2023 8:30:00 AM,240.64 V,241.42 V,241.48 V,17.99 A,12.49 A,10.37 A,0.99 pf
24/03/2023 9:00:00 AM,239.83 V,240.28 V,240.56 V,17.90 A,16.27 A,14.48 A,0.99 pf
24/03/2023 9:30:00 AM,240.49 V,240.85 V,241.14 V,18.50 A,19.41 A,18.29 A,0.99 pf
24/03/2023 10:00:00 AM,240.08 V,240.64 V,240.71 V,21.31 A,15.81 A,18.74 A,0.99 pf
24/03/2023 10:30:00 AM,240.09 V,240.64 V,240.80 V,22.49 A,15.42 A,19.35 A,0.99 pf
24/03/2023 11:00:00 AM,240.73 V,241.23 V,241.38 V,22.37 A,15.78 A,19.77 A,0.99 pf
24/03/2023 11:30:00 AM,241.57 V,242.14 V,242.21 V,23.88 A,16.48 A,20.10 A,0.99 pf
24/03/2023 12:00:00 PM,241.55 V,242.22 V,242.46 V,24.25 A,15.57 A,17.81 A,0.99 pf
24/03/2023 12:30:00 PM,241.78 V,242.58 V,242.79 V,24.61 A,13.91 A,19.05 A,0.99 pf
24/03/2023 1:00:00 PM,241.86 V,242.65 V,242.77 V,24.31 A,13.51 A,19.02 A,0.99 pf
24/03/2023 1:30:00 PM,240.40 V,241.12 V,241.19 V,25.12 A,13.76 A,19.14 A,0.99 pf
24/03/2023 2:00:00 PM,239.83 V,240.61 V,240.54 V,25.21 A,13.21 A,19.08 A,0.99 pf
24/03/2023 2:30:00 PM,239.65 V,240.49 V,240.32 V,26.06 A,13.60 A,19.26 A,0.99 pf
24/03/2023 3:00:00 PM,239.39 V,240.30 V,240.14 V,26.39 A,14.72 A,19.83 A,0.99 pf
24/03/2023 3:30:00 PM,238.56 V,239.47 V,239.34 V,26.24 A,13.97 A,19.50 A,0.99 pf
24/03/2023 4:00:00 PM,238.39 V,239.20 V,239.13 V,25.55 A,13.36 A,17.05 A,0.99 pf
24/03/2023 4:30:00 PM,241.28 V,242.31 V,242.24 V,22.67 A,8.47 A,11.22 A,-1.00 pf
24/03/2023 5:00:00 PM,243.03 V,244.04 V,243.87 V,13.82 A,5.53 A,7.23 A,-0.99 pf
24/03/2023 5:30:00 PM,241.29 V,242.10 V,242.05 V,7.89 A,4.75 A,5.93 A,-0.98 pf
24/03/2023 6:00:00 PM,242.58 V,243.37 V,243.49 V,7.41 A,4.47 A,4.75 A,-0.99 pf
