Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
26/03/2023 12:00:00 AM,244.94 V,245.81 V,244.90 V,7.07 A,4.66 A,5.32 A,-0.97 pf
26/03/2023 12:30:00 AM,244.11 V,244.97 V,244.01 V,7.07 A,4.14 A,5.29 A,-0.98 pf
26/03/2023 1:00:00 AM,244.35 V,245.25 V,244.51 V,7.10 A,4.11 A,3.72 A,-0.99 pf
26/03/2023 1:30:00 AM,245.09 V,245.92 V,244.97 V,6.98 A,4.81 A,4.99 A,-0.97 pf
26/03/2023 2:00:00 AM,245.28 V,246.26 V,245.21 V,7.01 A,4.23 A,4.41 A,-0.97 pf
26/03/2023 2:30:00 AM,245.25 V,246.19 V,245.09 V,7.01 A,4.47 A,5.26 A,-0.97 pf
26/03/2023 3:00:00 AM,243.58 V,244.49 V,243.37 V,6.89 A,4.14 A,5.17 A,-0.98 pf
26/03/2023 3:30:00 AM,242.91 V,243.82 V,242.70 V,6.89 A,4.38 A,4.72 A,-0.97 pf
26/03/2023 4:00:00 AM,242.39 V,243.36 V,242.21 V,6.53 A,4.08 A,4.50 A,-0.98 pf
26/03/2023 4:30:00 AM,242.41 V,243.44 V,242.10 V,6.77 A,4.20 A,5.68 A,-0.97 pf
26/03/2023 5:00:00 AM,242.94 V,243.92 V,242.57 V,6.74 A,4.05 A,5.74 A,-0.97 pf
26/03/2023 5:30:00 AM,242.82 V,243.85 V,242.55 V,6.77 A,4.26 A,4.69 A,-0.97 pf
26/03/2023 6:00:00 AM,242.86 V,243.87 V,242.57 V,6.86 A,4.17 A,5.65 A,-0.97 pf
26/03/2023 6:30:00 AM,242.62 V,243.68 V,242.33 V,6.83 A,3.81 A,5.47 A,-0.97 pf
26/03/2023 7:00:00 AM,243.12 V,244.06 V,243.06 V,6.32 A,3.87 A,3.81 A,-0.99 pf
26/03/2023 7:30:00 AM,243.30 V,244.18 V,243.91 V,6.44 A,4.11 A,4.84 A,-0.97 pf
26/03/2023 8:00:00 AM,242.91 V,243.68 V,243.84 V,6.38 A,4.26 A,5.23 A,-0.98 pf
26/03/2023 8:30:00 AM,241.95 V,242.62 V,242.96 V,6.92 A,4.96 A,5.08 A,-0.98 pf
26/03/2023 9:00:00 AM,242.00 V,242.55 V,242.96 V,7.17 A,4.96 A,5.99 A,-0.98 pf
26/03/2023 9:30:00 AM,243.27 V,243.73 V,244.22 V,7.53 A,5.93 A,5.62 A,-0.98 pf
26/03/2023 10:00:00 AM,242.53 V,243.10 V,243.46 V,7.62 A,5.29 A,6.44 A,-0.98 pf
26/03/2023 10:30:00 AM,241.54 V,242.15 V,242.60 V,7.89 A,5.47 A,6.29 A,-0.99 pf
26/03/2023 11:00:00 AM,241.33 V,241.90 V,242.39 V,8.07 A,6.38 A,6.92 A,-0.99 pf
26/03/2023 11:30:00 AM,243.87 V,244.64 V,245.01 V,8.34 A,5.80 A,6.83 A,-0.99 pf
26/03/2023 12:00:00 PM,245.43 V,246.09 V,246.43 V,8.47 A,6.14 A,8.22 A,-0.98 pf
26/03/2023 12:30:00 PM,245.26 V,245.86 V,246.31 V,8.40 A,5.96 A,7.62 A,-0.98 pf
26/03/2023 1:00:00 PM,244.71 V,245.26 V,245.85 V,8.74 A,6.44 A,7.71 A,-0.99 pf
26/03/2023 1:30:00 PM,243.99 V,244.54 V,245.07 V,8.71 A,7.23 A,6.98 A,-0.99 pf
26/03/2023 2:00:00 PM,243.80 V,244.47 V,244.87 V,9.01 A,6.95 A,7.68 A,-0.99 pf
26/03/2023 2:30:00 PM,243.68 V,244.39 V,244.85 V,8.92 A,6.80 A,7.41 A,-0.99 pf
26/03/2023 3:00:00 PM,244.18 V,244.73 V,245.18 V,8.74 A,5.41 A,7.29 A,-0.98 pf
26/03/2023 3:30:00 PM,244.39 V,244.97 V,245.78 V,8.83 A,6.02 A,7.01 A,-0.99 pf
26/03/2023 4:00:00 PM,243.97 V,244.73 V,245.45 V,8.71 A,5.41 A,6.68 A,-0.98 pf
26/03/2023 4:30:00 PM,243.99 V,244.73 V,245.26 V,9.19 A,5.14 A,6.83 A,-0.99 pf
26/03/2023 5:00:00 PM,244.32 V,245.13 V,245.74 V,9.31 A,5.62 A,6.92 A,-0.99 pf
26/03/2023 5:30:00 PM,244.20 V,244.88 V,245.59 V,9.34 A,5.93 A,6.80 A,-0.99 pf
26/03/2023 6:00:00 PM,244.78 V,245.35 V,246.02 V,9.31 A,5.99 A,6.47 A,-0.99 pf
26/03/2023 6:30:00 PM,244.28 V,245.09 V,245.59 V,9.19 A,4.11 A,6.29 A,-0.98 pf
26/03/2023 7:00:00 PM,244.16 V,245.09 V,244.82 V,8.74 A,3.75 A,5.68 A,-0.99 pf
26/03/2023 7:30:00 PM,244.76 V,245.55 V,244.92 V,8.31 A,4.53 A,5.08 A,-0.99 pf
26/03/2023 8:00:00 PM,243.17 V,243.97 V,243.20 V,8.19 A,4.32 A,6.20 A,-0.98 pf
26/03/2023 8:30:00 PM,243.06 V,243.75 V,243.20 V,8.04 A,4.26 A,5.74 A,-0.98 pf
26/03/2023 9:00:00 PM,244.04 V,244.71 V,244.27 V,8.16 A,5.65 A,5.68 A,-0.98 pf
26/03/2023 9:30:00 PM,245.73 V,246.45 V,245.90 V,8.07 A,7.68 A,6.11 A,-0.98 pf
26/03/2023 10:00:00 PM,246.26 V,247.26 V,246.64 V,8.07 A,7.32 A,6.08 A,-0.98 pf
26/03/2023 10:30:00 PM,247.50 V,248.61 V,247.77 V,8.01 A,5.96 A,6.11 A,-0.97 pf
26/03/2023 11:00:00 PM,248.29 V,249.11 V,248.32 V,7.98 A,5.29 A,5.74 A,-0.97 pf
26/03/2023 11:30:00 PM,247.98 V,248.80 V,248.05 V,7.68 A,5.08 A,5.38 A,-0.97 pf
