Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
28/02/2023 12:00:00 AM,244.87 V,246.21 V,244.66 V,7.62 A,4.50 A,5.99 A,-0.98 pf
28/02/2023 12:30:00 AM,244.83 V,246.19 V,244.61 V,7.47 A,4.72 A,5.87 A,-0.97 pf
28/02/2023 1:00:00 AM,244.64 V,246.05 V,244.40 V,7.07 A,4.53 A,5.99 A,-0.98 pf
28/02/2023 1:30:00 AM,244.92 V,245.97 V,244.44 V,7.35 A,5.14 A,6.20 A,-0.97 pf
28/02/2023 2:00:00 AM,245.01 V,246.45 V,244.90 V,7.17 A,4.57 A,4.93 A,-0.99 pf
28/02/2023 2:30:00 AM,245.35 V,246.55 V,245.13 V,7.01 A,4.81 A,4.11 A,-0.99 pf
28/02/2023 3:00:00 AM,245.09 V,246.40 V,244.78 V,6.92 A,4.38 A,5.56 A,-0.98 pf
28/02/2023 3:30:00 AM,245.42 V,246.74 V,245.09 V,6.89 A,4.69 A,5.50 A,-0.98 pf
28/02/2023 4:00:00 AM,243.46 V,244.76 V,243.12 V,6.98 A,4.26 A,4.50 A,-0.98 pf
28/02/2023 4:30:00 AM,242.84 V,244.16 V,242.50 V,6.62 A,4.47 A,5.41 A,-0.98 pf
28/02/2023 5:00:00 AM,242.98 V,244.15 V,242.46 V,6.98 A,4.38 A,5.44 A,-0.98 pf
28/02/2023 5:30:00 AM,243.15 V,244.23 V,242.67 V,6.68 A,3.87 A,4.47 A,-0.98 pf
28/02/2023 6:00:00 AM,245.18 V,246.22 V,244.68 V,6.89 A,3.54 A,5.93 A,-0.97 pf
28/02/2023 6:30:00 AM,247.98 V,249.04 V,247.46 V,6.83 A,4.20 A,6.02 A,-0.96 pf
28/02/2023 7:00:00 AM,247.10 V,248.20 V,246.64 V,7.13 A,3.45 A,5.74 A,-0.97 pf
28/02/2023 7:30:00 AM,246.91 V,247.87 V,246.86 V,9.10 A,5.77 A,6.53 A,-0.98 pf
28/02/2023 8:00:00 AM,247.20 V,248.22 V,247.70 V,14.36 A,9.55 A,12.06 A,-0.99 pf
28/02/2023 8:30:00 AM,245.06 V,245.86 V,245.97 V,15.87 A,10.55 A,11.16 A,-0.99 pf
28/02/2023 9:00:00 AM,244.25 V,244.90 V,244.99 V,15.75 A,9.73 A,11.94 A,-0.99 pf
28/02/2023 9:30:00 AM,244.25 V,244.64 V,244.99 V,17.05 A,14.09 A,14.93 A,-0.99 pf
28/02/2023 10:00:00 AM,244.76 V,244.97 V,245.42 V,15.90 A,18.38 A,16.96 A,-0.99 pf
28/02/2023 10:30:00 AM,244.34 V,244.51 V,245.02 V,15.30 A,17.35 A,17.26 A,-0.99 pf
28/02/2023 11:00:00 AM,244.37 V,244.59 V,245.07 V,15.75 A,18.53 A,17.75 A,-0.99 pf
28/02/2023 11:30:00 AM,243.63 V,243.89 V,244.32 V,15.75 A,18.29 A,18.05 A,-1.00 pf
28/02/2023 12:00:00 PM,245.01 V,245.18 V,245.66 V,15.45 A,17.44 A,16.66 A,1.00 pf
28/02/2023 12:30:00 PM,246.65 V,246.91 V,247.67 V,15.27 A,17.47 A,15.30 A,-1.00 pf
28/02/2023 1:00:00 PM,246.29 V,246.41 V,247.05 V,15.15 A,17.41 A,16.54 A,1.00 pf
28/02/2023 1:30:00 PM,243.97 V,243.97 V,244.82 V,15.57 A,17.53 A,15.66 A,1.00 pf
28/02/2023 2:00:00 PM,243.29 V,243.48 V,244.15 V,16.36 A,17.75 A,15.69 A,0.99 pf
28/02/2023 2:30:00 PM,242.77 V,242.84 V,243.72 V,17.14 A,19.23 A,15.48 A,1.00 pf
28/02/2023 3:00:00 PM,242.19 V,242.29 V,243.37 V,18.17 A,20.20 A,13.79 A,-1.00 pf
28/02/2023 3:30:00 PM,242.94 V,243.01 V,243.96 V,18.35 A,20.07 A,15.39 A,-0.99 pf
28/02/2023 4:00:00 PM,242.60 V,242.74 V,243.56 V,18.14 A,19.89 A,14.93 A,-0.99 pf
28/02/2023 4:30:00 PM,243.56 V,243.84 V,244.83 V,16.72 A,19.68 A,14.45 A,-0.99 pf
28/02/2023 5:00:00 PM,246.17 V,246.43 V,247.29 V,13.67 A,18.41 A,12.85 A,-1.00 pf
28/02/2023 5:30:00 PM,244.09 V,244.70 V,244.92 V,13.06 A,11.00 A,7.53 A,-1.00 pf
