Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
13/03/2023 12:00:00 AM,245.26 V,246.47 V,245.40 V,6.95 A,4.78 A,5.08 A,-0.97 pf
13/03/2023 12:30:00 AM,245.54 V,246.47 V,245.42 V,7.04 A,4.50 A,5.11 A,-0.98 pf
13/03/2023 1:00:00 AM,243.60 V,244.68 V,243.67 V,6.86 A,4.57 A,5.59 A,-0.99 pf
13/03/2023 1:30:00 AM,241.96 V,242.96 V,241.95 V,6.86 A,5.05 A,5.56 A,-0.98 pf
13/03/2023 2:00:00 AM,242.69 V,243.63 V,242.53 V,6.86 A,4.66 A,5.26 A,-0.98 pf
13/03/2023 2:30:00 AM,243.05 V,244.22 V,243.13 V,6.83 A,4.87 A,4.69 A,-0.98 pf
13/03/2023 3:00:00 AM,243.60 V,244.68 V,243.46 V,6.86 A,4.66 A,5.44 A,-0.98 pf
13/03/2023 3:30:00 AM,243.70 V,244.68 V,243.53 V,6.83 A,4.75 A,5.59 A,-0.98 pf
13/03/2023 4:00:00 AM,243.37 V,244.66 V,243.39 V,6.59 A,4.44 A,5.26 A,-0.98 pf
13/03/2023 4:30:00 AM,243.58 V,244.64 V,243.51 V,6.68 A,4.66 A,3.72 A,-0.99 pf
13/03/2023 5:00:00 AM,243.92 V,244.94 V,243.77 V,6.83 A,4.60 A,4.38 A,-0.99 pf
13/03/2023 5:30:00 AM,243.89 V,244.94 V,243.67 V,6.86 A,4.66 A,5.50 A,-0.98 pf
13/03/2023 6:00:00 AM,243.10 V,244.20 V,243.10 V,6.62 A,4.50 A,4.60 A,-0.98 pf
13/03/2023 6:30:00 AM,243.32 V,244.52 V,243.36 V,6.77 A,4.41 A,5.26 A,-0.98 pf
13/03/2023 7:00:00 AM,247.56 V,248.66 V,247.63 V,7.32 A,5.32 A,6.35 A,-0.99 pf
13/03/2023 7:30:00 AM,247.36 V,248.66 V,248.34 V,19.44 A,10.43 A,7.10 A,-0.99 pf
13/03/2023 8:00:00 AM,246.64 V,247.67 V,247.48 V,18.17 A,10.46 A,12.88 A,-0.99 pf
13/03/2023 8:30:00 AM,245.38 V,245.64 V,246.07 V,19.29 A,16.96 A,17.90 A,-0.99 pf
13/03/2023 9:00:00 AM,242.48 V,242.62 V,243.30 V,19.47 A,17.81 A,17.63 A,-0.99 pf
13/03/2023 9:30:00 AM,242.48 V,242.75 V,243.49 V,19.65 A,17.17 A,17.41 A,-1.00 pf
13/03/2023 10:00:00 AM,242.38 V,242.69 V,243.39 V,16.23 A,16.27 A,15.30 A,0.99 pf
13/03/2023 10:30:00 AM,241.23 V,241.47 V,242.26 V,15.72 A,15.87 A,14.15 A,0.99 pf
13/03/2023 11:00:00 AM,241.45 V,241.78 V,242.36 V,15.60 A,15.87 A,15.48 A,0.99 pf
13/03/2023 11:30:00 AM,242.27 V,242.50 V,243.13 V,15.42 A,15.81 A,14.57 A,0.99 pf
13/03/2023 12:00:00 PM,243.10 V,243.30 V,244.13 V,15.15 A,15.42 A,15.18 A,0.99 pf
13/03/2023 12:30:00 PM,240.61 V,240.90 V,241.71 V,15.48 A,15.87 A,15.21 A,0.99 pf
13/03/2023 1:00:00 PM,239.90 V,240.37 V,241.07 V,16.17 A,15.24 A,14.33 A,0.99 pf
13/03/2023 1:30:00 PM,240.85 V,241.05 V,241.88 V,15.90 A,15.54 A,13.76 A,0.99 pf
13/03/2023 2:00:00 PM,241.72 V,242.00 V,242.91 V,15.24 A,14.84 A,12.24 A,0.99 pf
13/03/2023 2:30:00 PM,241.19 V,241.78 V,242.57 V,14.84 A,14.15 A,10.25 A,0.99 pf
13/03/2023 3:00:00 PM,240.80 V,241.38 V,242.02 V,14.75 A,14.57 A,10.28 A,0.99 pf
13/03/2023 3:30:00 PM,241.72 V,242.43 V,243.13 V,14.81 A,14.21 A,11.28 A,-1.00 pf
13/03/2023 4:00:00 PM,241.88 V,242.62 V,243.15 V,14.45 A,13.73 A,10.82 A,1.00 pf
13/03/2023 4:30:00 PM,241.72 V,242.46 V,243.08 V,15.33 A,13.73 A,11.07 A,1.00 pf
13/03/2023 5:00:00 PM,244.03 V,244.64 V,245.33 V,7.38 A,7.71 A,8.28 A,-0.99 pf
13/03/2023 5:30:00 PM,242.82 V,243.58 V,244.34 V,6.80 A,7.04 A,7.71 A,-0.99 pf
13/03/2023 6:00:00 PM,243.80 V,244.51 V,244.95 V,6.74 A,6.98 A,8.34 A,-0.99 pf
13/03/2023 6:30:00 PM,243.27 V,243.99 V,244.27 V,6.56 A,6.80 A,8.07 A,-0.99 pf
13/03/2023 7:00:00 PM,242.00 V,243.00 V,242.43 V,6.53 A,6.98 A,8.07 A,-0.99 pf
13/03/2023 7:30:00 PM,244.54 V,245.69 V,244.71 V,6.53 A,7.38 A,7.17 A,-0.98 pf
13/03/2023 8:00:00 PM,246.29 V,247.44 V,246.55 V,5.99 A,7.20 A,7.01 A,-0.98 pf
13/03/2023 8:30:00 PM,247.01 V,248.03 V,247.14 V,6.29 A,7.04 A,7.41 A,-0.97 pf
13/03/2023 9:00:00 PM,247.91 V,248.97 V,247.96 V,6.26 A,6.83 A,7.59 A,-0.97 pf
13/03/2023 9:30:00 PM,248.66 V,249.27 V,248.41 V,6.17 A,6.80 A,7.53 A,-0.97 pf
13/03/2023 10:00:00 PM,246.29 V,246.88 V,246.00 V,6.08 A,6.95 A,7.44 A,-0.98 pf
13/03/2023 10:30:00 PM,245.83 V,246.47 V,245.42 V,6.20 A,6.35 A,7.83 A,-0.98 pf
13/03/2023 11:00:00 PM,245.97 V,246.55 V,245.74 V,5.93 A,6.59 A,6.50 A,-0.99 pf
13/03/2023 11:30:00 PM,245.45 V,246.31 V,245.52 V,5.87 A,6.38 A,5.35 A,-0.99 pf
