Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
20/03/2023 12:00:00 AM,247.60 V,248.73 V,247.65 V,10.34 A,4.87 A,5.53 A,-0.98 pf
20/03/2023 12:30:00 AM,243.75 V,244.85 V,243.68 V,10.07 A,4.75 A,5.50 A,-0.99 pf
20/03/2023 1:00:00 AM,244.37 V,245.35 V,244.25 V,9.89 A,4.66 A,5.41 A,-0.99 pf
20/03/2023 1:30:00 AM,245.37 V,246.50 V,245.35 V,9.95 A,5.20 A,5.26 A,-0.98 pf
20/03/2023 2:00:00 AM,245.04 V,246.10 V,244.87 V,9.70 A,4.87 A,4.81 A,-0.98 pf
20/03/2023 2:30:00 AM,244.78 V,245.98 V,244.75 V,9.67 A,4.75 A,4.72 A,-0.98 pf
20/03/2023 3:00:00 AM,245.30 V,246.38 V,245.26 V,9.73 A,4.81 A,3.75 A,-0.99 pf
20/03/2023 3:30:00 AM,245.49 V,246.57 V,245.33 V,9.64 A,4.75 A,4.29 A,-0.99 pf
20/03/2023 4:00:00 AM,245.59 V,246.79 V,245.38 V,9.43 A,4.72 A,5.14 A,-0.98 pf
20/03/2023 4:30:00 AM,245.64 V,246.71 V,245.28 V,9.49 A,4.57 A,5.20 A,-0.98 pf
20/03/2023 5:00:00 AM,242.67 V,243.80 V,242.48 V,9.37 A,4.72 A,5.08 A,-0.99 pf
20/03/2023 5:30:00 AM,243.60 V,244.68 V,243.25 V,9.37 A,4.50 A,4.99 A,-0.99 pf
20/03/2023 6:00:00 AM,248.32 V,249.45 V,248.15 V,9.64 A,4.81 A,4.29 A,-0.97 pf
20/03/2023 6:30:00 AM,248.66 V,249.88 V,248.49 V,9.67 A,4.53 A,5.20 A,-0.97 pf
20/03/2023 7:00:00 AM,248.37 V,249.59 V,248.23 V,9.77 A,4.60 A,5.41 A,-0.98 pf
20/03/2023 7:30:00 AM,247.44 V,248.66 V,247.55 V,9.80 A,5.26 A,5.99 A,-0.98 pf
20/03/2023 8:00:00 AM,245.30 V,246.43 V,245.42 V,12.94 A,7.44 A,9.80 A,-0.99 pf
20/03/2023 8:30:00 AM,244.34 V,245.26 V,244.27 V,13.67 A,9.01 A,7.83 A,-0.99 pf
20/03/2023 9:00:00 AM,242.74 V,243.36 V,242.82 V,13.33 A,8.92 A,7.50 A,1.00 pf
20/03/2023 9:30:00 AM,242.46 V,242.94 V,242.84 V,13.27 A,8.98 A,6.53 A,0.99 pf
20/03/2023 10:00:00 AM,243.22 V,243.73 V,243.70 V,13.00 A,8.83 A,8.10 A,-1.00 pf
20/03/2023 10:30:00 AM,243.68 V,244.18 V,244.49 V,12.94 A,8.89 A,8.04 A,-0.99 pf
20/03/2023 11:00:00 AM,244.22 V,244.64 V,245.02 V,12.88 A,8.95 A,8.37 A,-0.99 pf
20/03/2023 11:30:00 AM,244.78 V,245.04 V,245.52 V,13.36 A,8.98 A,8.22 A,-0.99 pf
20/03/2023 12:00:00 PM,243.60 V,243.89 V,244.42 V,12.73 A,9.19 A,8.59 A,-1.00 pf
20/03/2023 12:30:00 PM,244.75 V,245.26 V,245.73 V,12.73 A,9.43 A,9.13 A,-0.99 pf
20/03/2023 1:00:00 PM,244.28 V,244.85 V,245.28 V,12.70 A,9.22 A,9.43 A,-1.00 pf
20/03/2023 1:30:00 PM,243.55 V,244.08 V,244.63 V,13.18 A,10.52 A,8.37 A,1.00 pf
20/03/2023 2:00:00 PM,245.49 V,245.98 V,246.52 V,15.00 A,11.82 A,8.98 A,1.00 pf
20/03/2023 2:30:00 PM,244.87 V,245.23 V,246.04 V,14.60 A,15.12 A,9.40 A,-1.00 pf
20/03/2023 3:00:00 PM,244.66 V,245.02 V,245.80 V,14.21 A,14.48 A,9.19 A,1.00 pf
20/03/2023 3:30:00 PM,244.64 V,245.01 V,245.93 V,14.63 A,13.79 A,7.68 A,0.99 pf
20/03/2023 4:00:00 PM,244.99 V,245.30 V,245.98 V,15.63 A,14.51 A,9.83 A,-0.99 pf
20/03/2023 4:30:00 PM,244.08 V,244.34 V,244.95 V,14.12 A,13.06 A,8.95 A,-0.99 pf
20/03/2023 5:00:00 PM,242.89 V,243.27 V,243.67 V,9.52 A,6.62 A,7.83 A,-0.99 pf
20/03/2023 5:30:00 PM,243.97 V,244.35 V,244.71 V,8.65 A,5.41 A,7.44 A,-0.98 pf
