Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total,Power Ph-A,Power Ph-B,Power Ph-C,Total Power,Unix Timestamp
12/22/2021 0:00,246.91,248.37,246.88,7.47,4.44,4.53,1,1844.4177,1102.7628,1118.3664,4065.5469,62294400
12/22/2021 0:30,246.41,247.77,246,7.62,4.5,5.53,0.99,1858.867758,1103.81535,1346.7762,4309.459308,62296200
12/22/2021 1:00,246.33,247.93,245.98,7.26,4.2,7.2,0.97,1734.705126,1010.06682,1717.92432,4462.696266,62298000
12/22/2021 1:30,246.47,248.08,246.05,7.13,3.93,7.1,0.97,1704.611167,945.705768,1694.54635,4344.863285,62299800
12/22/2021 2:00,247.05,248.65,246.69,7.13,3.84,6.02,0.98,1726.23717,935.71968,1455.372324,4117.329174,62301600
12/22/2021 2:30,247.94,249.42,247.29,7.17,3.81,6.89,0.97,1724.397906,921.781494,1652.713257,4298.892657,62303400
12/22/2021 3:00,247.93,249.54,247.32,7.13,3.75,7.13,0.96,1697.031264,898.344,1692.855936,4288.2312,62305200
12/22/2021 3:30,248.41,250.09,247.87,7.17,3.78,7.35,0.96,1709.855712,907.526592,1748.97072,4366.353024,62307000
12/22/2021 4:00,246.76,248.25,246.1,7.26,3.72,7.07,0.97,1737.733272,895.7853,1687.72919,4321.247762,62308800
12/22/2021 4:30,244.13,245.64,243.48,7.04,3.54,7.07,0.97,1667.114944,843.478632,1669.761492,4180.355068,62310600
12/22/2021 5:00,243.72,245.4,243.17,7.04,3.54,6.98,0.98,1681.473024,851.34168,1663.380068,4196.194772,62312400
12/22/2021 5:30,243.18,244.85,242.74,7.04,3.54,5.62,0.99,1694.867328,858.10131,1350.556812,3903.52545,62314200
12/22/2021 6:00,243.61,245.06,243.01,6.89,3.17,5.38,0.99,1661.688171,769.071798,1294.319862,3725.079831,62316000
12/22/2021 6:30,243.12,244.44,242.36,6.53,2.78,6.86,0.99,1571.697864,672.747768,1645.963704,3890.409336,62317800
12/22/2021 7:00,243.56,244.66,243.05,6.92,2.57,7.95,0.97,1634.872144,609.912914,1874.280075,4119.065133,62319600
12/22/2021 7:30,243.82,244.7,244.23,6.59,2.75,6.11,0.99,1590.706062,666.19575,1477.322847,3734.224659,62321400
12/22/2021 8:00,243.12,243.51,243.53,12.73,14.15,14.9,1,3094.9176,3445.6665,3628.597,10169.1811,62323200
12/22/2021 8:30,243.79,244.03,244.08,15.03,15.72,20.83,0.99,3627.522063,3797.790084,5033.344536,12458.65668,62325000
12/22/2021 9:00,242.46,242.63,242.53,16.33,15.93,21.34,0.99,3919.778082,3826.444941,5123.834298,12870.05732,62326800
12/22/2021 9:30,242.63,242.77,242.69,15.63,15.96,21.65,1,3792.3069,3874.6092,5254.2385,12921.1546,62328600
12/22/2021 10:00,241.91,242.26,242.07,18.71,16.66,21.34,0.99,4480.874739,3995.691084,5114.116062,13590.68188,62330400
12/22/2021 10:30,240.64,241.19,240.85,22.28,15.48,21.13,0.99,5307.844608,3696.284988,5038.268895,14042.39849,62332200
12/22/2021 11:00,240.2,240.59,240.26,21.95,16.08,21.74,0.99,5219.6661,3830.000328,5171.019876,14220.6863,62334000
12/22/2021 11:30,243.3,243.82,243.56,22.83,16.05,21.25,0.99,5498.99361,3874.17789,5123.8935,14497.065,62335800
12/22/2021 12:00,243.68,244.22,244.32,23.04,15.57,18.77,0.99,5558.243328,3764.480346,4540.027536,13862.75121,62337600
12/22/2021 12:30,244.27,244.66,244.71,21.68,15.81,20.35,0.99,5242.815864,3829.393854,4930.050015,14002.25973,62339400
12/22/2021 13:00,243.91,244.3,244.35,21.16,16.05,21.65,0.99,5109.524244,3881.80485,5237.275725,14228.60482,62341200
12/22/2021 13:30,243.56,244.03,243.89,21.71,16.84,22.98,0.99,5234.810724,4068.370548,5548.546278,14851.72755,62343000
12/22/2021 14:00,242.98,243.53,243.34,22.01,17.35,21.74,0.99,5294.509902,4182.993045,5237.309484,14714.81243,62344800
12/22/2021 14:30,242.17,242.93,243.06,22.67,16.9,20.35,0.99,5435.093961,4064.46183,4896.80829,14396.36408,62346600
12/22/2021 15:00,244.73,245.5,245.42,22.4,17.53,22.73,0.99,5427.13248,4260.57885,5522.612634,15210.32396,62348400
12/22/2021 15:30,244.88,245.62,245.57,22.1,17.23,22.16,0.99,5357.72952,4189.712274,5387.412888,14934.85468,62350200
12/22/2021 16:00,244.94,245.55,245.47,22.04,16.78,20.07,1,5398.4776,4120.329,4926.5829,14445.3895,62352000
12/22/2021 16:30,245.49,246.09,245.85,22.16,16.45,18.71,1,5440.0584,4048.1805,4599.8535,14088.0924,62353800
12/22/2021 17:00,246.79,247.6,247.55,21.19,14.06,13.57,1,5229.4801,3481.256,3359.2535,12069.9896,62355600
12/22/2021 17:30,243.17,244.18,244.28,20.38,12.49,10.76,0.99,4906.246554,3019.310118,2602.168272,10527.72494,62357400
12/22/2021 18:00,243.67,244.4,244.68,16.17,12.76,9.46,0.99,3900.742461,3087.35856,2291.526072,9279.627093,62359200
12/22/2021 18:30,242.69,243.82,243.67,9.95,7.68,7.29,0.99,2390.617845,1853.812224,1758.590757,6003.020826,62361000
12/22/2021 19:00,243.61,245.06,243.61,8.53,4.87,7.07,0.99,2057.213367,1181.507778,1705.099473,4943.820618,62362800
12/22/2021 19:30,244.42,246.07,244.46,8.37,4.53,7.53,0.99,2025.337446,1103.550129,1822.375962,4951.263537,62364600
12/22/2021 20:00,245.11,246.62,245.06,8.34,4.6,8.34,0.98,2003.333052,1111.76296,2002.924392,5118.020404,62366400
12/22/2021 20:30,245.92,247.36,245.92,8.47,4.99,7.95,0.99,2062.112976,1221.983136,1935.51336,5219.609472,62368200
12/22/2021 21:00,246.98,248.58,247.2,8.59,5.87,7.98,0.99,2100.342618,1444.572954,1952.92944,5497.845012,62370000
12/22/2021 21:30,247.91,249.37,247.81,8.56,5.44,9.37,0.98,2079.667408,1329.441344,2275.540106,5684.648858,62371800
12/22/2021 22:00,245.31,246.76,245.33,8.22,6.35,8.5,0.98,1976.119236,1535.58748,2043.5989,5555.305616,62373600
12/22/2021 22:30,245.07,246.4,244.94,8.28,6.05,8.68,0.98,1988.596008,1460.9056,2083.557616,5533.059224,62375400
12/22/2021 23:00,245.43,246.91,245.31,8.22,5.8,8.43,0.98,1977.085908,1403.43644,2026.604034,5407.126382,62377200
12/22/2021 23:30,245.02,246.53,244.83,7.83,4.93,8.5,0.98,1880.136468,1191.085042,2039.4339,5110.65541,62379000
12/23/2021 0:00,245.54,246.88,245.33,7.71,4.78,6.08,0.99,1874.182266,1168.285536,1476.690336,4519.158138,62380800
12/23/2021 0:30,245.31,246.52,245.04,7.35,4.6,4.35,1,1803.0285,1133.992,1065.924,4002.9445,62382600
12/23/2021 1:00,246.64,248.01,246.29,7.53,4.9,5.23,0.99,1838.627208,1203.09651,1275.215733,4316.939451,62384400
12/23/2021 1:30,246.48,247.94,245.95,7.32,4.87,7.35,0.98,1768.148928,1183.318444,1771.57785,4723.045222,62386200
12/23/2021 2:00,246.83,248.34,246.4,7.41,4.87,7.26,0.98,1792.430094,1185.227484,1753.08672,4730.744298,62388000
12/23/2021 2:30,246.41,248.01,245.97,7.07,4.53,6.86,0.98,1707.276326,1101.015594,1653.607116,4461.899036,62389800
12/23/2021 3:00,246.71,248.34,246.38,7.1,4.53,6.11,0.99,1734.12459,1113.730398,1490.327982,4338.18297,62391600
12/23/2021 3:30,247.15,248.77,246.67,7.04,4.41,7.35,0.97,1687.73792,1064.163429,1758.633765,4510.535114,62393400
12/23/2021 4:00,247.19,248.9,246.77,7.13,4.38,7.26,0.97,1709.590759,1057.47654,1737.803694,4504.870993,62395200
12/23/2021 4:30,247.19,248.72,246.64,7.07,4.35,7.32,0.97,1695.204301,1049.47404,1751.242656,4495.920997,62397000
12/23/2021 5:00,247.68,249.21,247.17,6.77,4.32,7.5,0.97,1626.489792,1044.289584,1798.16175,4468.941126,62398800
12/23/2021 5:30,246.83,248.44,246.38,6.92,4.38,7.41,0.98,1673.902328,1066.403856,1789.162284,4529.468468,62400600
12/23/2021 6:00,246.95,248.29,246.31,7.07,4.02,7.07,0.98,1711.01777,978.163284,1706.583466,4395.76452,62402400
12/23/2021 6:30,246.36,247.91,245.83,6.53,3.42,6.77,0.99,1592.643492,839.373678,1647.626409,4079.643579,62404200
12/23/2021 7:00,245.23,246.53,244.75,6.47,3.2,5.93,0.99,1570.771719,781.00704,1436.853825,3788.632584,62406000
12/23/2021 7:30,245.37,246.67,245.4,6.41,4.41,7.59,0.98,1541.365266,1066.058406,1825.33428,4432.757952,62407800
12/23/2021 8:00,243.91,245.04,244.32,9.31,8.34,10.13,0.99,2248.094079,2023.197264,2450.211984,6721.503327,62409600
12/23/2021 8:30,243.68,244.35,244.01,11.4,10.91,14.09,1,2777.952,2665.8585,3438.1009,8881.9114,62411400
12/23/2021 9:00,243.6,244.3,244.06,12.73,10.61,15.03,0.99,3070.01772,2566.10277,3631.539582,9267.660072,62413200
12/23/2021 9:30,243.6,244.37,244.04,14.27,10.37,16.36,1,3476.172,2534.1169,3992.4944,10002.7833,62415000
12/23/2021 10:00,243.53,244.25,243.65,13.24,10.88,20.41,1,3224.3372,2657.44,4972.8965,10854.6737,62416800
12/23/2021 10:30,242.41,243.01,242.65,13.51,11.1,19.41,1,3274.9591,2697.411,4709.8365,10682.2066,62418600
12/23/2021 11:00,242.29,242.91,242.57,15.45,11.43,21.22,0.99,3705.946695,2748.696687,5095.862046,11550.50543,62420400
12/23/2021 11:30,241.95,242.58,242.08,16.08,12.15,24,0.99,3851.65044,2917.87353,5751.8208,12521.34477,62422200
12/23/2021 12:00,242.55,242.98,242.7,16.57,13.57,23.34,0.99,3978.862965,3264.266214,5607.97182,12851.101,62424000
12/23/2021 12:30,243.08,243.25,243.01,17.11,14.87,22.43,0.99,4117.507812,3580.956225,5396.207157,13094.67119,62425800
12/23/2021 13:00,242.96,243.41,243.08,17.44,15.81,24.43,0.99,4194.850176,3809.828979,5879.059956,13883.73911,62427600
12/23/2021 13:30,241.76,242.19,241.84,17.53,16.02,24.28,1,4238.0528,3879.8838,5871.8752,13989.8118,62429400
12/23/2021 14:00,240.4,240.93,240.47,17.81,16.17,24.91,0.99,4238.70876,3856.879719,5930.206623,14025.7951,62431200
12/23/2021 14:30,240.52,241.31,240.71,19.17,15.6,27.27,0.99,4564.660716,3726.79164,6498.520083,14789.97244,62433000
12/23/2021 15:00,240.13,241.16,240.52,21.07,14.21,22.98,0.99,5008.943709,3392.614764,5471.878104,13873.43658,62434800
12/23/2021 15:30,240.01,241.17,240.61,21.25,14.3,20.53,0.99,5049.210375,3414.24369,4890.326067,13353.78013,62436600
12/23/2021 16:00,240.37,241.29,240.71,21.16,13.94,20.83,0.99,5035.366908,3329.946774,4963.849407,13329.16309,62438400
12/23/2021 16:30,242.1,242.84,242.45,13.97,9.19,13.36,0.99,3348.31563,2209.382604,3206.74068,8764.438914,62440200
12/23/2021 17:00,243.51,244.61,244.32,13.27,6.74,10.46,0.99,3199.063923,1632.184686,2530.031328,7361.279937,62442000
12/23/2021 17:30,245.49,246.83,246.52,11.82,6.71,9.52,0.99,2872.674882,1639.667007,2323.401696,6835.743585,62443800
12/23/2021 18:00,246.6,248.1,247.63,11.91,6.56,9.43,0.99,2907.63594,1611.26064,2311.799391,6830.695971,62445600
12/23/2021 18:30,245.23,246.76,246.14,11.58,5.96,6.41,1,2839.7634,1470.6896,1577.7574,5888.2104,62447400
12/23/2021 19:00,243.94,245.8,244.28,11.03,5.08,6.17,0.99,2663.751618,1236.17736,1492.135524,5392.064502,62449200
12/23/2021 19:30,244.32,246.12,244.54,10.94,5.05,6.89,0.99,2646.132192,1230.47694,1668.031794,5544.640926,62451000
12/23/2021 20:00,244.58,246.31,244.7,10.64,4.9,6.86,0.99,2576.307888,1194.84981,1661.85558,5433.013278,62452800
12/23/2021 20:30,245.5,247.12,245.37,11.03,5.02,8.8,0.99,2680.78635,1228.136976,2137.66344,6046.586766,62454600
12/23/2021 21:00,246.26,248.01,246.36,11,5.35,8.56,0.99,2681.7714,1313.584965,2087.753184,6083.109549,62456400
12/23/2021 21:30,246.53,248.41,246.83,10.4,5.14,7.68,0.99,2538.27288,1264.059126,1876.697856,5679.029862,62458200
12/23/2021 22:00,246.79,248.54,246.83,10.76,4.17,8.77,0.98,2602.351192,1015.683564,2121.405118,5739.439874,62460000
12/23/2021 22:30,246.43,248.18,246.41,10.64,4.02,8.5,0.98,2569.574896,977.729928,2052.5953,5599.900124,62461800
12/23/2021 23:00,247.5,249.06,247.26,10.55,3.96,9.04,0.98,2558.9025,966.552048,2190.525792,5715.98034,62463600
12/23/2021 23:30,247.94,249.32,247.44,10.64,3.72,8.68,0.97,2558.939152,899.646288,2083.345824,5541.931264,62465400
12/24/2021 0:00,248.72,250.16,248.22,10.49,3.81,8.47,0.97,2530.800616,924.516312,2039.350698,5494.667626,62467200
12/24/2021 0:30,248.68,250.12,248.13,10.07,3.42,7.01,0.97,2429.081372,829.748088,1687.209561,4946.039021,62469000
12/24/2021 1:00,248.22,249.88,247.91,9.67,4.08,5.74,0.99,2376.284526,1009.315296,1408.773366,4794.373188,62470800
12/24/2021 1:30,247.7,249.35,247.41,9.49,3.93,5.5,0.99,2327.16627,970.146045,1347.14745,4644.459765,62472600
12/24/2021 2:00,244.76,246.26,244.32,9.25,4.05,5.38,0.99,2241.3897,987.37947,1301.297184,4530.066354,62474400
12/24/2021 2:30,244.46,246.12,244.04,9.61,3.96,6.05,0.99,2325.767994,964.888848,1461.67758,4752.334422,62476200
12/24/2021 3:00,244.75,246.45,244.2,9.58,3.99,7.59,0.99,2321.25795,973.502145,1834.94322,5129.703315,62478000
12/24/2021 3:30,245.18,246.74,244.59,9.4,3.6,6.41,0.99,2281.64508,879.38136,1552.143681,4713.170121,62479800
12/24/2021 4:00,245.14,246.95,244.7,9.34,3.72,7.53,0.98,2243.815448,900.28092,1805.73918,4949.835548,62481600
12/24/2021 4:30,245.49,247.07,244.8,9.07,3.63,7.56,0.98,2182.062414,878.926818,1813.67424,4874.663472,62483400
12/24/2021 5:00,245.37,247.1,244.87,9.13,3.57,7.53,0.98,2195.423538,864.50406,1806.993678,4866.921276,62485200
12/24/2021 5:30,245.45,247.05,244.88,8.92,3.6,7.56,0.98,2145.62572,871.5924,1814.266944,4831.485064,62487000
12/24/2021 6:00,245.28,246.96,244.73,8.89,3.57,7.74,0.98,2136.928416,864.014256,1856.325996,4857.268668,62488800
12/24/2021 6:30,244.75,246.26,243.92,8.71,3.45,9.22,0.98,2089.13705,832.60506,2203.963552,5125.705662,62490600
12/24/2021 7:00,244.68,246.26,244.58,8.4,3.27,6.11,0.99,2034.75888,797.217498,1479.439962,4311.41634,62492400
12/24/2021 7:30,246.22,247.41,246.79,8.8,3.42,6.77,0.99,2145.06864,837.680778,1654.060617,4636.810035,62494200
12/24/2021 8:00,243.82,244.97,244.94,9.8,5.11,7.8,0.99,2365.54164,1239.278733,1891.42668,5496.247053,62496000
12/24/2021 8:30,241.91,242.65,242.81,13.27,9.04,8.34,1,3210.1457,2193.556,2025.0354,7428.7371,62497800
12/24/2021 9:00,241.71,242.62,242.75,14.36,9.64,8.22,0.99,3436.246044,2315.468232,1975.45095,7727.165226,62499600
12/24/2021 9:30,244.56,245.61,245.35,17.23,11.79,10.79,0.99,4171.631112,2866.784481,2620.853235,9659.268828,62501400
12/24/2021 10:00,243.89,245.26,244.63,22.8,13.24,13.36,0.99,5505.08508,3214.769976,3235.574232,11955.42929,62503200
12/24/2021 10:30,243.25,244.68,243.96,26.33,13.51,13.57,0.99,6340.724775,3272.570532,3277.431828,12890.72714,62505000
12/24/2021 11:00,243.25,244.66,243.91,26.94,13.85,14.39,0.99,6487.62345,3354.65559,3474.766251,13317.04529,62506800
12/24/2021 11:30,242.93,244.39,243.6,27.24,13.7,13.97,0.99,6551.239068,3314.66157,3369.06108,13234.96172,62508600
12/24/2021 12:00,243.6,245.13,244.34,24.91,12.15,12.91,0.99,6007.39524,2948.546205,3122.885106,12078.82655,62510400
12/24/2021 12:30,244.64,245.98,245.42,20.92,10.64,11,1,5117.8688,2617.2272,2699.62,10434.716,62512200
12/24/2021 13:00,244.16,246.05,245.5,24.52,8.74,9.55,1,5986.8032,2150.477,2344.525,10481.8052,62514000
12/24/2021 13:30,243.36,245.18,244.85,23.94,8.16,8.59,0.99,5767.778016,1980.662112,2082.228885,9830.669013,62515800
12/24/2021 14:00,242.69,244.47,244.13,23.55,7.47,7.32,0.99,5658.196005,1807.928991,1769.161284,9235.28628,62517600
12/24/2021 14:30,241.95,243.75,243.46,24.7,8.01,7.32,0.99,5916.40335,1932.913125,1764.305928,9613.622403,62519400
12/24/2021 15:00,242.39,244.18,243.7,24.91,10.67,10.25,1,6037.9349,2605.4006,2497.925,11141.2605,62521200
12/24/2021 15:30,242.89,244.52,244.03,25.24,9.22,9.95,1,6130.5436,2254.4744,2428.0985,10813.1165,62523000
12/24/2021 16:00,243.55,245.04,244.51,24.49,6.41,10.55,1,5964.5395,1570.7064,2579.5805,10114.8264,62524800
12/24/2021 16:30,244.66,245.98,245.49,21.13,5.8,10.52,0.99,5117.969142,1412.41716,2556.729252,9087.115554,62526600
12/24/2021 17:00,245.59,247.2,246.69,19.95,5.59,10.28,0.99,4850.525295,1368.02952,2510.613468,8729.168283,62528400
12/24/2021 17:30,246.24,247.86,247.05,19.8,5.5,9.67,0.99,4826.79648,1349.5977,2365.083765,8541.477945,62530200
12/24/2021 18:00,245.57,247.29,245.86,19.62,5.38,9.77,0.99,4769.902566,1317.115998,2378.031678,8465.050242,62532000
12/24/2021 18:30,245.01,246.53,244.94,11.64,4.5,9.04,0.99,2823.397236,1098.29115,2192.115024,6113.80341,62533800
12/24/2021 19:00,243.92,245.54,243.85,8.16,4.35,7.38,0.99,1970.483328,1057.41801,1781.61687,4809.518208,62535600
12/24/2021 19:30,243.94,245.54,243.91,7.89,4.11,6.59,0.99,1905.439734,999.077706,1591.293231,4495.810671,62537400
12/24/2021 20:00,245.28,246.84,245.43,7.86,4.5,4.29,1,1927.9008,1110.78,1052.8947,4091.5755,62539200
12/24/2021 20:30,245.88,247.26,245.59,7.83,4.72,6.32,0.99,1905.987996,1155.396528,1536.607512,4597.992036,62541000
12/24/2021 21:00,246.1,247.72,245.93,7.65,4.6,8.68,0.98,1845.0117,1116.72176,2091.978952,5053.712412,62542800
12/24/2021 21:30,245.52,247.19,245.37,7.65,4.53,8.01,0.98,1840.66344,1097.375286,1926.105426,4864.144152,62544600
12/24/2021 22:00,245.71,247.46,245.76,7.5,4.41,6.68,0.99,1824.39675,1080.385614,1625.260032,4530.042396,62546400
12/24/2021 22:30,246.29,248.01,246.16,7.53,4.38,8.04,0.98,1817.472426,1064.558124,1939.543872,4821.574422,62548200
12/24/2021 23:00,247.99,249.59,247.53,7.35,4.32,8.1,0.97,1768.044705,1045.881936,1944.84321,4758.769851,62550000
12/24/2021 23:30,247.82,249.3,247.27,7.29,4.38,8.01,0.97,1752.409566,1059.17598,1921.213719,4732.799265,62551800
12/25/2021 0:00,248.23,249.73,247.63,7.17,4.6,8.19,0.97,1726.414827,1114.29526,1967.247009,4807.957096,62553600
12/25/2021 0:30,248.01,249.44,247.38,7.04,4.6,7.17,0.97,1693.610688,1113.00128,1720.503162,4527.11513,62555400
12/25/2021 1:00,247.12,248.78,246.79,7.04,5.02,7.32,0.98,1704.930304,1223.898088,1770.372744,4699.201136,62557200
12/25/2021 1:30,245.07,246.48,244.63,6.92,4.96,5.23,0.99,1678.925556,1210.315392,1266.620751,4155.861699,62559000
12/25/2021 2:00,245.31,246.84,244.92,6.92,4.96,5.23,0.99,1680.569748,1212.083136,1268.122284,4160.775168,62560800
12/25/2021 2:30,245.4,246.98,245.06,6.71,4.9,5.08,0.99,1630.16766,1198.09998,1232.455752,4060.723392,62562600
12/25/2021 3:00,246.76,248.27,246.02,7.01,4.78,7.35,0.98,1695.191848,1162.995988,1772.08206,4630.269896,62564400
12/25/2021 3:30,246.6,248.35,246.09,6.77,4.47,7.2,0.98,1636.09236,1087.92201,1736.41104,4460.42541,62566200
12/25/2021 4:00,244.01,245.57,243.42,6.83,4.5,5.99,0.99,1649.922417,1094.01435,1443.504942,4187.441709,62568000
12/25/2021 4:30,243.51,245.13,242.91,6.89,4.44,6.35,0.99,1661.006061,1077.493428,1527.053715,4265.553204,62569800
12/25/2021 5:00,243.36,245.04,242.79,6.62,4.57,6.95,0.98,1578.822336,1097.436144,1653.64269,4329.90117,62571600
12/25/2021 5:30,243.91,245.49,243.15,6.68,4.63,7.1,0.98,1596.732424,1113.886326,1691.8377,4402.45645,62573400
12/25/2021 6:00,243.15,244.94,242.51,6.65,4.57,7.38,0.98,1584.60855,1096.988284,1753.929324,4435.526158,62575200
12/25/2021 6:30,243.36,244.82,242.39,6.44,4.44,8.74,0.98,1535.893632,1065.260784,2076.118828,4677.273244,62577000
12/25/2021 7:00,243.96,245.57,243.6,6.41,4.32,7.83,0.98,1532.507928,1039.645152,1869.24024,4441.39332,62578800
12/25/2021 7:30,246.05,247.31,246.29,6.41,4.11,7.59,0.98,1545.63689,996.115218,1831.954278,4373.706386,62580600
12/25/2021 8:00,246.26,247.36,246.95,6.83,2.84,6.11,0.98,1648.316684,688.452352,1478.68721,3815.456246,62582400
12/25/2021 8:30,244.39,245.37,245.02,6.74,3.05,6.29,0.99,1630.716714,740.894715,1525.764042,3897.375471,62584200
12/25/2021 9:00,243.51,244.61,244.44,6.98,3.14,5.9,0.99,1682.702802,760.394646,1427.77404,3870.871488,62586000
12/25/2021 9:30,242.45,243.7,243.25,7.38,3.17,8.74,0.98,1753.49538,757.07842,2083.4849,4594.0587,62587800
12/25/2021 10:00,244.83,245.8,245.61,7.5,3.23,8.47,0.98,1799.5005,778.05532,2038.710366,4616.266186,62589600
12/25/2021 10:30,244.42,245.66,245.4,7.44,3.33,8.83,0.98,1782.115104,801.686844,2123.54436,4707.346308,62591400
12/25/2021 11:00,243.82,244.85,244.59,7.68,3.45,9.58,0.98,1835.086848,827.83785,2296.308756,4959.233454,62593200
12/25/2021 11:30,244.03,245.01,244.63,7.8,3.33,10.31,0.98,1865.36532,799.565634,2471.692594,5136.623548,62595000
12/25/2021 12:00,244.78,246.16,245.9,7.8,3.36,9.58,0.98,1871.09832,810.555648,2308.60756,4990.261528,62596800
12/25/2021 12:30,244.97,245.9,245.81,7.56,4.05,9.28,0.97,1796.414004,966.01815,2212.683296,4975.11545,62598600
12/25/2021 13:00,244.18,245.42,245.26,8.59,4.69,10.61,0.98,2055.556076,1127.999404,2550.164428,5733.719908,62600400
12/25/2021 13:30,244.34,245.19,245.16,9.28,6.08,10.01,0.99,2244.800448,1475.847648,2429.511084,6150.15918,62602200
12/25/2021 14:00,244.18,245.45,245.38,10.1,6.32,8.53,0.99,2441.55582,1535.73156,2072.160486,6049.447866,62604000
12/25/2021 14:30,244.03,245.54,245.4,10.28,4.53,7.41,0.99,2483.542116,1101.173238,1800.22986,5384.945214,62605800
12/25/2021 15:00,244.42,245.61,245.52,9.73,3.66,7.77,0.99,2354.424534,889.943274,1888.613496,5132.981304,62607600
12/25/2021 15:30,244.11,245.5,245.18,9.07,3.72,10.22,0.99,2191.936923,904.1274,2480.682204,5576.746527,62609400
12/25/2021 16:00,243.92,245.23,244.87,8.95,3.63,9.73,0.99,2161.25316,881.283051,2358.759249,5401.29546,62611200
12/25/2021 16:30,244.51,245.64,245.37,8.43,3.81,9.22,0.99,2040.607107,926.529516,2239.688286,5206.824909,62613000
12/25/2021 17:00,244.16,245.43,245.07,8.22,4.57,10.58,0.98,1966.855296,1099.182798,2540.983788,5607.021882,62614800
12/25/2021 17:30,244.47,245.35,245.09,8.1,6.41,9.28,0.98,1940.60286,1541.23963,2228.946496,5710.788986,62616600
12/25/2021 18:00,244.03,245.02,244.52,8.01,5.62,8.74,0.98,1915.586694,1349.472152,2094.362704,5359.42155,62618400
12/25/2021 18:30,243.49,244.78,243.7,8.31,5.17,8.77,0.98,1982.933862,1240.202348,2094.50402,5317.64023,62620200
12/25/2021 19:00,244.82,246.26,244.47,8.19,4.35,8.43,0.98,1964.974284,1049.80638,2019.664458,5034.445122,62622000
12/25/2021 19:30,246.1,247.79,245.93,8.22,5.38,8.8,0.98,1982.48316,1306.447996,2120.90032,5409.831476,62623800
12/25/2021 20:00,246.95,248.46,246.67,8.01,5.32,6.5,0.99,1958.288805,1308.589128,1587.32145,4854.199383,62625600
12/25/2021 20:30,247.27,248.78,247.12,8.07,5.08,6.26,0.99,1975.514211,1251.164376,1531.501488,4758.180075,62627400
12/25/2021 21:00,246.91,248.63,246.96,7.95,5.02,6.74,0.99,1943.305155,1235.641374,1647.865296,4826.811825,62629200
12/25/2021 21:30,246.83,248.29,246.48,7.86,4.99,9.13,0.98,1901.282124,1214.187758,2205.355152,5320.825034,62631000
12/25/2021 22:00,247.36,249.02,247.08,7.89,4.9,8.31,0.98,1912.636992,1195.79404,2012.170104,5120.601136,62632800
12/25/2021 22:30,247.74,249.21,247.41,7.86,4.69,7.65,0.98,1908.291672,1145.419002,1854.83277,4908.543444,62634600
12/25/2021 23:00,248.05,249.49,247.43,7.83,4.72,8.62,0.97,1883.964555,1142.265016,2068.861202,5095.090773,62636400
12/25/2021 23:30,248.77,250.5,248.44,7.95,4.6,8.43,0.97,1918.389855,1117.731,2031.518724,5067.639579,62638200
12/26/2021 0:00,249.28,250.81,248.63,7.89,4.23,8.86,0.97,1907.814624,1029.098511,2136.775946,5073.689081,62640000
12/26/2021 0:30,249.59,251.31,249.06,7.86,3.72,7.62,0.96,1883.306304,897.478272,1821.923712,4602.708288,62641800
12/26/2021 1:00,246.86,248.72,246.47,7.56,4.14,7.47,0.98,1828.936368,1009.106784,1804.308282,4642.351434,62643600
12/26/2021 1:30,246.33,248.03,245.73,7.1,4.2,7.56,0.97,1696.47471,1010.47422,1801.987236,4508.936166,62645400
12/26/2021 2:00,245.42,247.01,244.82,7.07,4.17,6.11,0.99,1717.768206,1019.731383,1480.891698,4218.391287,62647200
12/26/2021 2:30,246.07,247.91,245.76,7.07,4.17,5.35,0.99,1722.317751,1023.446853,1301.66784,4047.432444,62649000
12/26/2021 3:00,245.71,247.29,245.23,7.07,4.17,5.32,0.99,1719.798003,1020.887307,1291.577364,4032.262674,62650800
12/26/2021 3:30,245.8,247.53,245.19,7.04,4.14,7.5,0.98,1695.82336,1004.278716,1802.1465,4502.248576,62652600
12/26/2021 4:00,245.9,247.68,245.37,7.04,4.05,7.29,0.97,1679.20192,973.01088,1735.084881,4387.297681,62654400
12/26/2021 4:30,245.9,247.65,245.35,6.86,4.11,6.92,0.98,1653.13652,997.48467,1663.86556,4314.48675,62656200
12/26/2021 5:00,245.47,247.43,245.26,7.17,4.11,5.83,0.99,1742.419701,1006.767927,1415.567142,4164.75477,62658000
12/26/2021 5:30,245.64,247.19,244.88,7.01,4.11,7.35,0.98,1687.497672,995.631882,1763.87064,4447.000194,62659800
12/26/2021 6:00,245.68,247.44,245.11,6.62,3.99,7.68,0.97,1577.609552,957.667032,1825.971456,4361.24804,62661600
12/26/2021 6:30,245.73,247.34,244.9,6.62,3.84,9.25,0.97,1577.930622,921.292032,2197.36525,4696.587904,62663400
12/26/2021 7:00,246.35,247.93,245.74,6.62,3.51,8.68,0.97,1581.91189,844.127271,2069.032504,4495.071665,62665200
12/26/2021 7:30,248.32,249.85,248.77,6.62,3.72,8.19,0.96,1578.123264,892.26432,1955.929248,4426.316832,62667000
12/26/2021 8:00,247.6,248.68,248.11,6.8,4.11,8.62,0.97,1633.1696,991.412556,2074.546954,4699.12911,62668800
