Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
22/05/2023 12:00:00 AM,245.98 V,247.41 V,246.36 V,10.25 A,5.56 A,5.35 A,-0.99 pf
22/05/2023 12:30:00 AM,246.02 V,247.34 V,246.12 V,9.92 A,5.62 A,5.56 A,-0.98 pf
22/05/2023 1:00:00 AM,245.90 V,247.14 V,245.93 V,9.80 A,5.08 A,4.35 A,-0.99 pf
22/05/2023 1:30:00 AM,246.16 V,247.51 V,246.45 V,9.55 A,5.44 A,4.35 A,-0.99 pf
22/05/2023 2:00:00 AM,246.43 V,247.53 V,246.31 V,9.49 A,5.38 A,5.23 A,-0.98 pf
22/05/2023 2:30:00 AM,245.80 V,247.22 V,245.93 V,9.34 A,5.38 A,4.35 A,-0.98 pf
22/05/2023 3:00:00 AM,246.53 V,247.75 V,246.29 V,9.25 A,4.41 A,5.35 A,-0.98 pf
22/05/2023 3:30:00 AM,247.26 V,248.51 V,247.03 V,9.16 A,4.41 A,4.60 A,-0.97 pf
22/05/2023 4:00:00 AM,247.29 V,248.49 V,246.95 V,9.16 A,4.17 A,5.17 A,-0.98 pf
22/05/2023 4:30:00 AM,247.50 V,248.72 V,247.20 V,9.07 A,4.32 A,5.44 A,-0.98 pf
22/05/2023 5:00:00 AM,247.56 V,248.85 V,247.43 V,9.07 A,4.32 A,4.26 A,-0.97 pf
22/05/2023 5:30:00 AM,247.24 V,248.63 V,247.19 V,9.07 A,4.29 A,5.44 A,-0.98 pf
22/05/2023 6:00:00 AM,246.59 V,248.01 V,246.59 V,9.04 A,4.35 A,4.23 A,-0.98 pf
22/05/2023 6:30:00 AM,246.40 V,247.46 V,246.12 V,8.98 A,4.14 A,5.35 A,-0.98 pf
22/05/2023 7:00:00 AM,246.77 V,247.74 V,246.98 V,8.92 A,4.17 A,3.96 A,-0.98 pf
22/05/2023 7:30:00 AM,246.59 V,247.27 V,247.55 V,8.92 A,6.35 A,4.99 A,-0.99 pf
22/05/2023 8:00:00 AM,244.44 V,245.04 V,245.47 V,9.25 A,5.87 A,4.38 A,-0.99 pf
22/05/2023 8:30:00 AM,242.36 V,242.96 V,243.10 V,9.40 A,4.47 A,5.99 A,-0.98 pf
22/05/2023 9:00:00 AM,241.71 V,242.39 V,242.57 V,9.64 A,4.17 A,6.20 A,-0.99 pf
22/05/2023 9:30:00 AM,240.16 V,240.61 V,240.93 V,11.40 A,4.69 A,7.23 A,-0.99 pf
22/05/2023 10:00:00 AM,239.99 V,240.28 V,240.69 V,13.18 A,4.75 A,7.41 A,-0.99 pf
22/05/2023 10:30:00 AM,240.61 V,241.33 V,241.11 V,13.12 A,4.96 A,6.44 A,-0.99 pf
22/05/2023 11:00:00 AM,241.05 V,241.76 V,241.47 V,13.09 A,5.05 A,7.26 A,-0.99 pf
22/05/2023 11:30:00 AM,241.69 V,242.60 V,242.14 V,12.88 A,4.41 A,7.26 A,-0.99 pf
22/05/2023 12:00:00 PM,242.55 V,243.49 V,243.12 V,11.52 A,4.38 A,6.20 A,-0.99 pf
22/05/2023 12:30:00 PM,243.48 V,244.46 V,244.11 V,11.70 A,4.63 A,7.07 A,-0.99 pf
22/05/2023 1:00:00 PM,243.12 V,244.20 V,243.80 V,12.97 A,4.29 A,7.20 A,-0.99 pf
22/05/2023 1:30:00 PM,240.97 V,242.27 V,241.81 V,16.72 A,4.90 A,7.50 A,-0.99 pf
22/05/2023 2:00:00 PM,240.95 V,242.15 V,242.05 V,16.36 A,4.78 A,6.02 A,-1.00 pf
22/05/2023 2:30:00 PM,240.30 V,241.52 V,241.17 V,15.87 A,4.81 A,6.65 A,-0.99 pf
22/05/2023 3:00:00 PM,240.23 V,241.54 V,241.24 V,15.63 A,4.69 A,6.86 A,-0.99 pf
22/05/2023 3:30:00 PM,241.11 V,242.50 V,241.83 V,15.18 A,4.35 A,6.92 A,-0.99 pf
22/05/2023 4:00:00 PM,242.24 V,243.27 V,242.70 V,11.76 A,4.35 A,4.81 A,-0.99 pf
22/05/2023 4:30:00 PM,241.96 V,243.01 V,242.41 V,10.58 A,4.26 A,5.80 A,-0.99 pf
22/05/2023 5:00:00 PM,244.08 V,245.18 V,244.63 V,10.10 A,4.11 A,5.44 A,-0.99 pf
22/05/2023 5:30:00 PM,244.51 V,245.50 V,245.26 V,10.07 A,4.20 A,4.08 A,-0.98 pf
22/05/2023 6:00:00 PM,245.43 V,246.47 V,246.21 V,9.80 A,4.17 A,5.11 A,-0.98 pf
