Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
30/05/2023 12:00:00 AM,245.42 V,246.60 V,244.99 V,8.89 A,4.44 A,5.65 A,-0.98 pf
30/05/2023 12:30:00 AM,244.82 V,246.02 V,244.56 V,8.50 A,4.35 A,3.96 A,-0.99 pf
30/05/2023 1:00:00 AM,245.47 V,246.74 V,245.18 V,8.59 A,4.35 A,4.93 A,-0.99 pf
30/05/2023 1:30:00 AM,245.83 V,247.05 V,245.49 V,8.71 A,4.50 A,5.20 A,-0.98 pf
30/05/2023 2:00:00 AM,246.52 V,247.75 V,246.19 V,8.56 A,4.57 A,5.11 A,-0.98 pf
30/05/2023 2:30:00 AM,246.83 V,248.06 V,246.29 V,8.47 A,4.53 A,6.35 A,-0.97 pf
30/05/2023 3:00:00 AM,247.84 V,249.21 V,247.43 V,8.50 A,4.32 A,5.23 A,-0.97 pf
30/05/2023 3:30:00 AM,246.59 V,247.86 V,246.14 V,8.34 A,4.53 A,6.17 A,-0.97 pf
30/05/2023 4:00:00 AM,246.91 V,248.18 V,246.36 V,8.28 A,3.99 A,5.20 A,-0.97 pf
30/05/2023 4:30:00 AM,246.95 V,248.05 V,246.31 V,8.19 A,4.47 A,6.17 A,-0.97 pf
30/05/2023 5:00:00 AM,246.04 V,247.17 V,245.49 V,8.01 A,4.05 A,4.78 A,-0.98 pf
30/05/2023 5:30:00 AM,245.04 V,246.12 V,244.47 V,8.16 A,4.35 A,5.50 A,-0.98 pf
30/05/2023 6:00:00 AM,246.10 V,247.29 V,245.66 V,8.13 A,4.20 A,4.63 A,-0.98 pf
30/05/2023 6:30:00 AM,245.83 V,247.03 V,245.40 V,8.04 A,4.50 A,4.50 A,-0.98 pf
30/05/2023 7:00:00 AM,245.38 V,246.64 V,245.18 V,13.45 A,7.89 A,5.26 A,1.00 pf
30/05/2023 7:30:00 AM,245.37 V,246.74 V,245.57 V,15.45 A,9.89 A,6.74 A,-0.99 pf
30/05/2023 8:00:00 AM,243.29 V,244.13 V,243.67 V,16.75 A,15.84 A,13.42 A,-0.99 pf
30/05/2023 8:30:00 AM,241.64 V,242.51 V,242.50 V,17.26 A,17.75 A,12.18 A,-0.99 pf
30/05/2023 9:00:00 AM,241.17 V,242.21 V,242.10 V,17.75 A,17.38 A,11.73 A,1.00 pf
30/05/2023 9:30:00 AM,240.49 V,241.05 V,241.35 V,19.08 A,24.25 A,17.11 A,0.99 pf
30/05/2023 10:00:00 AM,239.10 V,239.49 V,240.32 V,19.53 A,32.02 A,18.41 A,1.00 pf
30/05/2023 10:30:00 AM,240.40 V,240.62 V,241.17 V,17.72 A,28.51 A,18.35 A,1.00 pf
