Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
11/05/2023 12:00:00 AM,248.18 V,249.25 V,248.25 V,8.71 A,5.65 A,5.56 A,-0.98 pf
11/05/2023 12:30:00 AM,248.15 V,249.14 V,248.41 V,8.31 A,5.68 A,3.08 A,-0.99 pf
11/05/2023 1:00:00 AM,248.60 V,249.73 V,248.70 V,8.34 A,5.08 A,5.20 A,-0.99 pf
11/05/2023 1:30:00 AM,248.23 V,249.32 V,248.34 V,8.25 A,5.41 A,4.78 A,-0.98 pf
11/05/2023 2:00:00 AM,245.92 V,247.00 V,245.85 V,8.10 A,4.99 A,5.68 A,-0.98 pf
11/05/2023 2:30:00 AM,244.37 V,245.42 V,244.39 V,8.22 A,5.62 A,4.44 A,-0.98 pf
11/05/2023 3:00:00 AM,244.87 V,245.88 V,244.68 V,8.16 A,5.35 A,5.59 A,-0.98 pf
11/05/2023 3:30:00 AM,245.02 V,245.90 V,244.70 V,8.01 A,5.47 A,4.38 A,-0.98 pf
11/05/2023 4:00:00 AM,245.16 V,246.04 V,244.76 V,7.95 A,5.32 A,5.62 A,-0.98 pf
11/05/2023 4:30:00 AM,245.11 V,246.00 V,244.78 V,8.01 A,5.32 A,5.20 A,-0.98 pf
11/05/2023 5:00:00 AM,244.71 V,245.66 V,244.35 V,7.89 A,5.20 A,5.02 A,-0.98 pf
11/05/2023 5:30:00 AM,244.44 V,245.54 V,244.25 V,7.77 A,5.29 A,5.96 A,-0.98 pf
11/05/2023 6:00:00 AM,244.52 V,245.31 V,244.20 V,7.77 A,5.02 A,4.99 A,-0.98 pf
11/05/2023 6:30:00 AM,244.01 V,244.70 V,243.68 V,7.62 A,5.23 A,4.75 A,-0.99 pf
11/05/2023 7:00:00 AM,244.16 V,244.97 V,244.66 V,7.71 A,5.41 A,3.08 A,-0.99 pf
11/05/2023 7:30:00 AM,244.04 V,244.66 V,245.13 V,8.04 A,6.32 A,4.47 A,-0.98 pf
11/05/2023 8:00:00 AM,241.35 V,241.93 V,242.57 V,19.32 A,18.62 A,14.97 A,-0.99 pf
11/05/2023 8:30:00 AM,240.45 V,240.73 V,241.60 V,22.34 A,25.09 A,18.74 A,-0.99 pf
11/05/2023 9:00:00 AM,240.09 V,240.42 V,241.40 V,24.85 A,26.39 A,19.08 A,-0.99 pf
11/05/2023 9:30:00 AM,241.07 V,241.24 V,242.46 V,26.60 A,29.27 A,19.77 A,-0.99 pf
11/05/2023 10:00:00 AM,240.95 V,240.97 V,242.15 V,25.76 A,29.08 A,19.71 A,-0.99 pf
11/05/2023 10:30:00 AM,239.61 V,239.94 V,241.02 V,27.33 A,28.84 A,20.92 A,-0.99 pf
11/05/2023 11:00:00 AM,243.96 V,244.13 V,245.13 V,25.15 A,27.27 A,19.47 A,-0.99 pf
