Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
21/05/2023 12:00:00 AM,246.64 V,247.79 V,246.71 V,9.10 A,5.41 A,5.14 A,-0.98 pf
21/05/2023 12:30:00 AM,246.05 V,247.26 V,246.17 V,8.86 A,4.93 A,4.29 A,-0.98 pf
21/05/2023 1:00:00 AM,246.28 V,247.53 V,246.55 V,8.74 A,4.99 A,4.08 A,-0.99 pf
21/05/2023 1:30:00 AM,246.62 V,247.79 V,246.76 V,8.47 A,5.08 A,4.78 A,-0.98 pf
21/05/2023 2:00:00 AM,246.89 V,248.06 V,246.93 V,8.62 A,5.56 A,4.81 A,-0.98 pf
21/05/2023 2:30:00 AM,247.32 V,248.60 V,247.29 V,8.50 A,4.41 A,5.32 A,-0.97 pf
21/05/2023 3:00:00 AM,247.86 V,249.09 V,247.75 V,8.50 A,4.60 A,4.26 A,-0.97 pf
21/05/2023 3:30:00 AM,247.91 V,249.04 V,247.74 V,8.25 A,4.66 A,4.26 A,-0.97 pf
21/05/2023 4:00:00 AM,248.32 V,249.40 V,247.99 V,8.43 A,4.47 A,5.38 A,-0.97 pf
21/05/2023 4:30:00 AM,248.70 V,249.83 V,248.54 V,8.31 A,4.63 A,4.35 A,-0.97 pf
21/05/2023 5:00:00 AM,248.80 V,249.94 V,248.56 V,8.25 A,4.57 A,5.32 A,-0.97 pf
21/05/2023 5:30:00 AM,245.21 V,246.55 V,245.30 V,8.13 A,4.53 A,4.41 A,-0.97 pf
21/05/2023 6:00:00 AM,244.54 V,245.90 V,244.59 V,7.89 A,4.57 A,5.02 A,-0.98 pf
21/05/2023 6:30:00 AM,244.78 V,246.17 V,244.87 V,7.68 A,4.50 A,4.20 A,-0.98 pf
21/05/2023 7:00:00 AM,245.83 V,247.19 V,246.24 V,7.71 A,4.08 A,4.23 A,-0.99 pf
21/05/2023 7:30:00 AM,246.95 V,248.03 V,248.08 V,7.89 A,4.63 A,3.96 A,-0.97 pf
21/05/2023 8:00:00 AM,246.65 V,247.75 V,247.89 V,7.98 A,4.38 A,5.11 A,-0.97 pf
21/05/2023 8:30:00 AM,245.16 V,245.98 V,246.29 V,8.19 A,4.11 A,4.78 A,-0.98 pf
21/05/2023 9:00:00 AM,244.42 V,245.35 V,245.95 V,8.56 A,7.41 A,5.74 A,-0.99 pf
21/05/2023 9:30:00 AM,243.94 V,244.82 V,245.42 V,8.95 A,6.41 A,5.65 A,-0.99 pf
21/05/2023 10:00:00 AM,243.30 V,243.89 V,244.42 V,9.19 A,6.50 A,5.83 A,-0.99 pf
