Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
04/05/2023 12:00:00 AM,246.19 V,246.89 V,246.07 V,7.50 A,4.87 A,5.59 A,-0.97 pf
04/05/2023 12:30:00 AM,245.31 V,246.00 V,245.09 V,7.65 A,4.26 A,5.96 A,-0.97 pf
04/05/2023 1:00:00 AM,245.28 V,246.07 V,245.06 V,7.62 A,3.48 A,6.08 A,-0.98 pf
04/05/2023 1:30:00 AM,246.05 V,246.83 V,245.80 V,7.41 A,4.50 A,5.90 A,-0.96 pf
04/05/2023 2:00:00 AM,245.78 V,246.67 V,245.71 V,7.62 A,4.05 A,4.72 A,-0.99 pf
04/05/2023 2:30:00 AM,246.31 V,247.17 V,246.09 V,7.38 A,4.17 A,5.96 A,-0.96 pf
04/05/2023 3:00:00 AM,246.43 V,247.31 V,246.21 V,7.47 A,3.99 A,5.62 A,-0.97 pf
04/05/2023 3:30:00 AM,246.74 V,247.65 V,246.45 V,7.44 A,4.05 A,5.11 A,-0.97 pf
04/05/2023 4:00:00 AM,246.81 V,247.81 V,246.62 V,7.20 A,3.87 A,4.63 A,-0.97 pf
04/05/2023 4:30:00 AM,247.15 V,248.06 V,246.88 V,7.10 A,3.96 A,5.35 A,-0.97 pf
04/05/2023 5:00:00 AM,247.63 V,248.63 V,247.32 V,7.26 A,3.93 A,5.44 A,-0.97 pf
04/05/2023 5:30:00 AM,247.44 V,248.48 V,247.22 V,7.20 A,4.81 A,5.38 A,-0.97 pf
04/05/2023 6:00:00 AM,247.22 V,248.25 V,246.96 V,7.13 A,4.60 A,5.17 A,-0.97 pf
04/05/2023 6:30:00 AM,246.40 V,247.46 V,246.21 V,7.13 A,4.63 A,4.57 A,-0.97 pf
04/05/2023 7:00:00 AM,246.89 V,247.81 V,247.10 V,7.10 A,3.99 A,5.87 A,-0.97 pf
04/05/2023 7:30:00 AM,247.24 V,247.93 V,248.03 V,7.29 A,5.05 A,5.87 A,-0.96 pf
04/05/2023 8:00:00 AM,246.26 V,246.96 V,247.39 V,7.71 A,4.23 A,5.20 A,-0.98 pf
04/05/2023 8:30:00 AM,245.38 V,246.02 V,246.71 V,7.77 A,7.74 A,5.59 A,-0.98 pf
04/05/2023 9:00:00 AM,245.13 V,245.74 V,246.52 V,8.50 A,7.56 A,6.35 A,-0.98 pf
04/05/2023 9:30:00 AM,244.94 V,245.57 V,246.28 V,8.80 A,7.89 A,7.07 A,-0.98 pf
04/05/2023 10:00:00 AM,244.66 V,245.26 V,246.02 V,9.01 A,7.56 A,6.80 A,-0.99 pf
04/05/2023 10:30:00 AM,244.09 V,244.71 V,245.23 V,8.98 A,4.32 A,6.86 A,-0.98 pf
04/05/2023 11:00:00 AM,243.51 V,244.16 V,244.68 V,9.40 A,5.44 A,8.07 A,-0.99 pf
04/05/2023 11:30:00 AM,243.36 V,243.94 V,244.49 V,9.43 A,7.20 A,7.41 A,-0.99 pf
04/05/2023 12:00:00 PM,243.06 V,243.77 V,244.23 V,9.52 A,6.17 A,7.56 A,-0.99 pf
04/05/2023 12:30:00 PM,243.03 V,243.82 V,244.18 V,10.04 A,4.66 A,7.74 A,-0.99 pf
04/05/2023 1:00:00 PM,242.51 V,243.25 V,243.67 V,9.83 A,3.87 A,7.83 A,-0.99 pf
04/05/2023 1:30:00 PM,241.72 V,242.50 V,243.08 V,9.55 A,5.32 A,7.47 A,-0.98 pf
04/05/2023 2:00:00 PM,241.19 V,241.91 V,242.53 V,9.86 A,7.10 A,8.13 A,-0.99 pf
04/05/2023 2:30:00 PM,244.44 V,245.06 V,245.97 V,10.34 A,7.38 A,7.07 A,-0.99 pf
04/05/2023 3:00:00 PM,245.47 V,246.00 V,246.60 V,10.76 A,7.13 A,9.22 A,-0.99 pf
04/05/2023 3:30:00 PM,245.93 V,246.43 V,247.03 V,10.70 A,7.23 A,8.01 A,-0.99 pf
04/05/2023 4:00:00 PM,246.21 V,246.81 V,246.93 V,10.07 A,7.56 A,7.47 A,-0.98 pf
04/05/2023 4:30:00 PM,247.05 V,247.70 V,247.81 V,8.98 A,7.26 A,6.20 A,-0.98 pf
04/05/2023 5:00:00 PM,247.94 V,248.61 V,248.84 V,8.80 A,6.44 A,6.14 A,-0.98 pf
04/05/2023 5:30:00 PM,248.03 V,248.78 V,248.85 V,8.71 A,4.87 A,6.26 A,-0.98 pf
04/05/2023 6:00:00 PM,247.89 V,248.70 V,248.72 V,8.40 A,5.11 A,5.71 A,-0.97 pf
04/05/2023 6:30:00 PM,247.36 V,248.20 V,247.98 V,8.40 A,4.96 A,5.59 A,-0.98 pf
04/05/2023 7:00:00 PM,245.81 V,246.95 V,245.98 V,8.34 A,4.44 A,6.38 A,-0.99 pf
04/05/2023 7:30:00 PM,245.18 V,246.24 V,245.30 V,8.19 A,5.62 A,7.10 A,-0.98 pf
04/05/2023 8:00:00 PM,245.73 V,246.57 V,245.92 V,8.28 A,6.77 A,5.93 A,-0.98 pf
