Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
05/05/2023 12:00:00 AM,249.40 V,250.23 V,249.32 V,7.95 A,5.32 A,5.74 A,-0.97 pf
05/05/2023 12:30:00 AM,249.16 V,249.94 V,248.94 V,7.80 A,4.93 A,5.29 A,-0.97 pf
05/05/2023 1:00:00 AM,247.89 V,248.73 V,247.67 V,7.77 A,4.69 A,5.26 A,-0.98 pf
05/05/2023 1:30:00 AM,246.14 V,246.84 V,245.92 V,7.68 A,5.50 A,5.20 A,-0.97 pf
05/05/2023 2:00:00 AM,246.19 V,247.12 V,245.95 V,7.56 A,4.47 A,5.26 A,-0.98 pf
05/05/2023 2:30:00 AM,246.26 V,247.26 V,246.09 V,7.53 A,4.35 A,4.78 A,-0.98 pf
05/05/2023 3:00:00 AM,246.24 V,247.24 V,246.02 V,7.53 A,3.96 A,5.08 A,-0.98 pf
05/05/2023 3:30:00 AM,246.33 V,247.36 V,246.04 V,7.44 A,4.32 A,5.53 A,-0.96 pf
05/05/2023 4:00:00 AM,246.29 V,247.26 V,245.92 V,7.56 A,3.96 A,6.05 A,-0.97 pf
05/05/2023 4:30:00 AM,246.57 V,247.60 V,246.26 V,7.59 A,4.26 A,5.96 A,-0.97 pf
05/05/2023 5:00:00 AM,246.60 V,247.62 V,246.40 V,7.44 A,5.50 A,6.08 A,-0.98 pf
05/05/2023 5:30:00 AM,246.14 V,247.26 V,246.02 V,7.41 A,4.96 A,5.87 A,-0.97 pf
05/05/2023 6:00:00 AM,245.74 V,246.76 V,245.54 V,7.65 A,5.17 A,5.93 A,-0.98 pf
05/05/2023 6:30:00 AM,245.97 V,247.00 V,245.81 V,7.38 A,4.90 A,5.08 A,-0.98 pf
05/05/2023 7:00:00 AM,245.71 V,246.59 V,246.17 V,7.53 A,3.96 A,4.78 A,-0.99 pf
05/05/2023 7:30:00 AM,245.42 V,245.97 V,246.48 V,10.25 A,8.83 A,5.50 A,-0.99 pf
05/05/2023 8:00:00 AM,243.03 V,243.56 V,244.58 V,17.99 A,20.20 A,6.62 A,1.00 pf
05/05/2023 8:30:00 AM,240.21 V,240.75 V,241.45 V,19.02 A,20.92 A,11.70 A,1.00 pf
05/05/2023 9:00:00 AM,238.34 V,238.62 V,239.77 V,26.79 A,30.66 A,20.83 A,-0.99 pf
05/05/2023 9:30:00 AM,241.09 V,241.35 V,242.63 V,29.17 A,34.28 A,21.77 A,-0.99 pf
05/05/2023 10:00:00 AM,240.37 V,240.56 V,241.72 V,29.33 A,34.53 A,22.28 A,-0.99 pf
05/05/2023 10:30:00 AM,239.16 V,239.27 V,240.73 V,30.32 A,37.76 A,22.22 A,-0.99 pf
05/05/2023 11:00:00 AM,240.26 V,240.11 V,241.88 V,30.66 A,39.76 A,23.55 A,-0.99 pf
05/05/2023 11:30:00 AM,240.44 V,240.20 V,242.07 V,30.66 A,39.88 A,23.52 A,-0.99 pf
05/05/2023 12:00:00 PM,241.86 V,241.62 V,243.41 V,28.99 A,38.58 A,22.19 A,-0.99 pf
05/05/2023 12:30:00 PM,242.98 V,243.18 V,244.83 V,29.05 A,38.55 A,20.89 A,-1.00 pf
05/05/2023 1:00:00 PM,243.00 V,243.22 V,244.85 V,30.05 A,38.79 A,21.56 A,-1.00 pf
05/05/2023 1:30:00 PM,240.75 V,240.99 V,242.57 V,30.50 A,39.42 A,21.68 A,-1.00 pf
05/05/2023 2:00:00 PM,239.87 V,239.68 V,241.45 V,27.15 A,39.21 A,21.31 A,-0.99 pf
05/05/2023 2:30:00 PM,240.23 V,240.16 V,241.86 V,27.06 A,37.49 A,20.53 A,-1.00 pf
05/05/2023 3:00:00 PM,240.83 V,240.81 V,242.51 V,25.49 A,35.52 A,19.65 A,1.00 pf
05/05/2023 3:30:00 PM,241.40 V,241.35 V,243.27 V,24.88 A,37.40 A,18.26 A,1.00 pf
05/05/2023 4:00:00 PM,241.81 V,241.76 V,243.37 V,25.82 A,36.88 A,19.89 A,-0.99 pf
05/05/2023 4:30:00 PM,242.38 V,242.38 V,243.79 V,26.24 A,36.61 A,20.04 A,-0.99 pf
05/05/2023 5:00:00 PM,242.82 V,243.63 V,244.83 V,27.45 A,30.50 A,13.97 A,1.00 pf
05/05/2023 5:30:00 PM,244.32 V,245.14 V,246.31 V,25.37 A,23.76 A,8.40 A,1.00 pf
05/05/2023 6:00:00 PM,244.82 V,245.73 V,246.40 V,23.97 A,21.80 A,7.10 A,-1.00 pf
05/05/2023 6:30:00 PM,244.83 V,245.68 V,245.45 V,16.75 A,14.97 A,6.59 A,-0.99 pf
05/05/2023 7:00:00 PM,244.28 V,245.40 V,244.27 V,11.19 A,5.71 A,6.44 A,-0.99 pf
05/05/2023 7:30:00 PM,244.90 V,245.90 V,244.90 V,10.76 A,6.26 A,5.65 A,-0.99 pf
05/05/2023 8:00:00 PM,246.36 V,247.34 V,246.38 V,10.43 A,6.05 A,5.71 A,-0.99 pf
05/05/2023 8:30:00 PM,246.86 V,247.81 V,246.81 V,10.43 A,5.87 A,6.14 A,-0.99 pf
05/05/2023 9:00:00 PM,245.07 V,245.88 V,245.21 V,10.04 A,7.68 A,4.72 A,-0.99 pf
05/05/2023 9:30:00 PM,245.37 V,246.29 V,245.66 V,9.80 A,7.20 A,4.57 A,-0.99 pf
05/05/2023 10:00:00 PM,246.14 V,247.22 V,246.31 V,9.83 A,6.26 A,5.38 A,-0.98 pf
05/05/2023 10:30:00 PM,247.46 V,248.30 V,247.51 V,9.58 A,7.47 A,5.68 A,-0.98 pf
05/05/2023 11:00:00 PM,248.41 V,249.14 V,248.39 V,9.61 A,7.44 A,5.74 A,-0.98 pf
05/05/2023 11:30:00 PM,248.25 V,248.99 V,248.23 V,9.28 A,7.38 A,5.83 A,-0.98 pf
