Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
25/05/2023 12:00:00 AM,248.17 V,249.32 V,248.30 V,12.12 A,9.61 A,5.47 A,-0.98 pf
25/05/2023 12:30:00 AM,244.80 V,245.98 V,244.64 V,11.67 A,8.37 A,6.11 A,-0.99 pf
25/05/2023 1:00:00 AM,244.64 V,245.86 V,244.56 V,11.31 A,8.62 A,4.96 A,-0.99 pf
25/05/2023 1:30:00 AM,244.35 V,245.47 V,244.04 V,11.16 A,8.53 A,6.11 A,-0.99 pf
25/05/2023 2:00:00 AM,243.58 V,244.66 V,243.39 V,11.03 A,8.10 A,4.72 A,-0.99 pf
25/05/2023 2:30:00 AM,244.03 V,245.18 V,243.84 V,11.00 A,7.98 A,4.44 A,-0.99 pf
25/05/2023 3:00:00 AM,244.25 V,245.37 V,243.94 V,11.00 A,7.95 A,5.38 A,-0.99 pf
25/05/2023 3:30:00 AM,244.56 V,245.64 V,244.37 V,10.46 A,7.68 A,3.45 A,-0.99 pf
25/05/2023 4:00:00 AM,244.71 V,245.83 V,244.34 V,10.28 A,7.83 A,5.62 A,-0.99 pf
25/05/2023 4:30:00 AM,244.73 V,245.92 V,244.46 V,10.46 A,7.68 A,5.02 A,-0.99 pf
25/05/2023 5:00:00 AM,244.94 V,246.10 V,244.56 V,10.16 A,7.71 A,5.80 A,-0.99 pf
25/05/2023 5:30:00 AM,244.28 V,245.49 V,244.06 V,10.37 A,9.07 A,5.38 A,-0.99 pf
25/05/2023 6:00:00 AM,244.23 V,245.26 V,243.97 V,10.28 A,9.55 A,4.96 A,-0.99 pf
25/05/2023 6:30:00 AM,244.04 V,245.02 V,243.79 V,10.31 A,9.86 A,5.65 A,-0.99 pf
25/05/2023 7:00:00 AM,244.63 V,245.50 V,245.11 V,10.10 A,9.52 A,4.14 A,-0.99 pf
25/05/2023 7:30:00 AM,244.54 V,245.40 V,245.59 V,10.19 A,9.77 A,4.26 A,-0.99 pf
25/05/2023 8:00:00 AM,243.51 V,244.40 V,244.27 V,11.97 A,10.52 A,8.37 A,-0.99 pf
25/05/2023 8:30:00 AM,241.28 V,241.91 V,242.15 V,14.21 A,19.26 A,11.16 A,1.00 pf
25/05/2023 9:00:00 AM,238.89 V,239.47 V,239.95 V,15.60 A,23.49 A,9.73 A,0.99 pf
25/05/2023 9:30:00 AM,237.91 V,238.39 V,239.04 V,16.39 A,24.00 A,10.04 A,0.99 pf
25/05/2023 10:00:00 AM,239.92 V,240.61 V,241.17 V,18.83 A,24.22 A,10.04 A,0.99 pf
25/05/2023 10:30:00 AM,239.82 V,240.59 V,240.76 V,20.71 A,21.53 A,11.28 A,1.00 pf
25/05/2023 11:00:00 AM,239.95 V,240.73 V,240.88 V,21.80 A,21.37 A,13.15 A,0.99 pf
25/05/2023 11:30:00 AM,240.83 V,241.42 V,241.76 V,21.07 A,22.31 A,12.91 A,0.99 pf
25/05/2023 12:00:00 PM,241.02 V,241.59 V,241.95 V,21.19 A,22.31 A,12.73 A,0.99 pf
25/05/2023 12:30:00 PM,240.85 V,241.40 V,241.83 V,21.40 A,23.13 A,13.27 A,0.99 pf
25/05/2023 1:00:00 PM,239.99 V,240.73 V,241.09 V,21.98 A,22.58 A,13.42 A,0.99 pf
25/05/2023 1:30:00 PM,239.63 V,240.49 V,240.85 V,22.31 A,22.46 A,13.70 A,1.00 pf
25/05/2023 2:00:00 PM,238.79 V,239.68 V,240.16 V,22.37 A,22.49 A,13.45 A,1.00 pf
25/05/2023 2:30:00 PM,237.84 V,238.82 V,238.84 V,22.86 A,22.46 A,22.95 A,0.99 pf
25/05/2023 3:00:00 PM,238.12 V,238.99 V,238.82 V,22.28 A,22.25 A,25.06 A,0.99 pf
25/05/2023 3:30:00 PM,238.43 V,239.18 V,238.96 V,22.22 A,21.98 A,23.76 A,0.99 pf
25/05/2023 4:00:00 PM,238.67 V,239.22 V,239.04 V,21.53 A,18.68 A,20.35 A,0.99 pf
25/05/2023 4:30:00 PM,239.99 V,240.99 V,239.70 V,18.02 A,8.59 A,19.95 A,1.00 pf
25/05/2023 5:00:00 PM,242.39 V,243.22 V,242.00 V,11.34 A,5.90 A,16.05 A,-0.99 pf
25/05/2023 5:30:00 PM,243.70 V,244.70 V,244.04 V,10.97 A,5.35 A,15.36 A,-0.99 pf
25/05/2023 6:00:00 PM,244.94 V,245.74 V,245.06 V,9.61 A,5.20 A,15.66 A,-0.99 pf
25/05/2023 6:30:00 PM,245.49 V,246.14 V,245.21 V,9.43 A,5.29 A,15.51 A,-0.99 pf
25/05/2023 7:00:00 PM,244.46 V,245.23 V,243.48 V,9.43 A,4.96 A,14.66 A,-0.99 pf
25/05/2023 7:30:00 PM,244.80 V,245.55 V,243.85 V,8.98 A,5.53 A,15.06 A,-0.99 pf
25/05/2023 8:00:00 PM,245.02 V,245.64 V,244.16 V,8.92 A,5.59 A,13.63 A,-0.99 pf
25/05/2023 8:30:00 PM,245.31 V,245.90 V,244.44 V,9.10 A,7.10 A,13.76 A,-0.99 pf
25/05/2023 9:00:00 PM,245.71 V,246.28 V,244.85 V,8.92 A,7.53 A,13.12 A,-0.99 pf
25/05/2023 9:30:00 PM,245.38 V,245.81 V,244.47 V,8.59 A,7.41 A,13.54 A,-0.99 pf
25/05/2023 10:00:00 PM,244.94 V,245.40 V,244.30 V,8.47 A,7.17 A,11.91 A,-0.99 pf
25/05/2023 10:30:00 PM,246.09 V,246.40 V,245.33 V,8.47 A,6.98 A,12.03 A,-0.99 pf
25/05/2023 11:00:00 PM,246.45 V,246.89 V,245.61 V,8.43 A,6.50 A,11.76 A,-0.99 pf
25/05/2023 11:30:00 PM,246.86 V,247.26 V,245.83 V,8.25 A,6.38 A,13.24 A,-0.99 pf
