Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
24/05/2023 12:00:00 AM,245.31 V,246.76 V,245.26 V,10.76 A,7.62 A,5.65 A,-0.99 pf
24/05/2023 12:30:00 AM,245.59 V,247.03 V,245.61 V,10.73 A,7.47 A,4.53 A,-0.99 pf
24/05/2023 1:00:00 AM,245.73 V,247.26 V,245.80 V,10.58 A,7.20 A,4.50 A,-0.99 pf
24/05/2023 1:30:00 AM,245.54 V,247.03 V,245.47 V,10.49 A,7.35 A,6.08 A,-0.98 pf
24/05/2023 2:00:00 AM,245.88 V,247.39 V,245.83 V,10.58 A,7.50 A,5.02 A,-0.98 pf
24/05/2023 2:30:00 AM,245.97 V,247.48 V,245.97 V,10.46 A,7.38 A,5.11 A,-0.98 pf
24/05/2023 3:00:00 AM,245.98 V,247.27 V,245.92 V,10.43 A,7.26 A,4.57 A,-0.99 pf
24/05/2023 3:30:00 AM,246.72 V,247.99 V,246.41 V,10.37 A,7.13 A,5.08 A,-0.98 pf
24/05/2023 4:00:00 AM,246.67 V,247.91 V,246.33 V,10.28 A,7.26 A,4.90 A,-0.98 pf
24/05/2023 4:30:00 AM,247.08 V,248.32 V,246.76 V,10.37 A,7.20 A,5.56 A,-0.98 pf
24/05/2023 5:00:00 AM,246.53 V,247.79 V,246.28 V,10.34 A,7.07 A,4.44 A,-0.98 pf
24/05/2023 5:30:00 AM,245.85 V,247.36 V,245.88 V,10.25 A,7.29 A,4.50 A,-0.99 pf
24/05/2023 6:00:00 AM,245.83 V,247.38 V,245.76 V,9.52 A,6.77 A,6.02 A,-0.98 pf
24/05/2023 6:30:00 AM,245.33 V,246.76 V,245.33 V,9.92 A,7.04 A,5.11 A,-0.98 pf
24/05/2023 7:00:00 AM,245.02 V,246.29 V,245.30 V,9.83 A,7.44 A,5.65 A,-0.99 pf
24/05/2023 7:30:00 AM,245.40 V,246.38 V,246.12 V,9.73 A,7.74 A,5.08 A,-0.99 pf
24/05/2023 8:00:00 AM,244.23 V,245.02 V,244.94 V,10.01 A,6.83 A,5.20 A,-0.99 pf
24/05/2023 8:30:00 AM,241.78 V,242.63 V,242.45 V,9.73 A,6.14 A,5.74 A,-0.99 pf
24/05/2023 9:00:00 AM,240.69 V,241.60 V,241.71 V,10.55 A,6.26 A,4.57 A,-1.00 pf
24/05/2023 9:30:00 AM,239.06 V,240.01 V,240.09 V,10.70 A,6.17 A,5.23 A,-0.99 pf
24/05/2023 10:00:00 AM,239.11 V,239.90 V,239.95 V,10.97 A,6.41 A,5.11 A,-0.99 pf
24/05/2023 10:30:00 AM,238.49 V,239.29 V,239.18 V,11.34 A,6.47 A,6.20 A,-0.99 pf
24/05/2023 11:00:00 AM,239.56 V,240.61 V,240.23 V,12.88 A,6.47 A,6.95 A,-0.99 pf
24/05/2023 11:30:00 AM,239.53 V,240.49 V,240.16 V,11.88 A,6.56 A,6.47 A,-0.99 pf
24/05/2023 12:00:00 PM,239.92 V,240.71 V,240.57 V,12.94 A,6.65 A,6.59 A,-0.99 pf
24/05/2023 12:30:00 PM,239.78 V,240.66 V,240.75 V,13.15 A,7.01 A,6.23 A,-0.99 pf
24/05/2023 1:00:00 PM,239.41 V,240.44 V,240.52 V,14.24 A,6.98 A,7.07 A,-0.99 pf
24/05/2023 1:30:00 PM,239.87 V,240.97 V,241.23 V,13.63 A,7.32 A,5.96 A,-0.99 pf
24/05/2023 2:00:00 PM,241.50 V,242.51 V,242.98 V,14.33 A,7.80 A,6.71 A,-0.99 pf
24/05/2023 2:30:00 PM,241.45 V,242.57 V,242.91 V,13.67 A,7.53 A,5.96 A,-0.99 pf
24/05/2023 3:00:00 PM,241.24 V,242.36 V,242.65 V,14.39 A,7.65 A,6.68 A,-0.99 pf
24/05/2023 3:30:00 PM,240.95 V,242.17 V,242.38 V,13.63 A,7.62 A,5.50 A,-1.00 pf
24/05/2023 4:00:00 PM,241.17 V,242.26 V,242.19 V,14.18 A,7.92 A,6.95 A,-0.99 pf
24/05/2023 4:30:00 PM,242.53 V,243.51 V,243.51 V,13.82 A,7.68 A,7.01 A,-0.99 pf
24/05/2023 5:00:00 PM,242.79 V,243.91 V,244.11 V,13.63 A,7.47 A,6.14 A,-0.99 pf
24/05/2023 5:30:00 PM,243.25 V,244.35 V,244.87 V,13.67 A,7.77 A,6.53 A,-0.99 pf
24/05/2023 6:00:00 PM,244.61 V,245.92 V,246.22 V,13.42 A,7.47 A,6.08 A,-0.99 pf
24/05/2023 6:30:00 PM,244.97 V,246.28 V,246.43 V,13.36 A,7.56 A,5.50 A,-0.99 pf
24/05/2023 7:00:00 PM,244.09 V,245.55 V,244.52 V,13.18 A,6.89 A,6.20 A,-0.99 pf
24/05/2023 7:30:00 PM,246.43 V,247.96 V,246.60 V,13.00 A,7.13 A,6.11 A,-0.99 pf
24/05/2023 8:00:00 PM,246.28 V,247.46 V,246.50 V,12.94 A,7.29 A,6.38 A,-0.99 pf
24/05/2023 8:30:00 PM,245.49 V,246.69 V,245.62 V,12.88 A,6.92 A,6.05 A,-0.99 pf
24/05/2023 9:00:00 PM,245.83 V,246.83 V,246.09 V,12.94 A,10.25 A,5.80 A,-0.99 pf
24/05/2023 9:30:00 PM,244.92 V,245.97 V,245.26 V,12.49 A,9.67 A,3.75 A,-1.00 pf
24/05/2023 10:00:00 PM,245.59 V,246.64 V,245.80 V,12.52 A,9.46 A,5.56 A,-0.99 pf
24/05/2023 10:30:00 PM,246.83 V,247.84 V,247.07 V,12.27 A,9.10 A,4.81 A,-0.99 pf
24/05/2023 11:00:00 PM,247.58 V,248.63 V,247.75 V,12.30 A,9.46 A,5.23 A,-0.99 pf
24/05/2023 11:30:00 PM,248.37 V,249.47 V,248.46 V,12.33 A,9.77 A,5.90 A,-0.98 pf
