Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
20/05/2023 12:00:00 AM,246.67 V,247.84 V,247.12 V,8.74 A,5.29 A,3.87 A,-0.98 pf
20/05/2023 12:30:00 AM,245.49 V,246.64 V,245.88 V,8.59 A,4.72 A,3.60 A,-0.99 pf
20/05/2023 1:00:00 AM,242.96 V,244.08 V,243.18 V,8.50 A,4.57 A,4.87 A,-0.99 pf
20/05/2023 1:30:00 AM,242.96 V,244.03 V,243.27 V,8.40 A,4.99 A,4.11 A,-0.98 pf
20/05/2023 2:00:00 AM,242.46 V,243.41 V,242.53 V,8.22 A,4.93 A,4.75 A,-0.98 pf
20/05/2023 2:30:00 AM,242.03 V,243.10 V,242.15 V,8.47 A,4.78 A,4.53 A,-0.98 pf
20/05/2023 3:00:00 AM,242.14 V,243.18 V,242.21 V,8.13 A,4.96 A,4.14 A,-0.98 pf
20/05/2023 3:30:00 AM,242.27 V,243.27 V,242.12 V,8.10 A,4.57 A,5.11 A,-0.98 pf
20/05/2023 4:00:00 AM,242.74 V,243.77 V,242.62 V,7.92 A,4.75 A,4.14 A,-0.98 pf
20/05/2023 4:30:00 AM,243.25 V,244.32 V,243.25 V,7.77 A,4.53 A,4.11 A,-0.98 pf
20/05/2023 5:00:00 AM,243.29 V,244.30 V,243.17 V,7.77 A,4.75 A,5.11 A,-0.98 pf
20/05/2023 5:30:00 AM,242.55 V,243.87 V,242.74 V,7.77 A,4.60 A,4.08 A,-0.98 pf
20/05/2023 6:00:00 AM,242.75 V,244.15 V,243.03 V,7.74 A,4.72 A,4.20 A,-0.98 pf
20/05/2023 6:30:00 AM,242.81 V,244.01 V,243.03 V,7.65 A,4.35 A,3.78 A,-0.99 pf
20/05/2023 7:00:00 AM,243.82 V,244.76 V,244.27 V,7.56 A,3.45 A,3.96 A,-0.98 pf
20/05/2023 7:30:00 AM,244.01 V,244.71 V,244.99 V,7.74 A,4.20 A,4.05 A,-0.97 pf
20/05/2023 8:00:00 AM,242.19 V,242.72 V,243.32 V,8.10 A,4.44 A,5.20 A,-0.98 pf
20/05/2023 8:30:00 AM,241.04 V,241.66 V,242.21 V,8.62 A,5.77 A,5.32 A,-0.99 pf
20/05/2023 9:00:00 AM,239.32 V,239.83 V,240.37 V,9.34 A,6.26 A,5.50 A,-0.99 pf
20/05/2023 9:30:00 AM,239.39 V,239.92 V,240.35 V,9.43 A,5.74 A,6.05 A,-0.99 pf
20/05/2023 10:00:00 AM,240.25 V,240.78 V,241.38 V,10.16 A,6.59 A,5.50 A,-0.99 pf
20/05/2023 10:30:00 AM,241.09 V,241.71 V,242.19 V,10.37 A,6.38 A,6.08 A,-0.99 pf
20/05/2023 11:00:00 AM,241.47 V,242.15 V,242.55 V,10.79 A,6.47 A,6.02 A,-0.99 pf
20/05/2023 11:30:00 AM,241.26 V,241.95 V,242.43 V,12.12 A,6.62 A,6.50 A,-0.99 pf
20/05/2023 12:00:00 PM,241.79 V,242.70 V,242.98 V,12.97 A,6.47 A,6.62 A,-0.99 pf
20/05/2023 12:30:00 PM,242.91 V,243.58 V,244.23 V,11.94 A,6.98 A,5.96 A,-0.99 pf
20/05/2023 1:00:00 PM,242.91 V,243.60 V,244.09 V,12.12 A,6.53 A,6.44 A,-0.99 pf
20/05/2023 1:30:00 PM,242.03 V,242.63 V,243.15 V,12.82 A,6.92 A,7.23 A,-0.99 pf
20/05/2023 2:00:00 PM,241.17 V,241.86 V,242.51 V,12.91 A,6.92 A,6.32 A,-0.99 pf
20/05/2023 2:30:00 PM,241.29 V,242.03 V,242.81 V,12.70 A,6.62 A,6.83 A,-0.99 pf
20/05/2023 3:00:00 PM,242.02 V,242.65 V,243.49 V,12.18 A,6.26 A,5.74 A,-0.99 pf
20/05/2023 3:30:00 PM,242.62 V,243.05 V,243.82 V,11.07 A,5.83 A,5.90 A,-0.99 pf
20/05/2023 4:00:00 PM,243.17 V,243.61 V,244.06 V,9.92 A,5.47 A,5.50 A,-0.99 pf
20/05/2023 4:30:00 PM,243.87 V,244.47 V,244.66 V,9.67 A,5.17 A,5.93 A,-0.99 pf
20/05/2023 5:00:00 PM,244.71 V,245.49 V,245.68 V,9.70 A,5.59 A,4.44 A,-0.98 pf
20/05/2023 5:30:00 PM,246.00 V,246.81 V,246.88 V,9.61 A,5.53 A,5.50 A,-0.98 pf
20/05/2023 6:00:00 PM,246.48 V,247.27 V,247.36 V,9.55 A,5.77 A,4.35 A,-0.98 pf
20/05/2023 6:30:00 PM,245.80 V,246.88 V,246.50 V,9.58 A,5.59 A,5.32 A,-0.99 pf
20/05/2023 7:00:00 PM,244.66 V,246.09 V,245.13 V,9.64 A,5.05 A,4.57 A,-0.99 pf
20/05/2023 7:30:00 PM,244.56 V,245.78 V,244.66 V,9.64 A,4.47 A,5.05 A,-0.98 pf
20/05/2023 8:00:00 PM,245.07 V,246.21 V,245.18 V,9.52 A,6.50 A,5.65 A,-0.99 pf
20/05/2023 8:30:00 PM,245.25 V,246.33 V,245.31 V,9.25 A,5.71 A,5.35 A,-0.99 pf
20/05/2023 9:00:00 PM,245.40 V,246.45 V,245.59 V,9.22 A,5.38 A,4.60 A,-0.98 pf
20/05/2023 9:30:00 PM,245.81 V,246.83 V,245.98 V,9.19 A,5.50 A,4.57 A,-0.98 pf
20/05/2023 10:00:00 PM,244.78 V,246.07 V,245.04 V,9.19 A,5.29 A,5.29 A,-0.98 pf
20/05/2023 10:30:00 PM,245.14 V,246.43 V,245.47 V,9.01 A,5.53 A,4.29 A,-0.98 pf
20/05/2023 11:00:00 PM,245.69 V,246.95 V,245.93 V,8.98 A,5.11 A,5.41 A,-0.98 pf
20/05/2023 11:30:00 PM,245.86 V,247.12 V,246.09 V,8.89 A,5.35 A,4.53 A,-0.98 pf
