Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
02/05/2023 12:00:00 AM,245.07 V,246.09 V,245.21 V,8.50 A,5.44 A,5.44 A,-0.98 pf
02/05/2023 12:30:00 AM,245.78 V,246.53 V,245.69 V,8.34 A,5.08 A,4.63 A,-0.99 pf
02/05/2023 1:00:00 AM,245.93 V,246.77 V,245.83 V,8.16 A,4.81 A,4.81 A,-0.99 pf
02/05/2023 1:30:00 AM,245.78 V,246.76 V,245.83 V,8.07 A,5.62 A,5.32 A,-0.98 pf
02/05/2023 2:00:00 AM,246.28 V,247.12 V,246.14 V,7.74 A,4.99 A,4.96 A,-0.98 pf
02/05/2023 2:30:00 AM,246.41 V,247.31 V,246.16 V,7.74 A,5.20 A,5.17 A,-0.97 pf
02/05/2023 3:00:00 AM,246.29 V,247.38 V,246.19 V,7.74 A,5.05 A,5.32 A,-0.97 pf
02/05/2023 3:30:00 AM,246.93 V,247.93 V,246.71 V,7.74 A,4.75 A,5.38 A,-0.97 pf
02/05/2023 4:00:00 AM,246.91 V,247.82 V,246.64 V,7.59 A,4.99 A,5.32 A,-0.97 pf
02/05/2023 4:30:00 AM,247.01 V,247.93 V,246.76 V,7.59 A,4.72 A,5.38 A,-0.97 pf
02/05/2023 5:00:00 AM,246.96 V,247.91 V,246.77 V,7.56 A,4.90 A,5.02 A,-0.97 pf
02/05/2023 5:30:00 AM,246.59 V,247.60 V,246.53 V,7.56 A,5.47 A,4.63 A,-0.98 pf
02/05/2023 6:00:00 AM,246.36 V,247.19 V,246.16 V,7.59 A,5.08 A,5.32 A,-0.97 pf
02/05/2023 6:30:00 AM,246.09 V,247.03 V,245.85 V,7.56 A,4.69 A,5.23 A,-0.98 pf
02/05/2023 7:00:00 AM,246.16 V,246.93 V,246.55 V,7.68 A,4.75 A,4.05 A,-0.99 pf
02/05/2023 7:30:00 AM,245.68 V,246.05 V,246.64 V,10.88 A,9.49 A,6.89 A,-0.99 pf
02/05/2023 8:00:00 AM,243.05 V,243.94 V,244.68 V,26.64 A,20.68 A,10.97 A,1.00 pf
02/05/2023 8:30:00 AM,240.85 V,241.24 V,242.36 V,29.45 A,29.45 A,17.72 A,0.99 pf
02/05/2023 9:00:00 AM,238.87 V,238.82 V,240.25 V,28.99 A,32.62 A,21.43 A,0.99 pf
02/05/2023 9:30:00 AM,238.51 V,238.60 V,240.01 V,30.81 A,32.95 A,22.58 A,0.99 pf
