Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
12/05/2023 12:00:00 AM,247.67 V,248.35 V,247.55 V,9.28 A,6.26 A,4.96 A,-0.99 pf
12/05/2023 12:30:00 AM,247.55 V,248.22 V,247.31 V,9.16 A,6.20 A,5.29 A,-0.99 pf
12/05/2023 1:00:00 AM,247.86 V,248.61 V,247.65 V,9.28 A,5.93 A,4.72 A,-0.99 pf
12/05/2023 1:30:00 AM,248.11 V,248.85 V,247.94 V,8.80 A,6.17 A,4.20 A,-0.99 pf
12/05/2023 2:00:00 AM,248.01 V,248.78 V,247.65 V,8.77 A,5.83 A,5.53 A,-0.98 pf
12/05/2023 2:30:00 AM,248.61 V,249.42 V,248.32 V,8.56 A,5.80 A,4.53 A,-0.98 pf
12/05/2023 3:00:00 AM,246.31 V,247.10 V,245.90 V,8.47 A,5.62 A,5.35 A,-0.98 pf
12/05/2023 3:30:00 AM,245.26 V,246.04 V,244.87 V,8.40 A,5.56 A,5.17 A,-0.98 pf
12/05/2023 4:00:00 AM,245.42 V,246.31 V,245.04 V,8.19 A,5.53 A,5.23 A,-0.98 pf
12/05/2023 4:30:00 AM,245.74 V,246.60 V,245.30 V,8.04 A,5.44 A,5.96 A,-0.98 pf
12/05/2023 5:00:00 AM,245.90 V,246.76 V,245.57 V,8.16 A,5.35 A,4.99 A,-0.98 pf
12/05/2023 5:30:00 AM,245.09 V,245.98 V,244.70 V,8.01 A,5.35 A,6.20 A,-0.98 pf
12/05/2023 6:00:00 AM,244.83 V,245.66 V,244.58 V,7.80 A,6.29 A,4.78 A,-0.98 pf
12/05/2023 6:30:00 AM,245.01 V,245.78 V,244.66 V,7.98 A,5.65 A,5.56 A,-0.99 pf
12/05/2023 7:00:00 AM,245.40 V,246.10 V,245.81 V,7.95 A,5.20 A,3.87 A,-0.99 pf
12/05/2023 7:30:00 AM,243.36 V,243.73 V,244.27 V,8.10 A,6.32 A,4.99 A,-0.99 pf
12/05/2023 8:00:00 AM,240.78 V,241.05 V,242.45 V,26.27 A,29.51 A,14.63 A,-1.00 pf
12/05/2023 8:30:00 AM,241.36 V,241.78 V,242.48 V,28.60 A,28.00 A,22.77 A,-0.99 pf
12/05/2023 9:00:00 AM,241.19 V,241.88 V,242.15 V,35.74 A,26.06 A,28.54 A,-0.99 pf
12/05/2023 9:30:00 AM,239.87 V,240.38 V,241.00 V,32.65 A,26.33 A,24.31 A,-0.99 pf
12/05/2023 10:00:00 AM,239.63 V,240.01 V,240.54 V,30.84 A,25.73 A,24.07 A,-1.00 pf
12/05/2023 10:30:00 AM,238.87 V,239.25 V,239.80 V,28.81 A,25.46 A,23.88 A,0.99 pf
12/05/2023 11:00:00 AM,238.53 V,238.79 V,239.30 V,29.14 A,25.06 A,23.79 A,0.99 pf
12/05/2023 11:30:00 AM,238.70 V,238.92 V,239.53 V,27.45 A,24.91 A,22.37 A,0.99 pf
12/05/2023 12:00:00 PM,238.99 V,239.32 V,239.89 V,28.87 A,25.27 A,22.13 A,0.99 pf
12/05/2023 12:30:00 PM,239.92 V,240.32 V,240.90 V,27.45 A,24.67 A,21.74 A,0.99 pf
12/05/2023 1:00:00 PM,239.16 V,239.65 V,240.25 V,27.72 A,24.82 A,20.92 A,0.99 pf
12/05/2023 1:30:00 PM,240.21 V,240.64 V,241.57 V,28.00 A,24.94 A,18.90 A,0.99 pf
12/05/2023 2:00:00 PM,242.69 V,243.03 V,244.04 V,26.76 A,24.94 A,19.59 A,0.99 pf
12/05/2023 2:30:00 PM,241.69 V,242.22 V,243.17 V,26.00 A,25.12 A,20.74 A,0.99 pf
12/05/2023 3:00:00 PM,241.67 V,242.70 V,243.37 V,27.42 A,20.04 A,13.09 A,0.99 pf
12/05/2023 3:30:00 PM,241.60 V,242.89 V,243.48 V,29.75 A,19.65 A,10.73 A,0.99 pf
12/05/2023 4:00:00 PM,241.38 V,242.82 V,243.29 V,29.96 A,19.44 A,11.34 A,0.99 pf
12/05/2023 4:30:00 PM,241.45 V,242.84 V,243.39 V,28.51 A,19.26 A,11.10 A,0.99 pf
12/05/2023 5:00:00 PM,245.07 V,246.36 V,247.22 V,22.19 A,15.72 A,7.92 A,1.00 pf
12/05/2023 5:30:00 PM,246.62 V,247.55 V,248.34 V,12.82 A,7.04 A,6.05 A,-0.99 pf
12/05/2023 6:00:00 PM,247.51 V,248.25 V,248.99 V,12.73 A,6.92 A,6.50 A,-0.99 pf
12/05/2023 6:30:00 PM,247.60 V,248.35 V,248.70 V,12.64 A,6.86 A,6.59 A,-0.99 pf
12/05/2023 7:00:00 PM,246.12 V,247.26 V,246.60 V,12.58 A,6.53 A,5.87 A,-0.99 pf
12/05/2023 7:30:00 PM,245.95 V,247.12 V,246.50 V,12.55 A,7.23 A,4.26 A,-0.99 pf
12/05/2023 8:00:00 PM,246.31 V,247.41 V,246.74 V,12.58 A,6.98 A,5.87 A,-0.99 pf
12/05/2023 8:30:00 PM,246.33 V,247.46 V,246.79 V,12.55 A,6.98 A,6.29 A,-0.99 pf
12/05/2023 9:00:00 PM,246.16 V,247.41 V,246.84 V,12.49 A,7.04 A,4.63 A,-0.99 pf
12/05/2023 9:30:00 PM,246.76 V,247.96 V,247.34 V,12.09 A,6.98 A,5.68 A,-0.99 pf
12/05/2023 10:00:00 PM,246.33 V,247.51 V,246.93 V,12.09 A,7.04 A,5.90 A,-0.99 pf
12/05/2023 10:30:00 PM,247.03 V,248.08 V,247.62 V,11.55 A,6.89 A,4.38 A,-0.99 pf
12/05/2023 11:00:00 PM,247.50 V,248.41 V,247.81 V,11.40 A,6.86 A,6.02 A,-0.99 pf
12/05/2023 11:30:00 PM,248.25 V,249.18 V,248.60 V,11.10 A,6.50 A,4.75 A,-0.99 pf
