Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
09/05/2023 12:00:00 AM,246.24 V,247.46 V,246.24 V,8.53 A,5.56 A,5.99 A,-0.98 pf
09/05/2023 12:30:00 AM,245.76 V,247.07 V,245.64 V,8.80 A,4.90 A,6.50 A,-0.98 pf
09/05/2023 1:00:00 AM,246.72 V,247.98 V,246.55 V,8.56 A,4.72 A,6.41 A,-0.98 pf
09/05/2023 1:30:00 AM,246.76 V,247.84 V,246.48 V,8.71 A,5.17 A,6.35 A,-0.98 pf
09/05/2023 2:00:00 AM,246.28 V,247.58 V,246.10 V,8.50 A,4.44 A,6.29 A,-0.98 pf
09/05/2023 2:30:00 AM,246.05 V,247.22 V,245.71 V,8.53 A,4.69 A,6.14 A,-0.98 pf
09/05/2023 3:00:00 AM,246.29 V,247.41 V,245.92 V,8.59 A,4.29 A,5.62 A,-0.98 pf
09/05/2023 3:30:00 AM,246.41 V,247.46 V,245.97 V,8.43 A,4.35 A,5.50 A,-0.98 pf
09/05/2023 4:00:00 AM,246.29 V,247.39 V,245.81 V,8.50 A,4.29 A,5.56 A,-0.98 pf
09/05/2023 4:30:00 AM,246.31 V,247.39 V,245.93 V,8.59 A,5.02 A,5.62 A,-0.98 pf
09/05/2023 5:00:00 AM,245.88 V,246.86 V,245.47 V,8.40 A,4.81 A,5.41 A,-0.98 pf
09/05/2023 5:30:00 AM,245.81 V,246.71 V,245.52 V,8.19 A,4.87 A,4.41 A,-0.99 pf
09/05/2023 6:00:00 AM,245.35 V,246.24 V,244.95 V,8.16 A,5.17 A,5.65 A,-0.98 pf
09/05/2023 6:30:00 AM,245.74 V,246.60 V,245.33 V,8.19 A,5.87 A,5.74 A,-0.99 pf
09/05/2023 7:00:00 AM,246.43 V,247.17 V,246.41 V,8.10 A,4.72 A,5.87 A,-0.98 pf
09/05/2023 7:30:00 AM,245.66 V,246.14 V,246.24 V,12.15 A,9.28 A,7.68 A,-0.99 pf
09/05/2023 8:00:00 AM,243.15 V,243.56 V,243.82 V,17.60 A,15.27 A,14.27 A,1.00 pf
09/05/2023 8:30:00 AM,240.78 V,241.33 V,241.74 V,22.43 A,16.08 A,14.42 A,-0.99 pf
09/05/2023 9:00:00 AM,239.83 V,239.95 V,240.45 V,25.18 A,21.65 A,22.40 A,-0.99 pf
09/05/2023 9:30:00 AM,239.04 V,238.63 V,239.68 V,25.64 A,29.51 A,27.81 A,-0.99 pf
09/05/2023 10:00:00 AM,238.36 V,238.22 V,239.18 V,29.39 A,31.80 A,25.88 A,-1.00 pf
09/05/2023 10:30:00 AM,239.85 V,240.21 V,240.88 V,38.73 A,37.04 A,27.54 A,-0.99 pf
09/05/2023 11:00:00 AM,241.72 V,242.05 V,242.77 V,37.94 A,35.98 A,28.42 A,-0.99 pf
09/05/2023 11:30:00 AM,241.21 V,241.93 V,242.81 V,47.83 A,38.46 A,28.09 A,-1.00 pf
09/05/2023 12:00:00 PM,242.19 V,243.00 V,243.72 V,45.53 A,34.95 A,25.03 A,1.00 pf
09/05/2023 12:30:00 PM,242.51 V,243.34 V,243.94 V,44.35 A,34.50 A,25.24 A,-1.00 pf
09/05/2023 1:00:00 PM,242.91 V,243.65 V,244.13 V,40.72 A,31.71 A,24.52 A,1.00 pf
09/05/2023 1:30:00 PM,242.94 V,243.53 V,243.92 V,36.79 A,28.57 A,21.80 A,-0.99 pf
09/05/2023 2:00:00 PM,241.95 V,242.63 V,243.03 V,39.48 A,30.60 A,21.92 A,-0.99 pf
09/05/2023 2:30:00 PM,241.47 V,242.22 V,242.45 V,37.00 A,29.27 A,19.71 A,-0.99 pf
09/05/2023 3:00:00 PM,242.34 V,242.96 V,243.30 V,32.41 A,26.94 A,18.56 A,-1.00 pf
09/05/2023 3:30:00 PM,243.00 V,243.55 V,243.99 V,30.23 A,26.15 A,16.99 A,-0.99 pf
