Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
05/01/2023 12:00:00 AM,242.91 V,244.34 V,242.51 V,8.89 A,4.72 A,8.19 A,-0.98 pf
05/01/2023 12:30:00 AM,243.13 V,244.76 V,242.69 V,9.01 A,4.17 A,8.16 A,-0.99 pf
05/01/2023 1:00:00 AM,242.72 V,244.39 V,242.36 V,8.92 A,4.69 A,7.50 A,-0.99 pf
05/01/2023 1:30:00 AM,242.96 V,244.59 V,242.53 V,8.62 A,4.81 A,7.47 A,-0.99 pf
05/01/2023 2:00:00 AM,243.72 V,245.43 V,243.32 V,8.92 A,4.60 A,7.56 A,-0.99 pf
05/01/2023 2:30:00 AM,243.65 V,245.38 V,243.25 V,8.62 A,4.72 A,7.53 A,-0.99 pf
05/01/2023 3:00:00 AM,242.57 V,244.25 V,242.21 V,8.68 A,4.50 A,6.71 A,-0.99 pf
05/01/2023 3:30:00 AM,242.77 V,244.49 V,242.46 V,8.74 A,4.66 A,6.47 A,-0.99 pf
05/01/2023 4:00:00 AM,243.08 V,244.80 V,242.72 V,8.28 A,4.38 A,6.86 A,-0.99 pf
05/01/2023 4:30:00 AM,243.03 V,244.78 V,242.67 V,8.28 A,4.38 A,6.71 A,-0.99 pf
05/01/2023 5:00:00 AM,242.55 V,244.28 V,242.12 V,8.40 A,4.57 A,7.59 A,-0.99 pf
05/01/2023 5:30:00 AM,241.98 V,243.77 V,241.67 V,8.28 A,4.29 A,7.10 A,-0.99 pf
05/01/2023 6:00:00 AM,244.68 V,246.53 V,244.44 V,8.34 A,4.60 A,7.65 A,-0.98 pf
05/01/2023 6:30:00 AM,244.20 V,245.93 V,243.80 V,8.40 A,4.05 A,8.16 A,-0.99 pf
05/01/2023 7:00:00 AM,244.95 V,246.31 V,244.40 V,8.13 A,4.75 A,7.41 A,-0.98 pf
05/01/2023 7:30:00 AM,242.75 V,243.79 V,242.82 V,10.55 A,7.89 A,11.28 A,-0.99 pf
05/01/2023 8:00:00 AM,241.69 V,242.19 V,241.90 V,12.24 A,14.63 A,18.90 A,0.99 pf
05/01/2023 8:30:00 AM,240.83 V,241.26 V,241.43 V,13.57 A,14.21 A,17.35 A,-0.99 pf
05/01/2023 9:00:00 AM,241.76 V,242.12 V,242.46 V,14.75 A,15.03 A,18.50 A,-0.99 pf
05/01/2023 9:30:00 AM,240.61 V,240.92 V,241.31 V,15.69 A,16.57 A,18.83 A,-0.99 pf
05/01/2023 10:00:00 AM,239.87 V,240.14 V,240.61 V,15.57 A,16.36 A,18.80 A,-0.99 pf
05/01/2023 10:30:00 AM,239.32 V,239.63 V,239.65 V,15.24 A,16.08 A,20.13 A,-0.99 pf
05/01/2023 11:00:00 AM,239.61 V,239.99 V,239.92 V,15.48 A,14.93 A,19.95 A,-0.99 pf
05/01/2023 11:30:00 AM,239.27 V,239.65 V,239.68 V,16.27 A,16.33 A,19.98 A,-0.99 pf
05/01/2023 12:00:00 PM,240.78 V,241.23 V,241.26 V,16.66 A,16.39 A,20.32 A,-0.99 pf
05/01/2023 12:30:00 PM,240.38 V,240.85 V,240.99 V,15.18 A,15.66 A,17.63 A,-0.99 pf
05/01/2023 1:00:00 PM,239.58 V,240.01 V,240.09 V,14.75 A,15.51 A,16.42 A,-0.99 pf
05/01/2023 1:30:00 PM,242.10 V,242.45 V,242.72 V,15.78 A,15.96 A,17.50 A,-0.99 pf
05/01/2023 2:00:00 PM,245.88 V,246.36 V,246.53 V,15.36 A,15.60 A,17.14 A,-0.99 pf
05/01/2023 2:30:00 PM,245.74 V,246.14 V,246.12 V,15.06 A,15.42 A,16.51 A,-0.99 pf
05/01/2023 3:00:00 PM,244.66 V,245.19 V,245.13 V,15.09 A,15.51 A,15.87 A,-0.99 pf
05/01/2023 3:30:00 PM,242.21 V,242.93 V,242.86 V,15.09 A,15.66 A,14.97 A,-0.99 pf
05/01/2023 4:00:00 PM,241.66 V,242.36 V,242.51 V,13.63 A,14.63 A,11.73 A,0.99 pf
05/01/2023 4:30:00 PM,242.58 V,243.75 V,243.53 V,10.82 A,8.71 A,10.31 A,-1.00 pf
05/01/2023 5:00:00 PM,242.51 V,243.67 V,243.34 V,6.59 A,4.53 A,9.77 A,-0.98 pf
05/01/2023 5:30:00 PM,242.27 V,243.42 V,243.08 V,6.38 A,4.53 A,9.46 A,-0.99 pf
05/01/2023 6:00:00 PM,243.03 V,244.30 V,243.85 V,5.90 A,4.44 A,9.16 A,-0.99 pf
05/01/2023 6:30:00 PM,241.95 V,243.30 V,242.53 V,6.23 A,4.23 A,9.13 A,-0.99 pf
05/01/2023 7:00:00 PM,244.11 V,245.54 V,244.01 V,5.96 A,4.90 A,9.31 A,-0.99 pf
05/01/2023 7:30:00 PM,244.78 V,246.19 V,244.47 V,6.08 A,5.02 A,9.07 A,-0.98 pf
05/01/2023 8:00:00 PM,245.55 V,246.93 V,245.23 V,6.17 A,4.69 A,8.95 A,-0.98 pf
05/01/2023 8:30:00 PM,246.60 V,248.03 V,246.36 V,5.71 A,4.93 A,8.92 A,-0.97 pf
05/01/2023 9:00:00 PM,245.93 V,247.20 V,245.69 V,6.20 A,4.87 A,8.80 A,-0.98 pf
05/01/2023 9:30:00 PM,246.84 V,248.05 V,246.48 V,6.05 A,4.96 A,8.37 A,-0.97 pf
05/01/2023 10:00:00 PM,247.38 V,248.65 V,247.03 V,5.99 A,4.72 A,8.19 A,-0.98 pf
05/01/2023 10:30:00 PM,247.14 V,248.54 V,246.79 V,6.14 A,4.81 A,8.10 A,-0.99 pf
05/01/2023 11:00:00 PM,247.84 V,249.18 V,247.24 V,5.80 A,4.81 A,9.28 A,-0.96 pf
05/01/2023 11:30:00 PM,248.56 V,250.21 V,248.18 V,6.20 A,4.69 A,8.77 A,-0.96 pf
