Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
01/01/2023 12:00:00 AM,242.62 V,244.23 V,242.69 V,7.10 A,4.84 A,5.32 A,-0.98 pf
01/01/2023 12:30:00 AM,243.10 V,244.71 V,243.12 V,7.29 A,4.44 A,5.17 A,-0.99 pf
01/01/2023 1:00:00 AM,243.01 V,244.51 V,243.24 V,7.32 A,5.17 A,3.75 A,-1.00 pf
01/01/2023 1:30:00 AM,242.62 V,244.15 V,242.69 V,6.95 A,5.26 A,4.72 A,-0.98 pf
01/01/2023 2:00:00 AM,242.48 V,244.01 V,242.36 V,7.01 A,4.75 A,5.53 A,-0.98 pf
01/01/2023 2:30:00 AM,243.39 V,244.87 V,243.18 V,6.98 A,4.96 A,5.83 A,-0.98 pf
01/01/2023 3:00:00 AM,243.73 V,245.28 V,243.58 V,6.98 A,4.72 A,5.87 A,-0.98 pf
01/01/2023 3:30:00 AM,242.93 V,244.46 V,242.88 V,6.92 A,4.75 A,5.08 A,-0.98 pf
01/01/2023 4:00:00 AM,242.93 V,244.49 V,242.82 V,6.98 A,4.87 A,5.62 A,-0.98 pf
01/01/2023 4:30:00 AM,243.41 V,245.04 V,243.24 V,6.89 A,4.66 A,5.83 A,-0.98 pf
01/01/2023 5:00:00 AM,243.42 V,244.97 V,243.36 V,6.83 A,4.87 A,5.35 A,-0.97 pf
01/01/2023 5:30:00 AM,243.39 V,244.95 V,243.32 V,6.80 A,4.53 A,5.23 A,-0.98 pf
01/01/2023 6:00:00 AM,243.18 V,244.80 V,243.17 V,6.86 A,4.78 A,5.38 A,-0.98 pf
01/01/2023 6:30:00 AM,243.24 V,244.85 V,243.24 V,6.83 A,4.35 A,5.26 A,-0.99 pf
01/01/2023 7:00:00 AM,244.11 V,245.71 V,244.35 V,6.89 A,5.02 A,3.36 A,-0.99 pf
