Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
04/01/2023 12:00:00 AM,245.26 V,247.00 V,244.99 V,8.65 A,4.69 A,7.01 A,-0.98 pf
04/01/2023 12:30:00 AM,245.19 V,246.93 V,244.85 V,8.31 A,3.96 A,6.47 A,-0.98 pf
04/01/2023 1:00:00 AM,245.92 V,247.65 V,245.62 V,8.19 A,4.69 A,6.77 A,-0.97 pf
04/01/2023 1:30:00 AM,246.40 V,248.25 V,246.10 V,8.13 A,4.81 A,6.65 A,-0.97 pf
04/01/2023 2:00:00 AM,247.36 V,249.30 V,247.20 V,8.19 A,4.53 A,5.71 A,-0.97 pf
04/01/2023 2:30:00 AM,247.39 V,249.25 V,247.17 V,8.13 A,4.78 A,6.17 A,-0.97 pf
04/01/2023 3:00:00 AM,247.65 V,249.54 V,247.60 V,8.16 A,4.38 A,4.38 A,-0.99 pf
04/01/2023 3:30:00 AM,248.08 V,249.94 V,247.79 V,8.13 A,4.60 A,5.96 A,-0.97 pf
04/01/2023 4:00:00 AM,248.20 V,250.06 V,247.93 V,7.98 A,4.35 A,6.35 A,-0.97 pf
04/01/2023 4:30:00 AM,247.82 V,249.61 V,247.58 V,7.83 A,4.47 A,5.47 A,-0.97 pf
04/01/2023 5:00:00 AM,247.58 V,249.42 V,247.32 V,8.07 A,4.47 A,6.59 A,-0.97 pf
04/01/2023 5:30:00 AM,246.67 V,248.54 V,246.53 V,7.80 A,4.35 A,5.53 A,-0.98 pf
04/01/2023 6:00:00 AM,245.59 V,247.43 V,245.47 V,7.83 A,4.60 A,6.80 A,-0.97 pf
04/01/2023 6:30:00 AM,245.37 V,246.95 V,244.97 V,7.86 A,3.87 A,6.89 A,-0.98 pf
04/01/2023 7:00:00 AM,246.57 V,247.93 V,246.10 V,7.86 A,4.53 A,6.17 A,-0.97 pf
04/01/2023 7:30:00 AM,244.76 V,246.05 V,244.95 V,7.65 A,3.90 A,7.26 A,-0.97 pf
04/01/2023 8:00:00 AM,243.87 V,244.75 V,244.56 V,8.95 A,5.47 A,7.83 A,-0.99 pf
04/01/2023 8:30:00 AM,242.53 V,243.46 V,243.46 V,15.99 A,10.55 A,8.25 A,1.00 pf
04/01/2023 9:00:00 AM,239.97 V,240.47 V,240.76 V,13.85 A,10.55 A,10.91 A,0.99 pf
04/01/2023 9:30:00 AM,239.49 V,239.97 V,240.28 V,14.51 A,10.91 A,11.64 A,0.99 pf
04/01/2023 10:00:00 AM,239.66 V,240.13 V,240.42 V,14.60 A,11.37 A,10.88 A,0.99 pf
04/01/2023 10:30:00 AM,244.18 V,244.75 V,244.80 V,16.39 A,12.43 A,12.91 A,-0.99 pf
04/01/2023 11:00:00 AM,244.51 V,245.04 V,245.19 V,17.78 A,14.42 A,13.63 A,-0.99 pf
04/01/2023 11:30:00 AM,244.92 V,245.54 V,245.78 V,19.05 A,18.35 A,13.60 A,-0.99 pf
04/01/2023 12:00:00 PM,245.30 V,245.95 V,246.29 V,18.17 A,16.57 A,12.70 A,-0.99 pf
04/01/2023 12:30:00 PM,243.77 V,244.75 V,245.01 V,17.20 A,15.09 A,13.15 A,-0.99 pf
04/01/2023 1:00:00 PM,243.20 V,244.16 V,244.39 V,17.26 A,15.69 A,13.45 A,-0.99 pf
04/01/2023 1:30:00 PM,242.38 V,242.91 V,243.18 V,17.20 A,15.30 A,13.39 A,-0.99 pf
04/01/2023 2:00:00 PM,241.17 V,241.71 V,242.00 V,17.20 A,16.60 A,13.21 A,-0.99 pf
04/01/2023 2:30:00 PM,240.99 V,241.48 V,241.76 V,17.29 A,16.05 A,13.15 A,-0.99 pf
04/01/2023 3:00:00 PM,241.33 V,241.72 V,242.19 V,17.26 A,15.57 A,13.42 A,-0.99 pf
04/01/2023 3:30:00 PM,241.54 V,242.05 V,242.53 V,16.87 A,15.78 A,11.07 A,-0.99 pf
04/01/2023 4:00:00 PM,241.71 V,242.39 V,242.53 V,19.26 A,16.66 A,13.91 A,-0.98 pf
04/01/2023 4:30:00 PM,242.81 V,243.79 V,243.75 V,15.66 A,10.37 A,10.52 A,-0.99 pf
04/01/2023 5:00:00 PM,242.82 V,243.84 V,243.80 V,12.30 A,6.11 A,10.07 A,-0.99 pf
04/01/2023 5:30:00 PM,242.33 V,243.36 V,243.39 V,11.49 A,4.66 A,9.10 A,-0.99 pf
04/01/2023 6:00:00 PM,241.74 V,242.79 V,242.63 V,11.37 A,4.90 A,8.89 A,-0.99 pf
04/01/2023 6:30:00 PM,241.90 V,243.22 V,242.48 V,10.49 A,4.26 A,8.04 A,-0.99 pf
04/01/2023 7:00:00 PM,247.14 V,248.73 V,247.14 V,9.98 A,4.90 A,8.31 A,-0.98 pf
04/01/2023 7:30:00 PM,247.75 V,249.39 V,247.67 V,9.98 A,5.05 A,8.04 A,-0.98 pf
04/01/2023 8:00:00 PM,246.64 V,248.29 V,246.65 V,9.73 A,4.72 A,7.59 A,-0.98 pf
04/01/2023 8:30:00 PM,242.67 V,244.15 V,242.60 V,9.19 A,5.02 A,7.77 A,-0.99 pf
04/01/2023 9:00:00 PM,243.55 V,244.99 V,243.39 V,9.16 A,4.63 A,7.89 A,-0.99 pf
04/01/2023 9:30:00 PM,241.98 V,243.55 V,242.12 V,9.22 A,4.96 A,6.14 A,-1.00 pf
04/01/2023 10:00:00 PM,242.03 V,243.70 V,242.10 V,9.19 A,4.50 A,7.50 A,-0.99 pf
04/01/2023 10:30:00 PM,243.99 V,245.52 V,243.77 V,9.16 A,4.78 A,8.19 A,-0.99 pf
04/01/2023 11:00:00 PM,244.63 V,246.14 V,244.35 V,9.16 A,4.60 A,8.28 A,-0.98 pf
04/01/2023 11:30:00 PM,243.18 V,244.75 V,242.91 V,9.07 A,4.47 A,7.04 A,-0.99 pf
